,Name,Team,Team games,Played,Creativity per fixture adj,Creativity per game adj,Creativity GW29adj,Creativity GW28adj,Creativity GW27adj,Creativity GW26adj,Creativity GW25adj,Creativity GW24adj*,Creativity GW24adj,Creativity GW23adj,Creativity GW22adj,Creativity GW21adj,Creativity GW20adj,Creativity GW19adj,Creativity GW18adj,Creativity GW17adj,Creativity GW16adj,Creativity GW15adj,Creativity GW14adj,Creativity GW13adj,Creativity GW12adj,Creativity GW11adj,Creativity GW10adj,Creativity GW9adj,Creativity GW8adj,Creativity GW7adj,Creativity GW6adj,Creativity GW5adj,Creativity GW4adj,Creativity GW3adj,Creativity GW2adj,Creativity GW1adj,Creativity GW29adj 6 - average,Creativity GW28adj 6 - average,Creativity GW27adj 6 - average,Creativity GW26adj 6 - average,Creativity GW25adj 6 - average,Creativity GW24adj* 6 - average,Creativity GW24adj 6 - average,Creativity GW23adj 6 - average,Creativity GW22adj 6 - average,Creativity GW21adj 6 - average,Creativity GW20adj 6 - average,Creativity GW19adj 6 - average,Creativity GW18adj 6 - average,Creativity GW17adj 6 - average,Creativity GW16adj 6 - average,Creativity GW15adj 6 - average,Creativity GW14adj 6 - average,Creativity GW13adj 6 - average,Creativity GW12adj 6 - average,Creativity GW11adj 6 - average,Creativity GW10adj 6 - average,Creativity GW9adj 6 - average,Creativity GW8adj 6 - average,Creativity GW7adj 6 - average,Creativity GW6adj 6 - average
235,James Tarkowski,Burnley,29,29,3.880954307183526,3.880954307183526,9.407720351848543,8.643690426421403,0.40516769547325093,0.2873222276264591,0.8031792313569087,,12.532922888616888,0.48476489414081725,0.14105408309455583,7.662876855799822,0.3615266217870256,0.23014434315100507,0.08103353909465018,0.08232086120401336,8.968107251294871,0.47309584010251005,0.27460696355522496,0.2896325259854873,9.04633563782337,0.3541755742843928,15.233840974212033,12.482696024126044,11.967505843852264,0.20525563006606667,0.0,10.326825101832991,0.9355947101678808,0.5854885228353948,0.08924213681743429,0.1915481517509727,5.3466671368905745,3.8595078939392877,2.4424018367181466,3.6520200301059087,3.664387429132669,3.5688816144316853,3.5688816144316853,1.4935667228446459,1.4264927173551787,2.8976682453885645,1.6993714094390124,1.6848847997337124,1.694799496872793,3.1890165133275796,3.2343256321743095,4.278614585993836,6.280214616664424,8.229031096713932,8.214968280727362,6.707245674423468,8.3693539290149,5.986312885007542,4.003444968125766,2.023734350286628,2.0214497705674455
236,Naby Keita,Liverpool,29,9,3.87214954534323,12.47692631277263,0.0,0.0,20.551869313113286,15.635268474842762,13.695692850194549,0.35131400535236385,0.0,0.0,0.0,0.0,1.6393678639391052,21.814420236336776,,0.0,35.24958950617283,0.0,0.0,0.0,0.0,0.34209271677677777,0.0,3.0127218482252136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.372357440583826,8.372357440583826,8.372357440583826,4.9470458883982795,2.341167809257819,0.3317803115485782,3.9089646833793132,3.9089646833793132,9.783896267741452,9.783896267741452,9.783896267741452,9.510668290418268,5.874931584362138,5.874931584362138,5.931947037158268,0.05701545279612963,0.5591357608336652,0.5591357608336652,0.5591357608336652,0.5591357608336652,0.5021203080375356,0.5021203080375356,0.0,0.0,0.0
237,David Luiz Moreira Marinho,Arsenal,28,25,3.8442648599375997,4.305576643130112,1.1417705173951824,,15.30459881954184,0.6585668896321069,13.013928393957462,,0.14105408309455583,0.3541755742843928,0.8238208906656749,0.3615266217870256,0.14105408309455583,14.910171193415634,0.23014434315100507,0.0,0.0,0.3007813136456211,3.715311320754716,0.9577407587548635,20.360125553914322,8.899425547098,0.4576782725920416,4.840399515220034,2.755140329218106,8.556130048959606,0.5473483468428444,3.1859577858403605,0.8792262011073404,1.0915271618625273,4.011812512422976,0.0,5.102349046317589,5.049357441862672,5.049357441862672,2.558845408903536,2.472593274480611,2.788633741056973,2.788633741056973,2.8034821177330476,2.7444528553523155,2.6071493735747033,2.597025155551136,3.1927346951611626,0.8673296227177009,4.222326491178253,5.705564082361254,5.7818437944599275,6.538446828055663,6.378418329466228,7.644816544500351,4.342687009988439,3.3904423831121657,3.460700371198049,2.8358883123051304,3.045333676172609,1.6193120013460078
238,Demarai Gray,Leicester,29,14,3.779214014016798,7.828371886177654,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2873222276264591,2.4696258361204007,19.32227029438001,0.0,1.4192875203075301,3.173495086477986,0.0,0.0,0.0,0.0,14.54646830124179,10.343528960580139,1.2450629863813227,14.775211935996817,0.0,0.5762460284280935,0.0,29.283656364749074,12.15503086419753,0.0,0.0,0.0,0.0,0.0,0.04788703793774318,0.45949134395780994,3.679869726354479,3.679869726354479,3.679869726354479,3.916417646405734,4.445333494152065,4.397446456214321,3.9858421501942547,0.765463767797586,0.765463767797586,2.953327231286629,4.148332876970321,4.355843374700542,6.818378697366678,6.818378697366678,6.914419702104694,4.490008318564396,7.646696219259218,9.465024198895252,7.002488876229116,7.002488876229116,6.906447871491101
239,Virgil van Dijk,Liverpool,29,29,3.692859073074423,3.692859073074423,26.011766049382715,13.516184545989407,2.459198037466547,1.5480463836477982,0.3830963035019454,1.4052560214094554,0.2341954091341579,0.48203549571603416,0.7913035809966065,1.6528193466604995,1.5222701593720263,1.575485905957656,,4.827208766424788,1.701704320987654,0.3452165147265076,3.7096362016293267,4.302175762365191,0.15769861336750335,8.073388115931957,2.2859881228790853,1.566615361077111,4.120501600196946,16.646251991366462,0.7052704154727792,3.704438754180601,0.9784908566885309,0.7139370945394743,1.05351483463035,0.6192185534591192,7.553924556899645,3.2576627835248853,1.085304608479323,0.8073221990676661,0.8247843595697831,1.0146466688814633,1.0430183163061633,1.8085205425212685,2.0117986800665384,1.9374508356881883,2.2802536448496595,2.743571245348521,2.507273363250162,2.507273363250162,3.0483032548346904,3.1456838884832616,3.3492503628750296,3.417727929302966,5.475073967469844,5.566335934487391,4.838177707528831,4.620261496497071,4.478148452074132,3.966983991146366,1.2958117514951426
240,Alexander Tettey,Norwich,29,23,3.636813184212974,4.5855470583554885,1.1805852476146426,3.2721630354505167,3.0445403187440525,0.4677973550839404,2.5519466973244143,,10.63863703339882,9.805058230452673,16.148189106487145,2.837605290070658,10.374869173066617,2.5314861041481556,5.386494410085631,6.786708517971441,6.139043287596141,15.132303988326845,0.0,1.956226916783543,3.1859577858403605,0.0,2.892212974296205,1.0534360082304524,0.0,0.0,0.0,0.0,0.0,0.0,0.08232086120401336,0.0,3.5259449479360647,4.963357111742403,7.109361456915174,7.074872285469607,8.726050921800054,8.722640822937345,8.722640822937345,7.847283719051814,7.344225433638274,5.6760344638231075,7.725150913532471,5.996006051354702,5.900129520127266,5.533373416086388,4.402255329757815,3.8611169442078257,1.5146389475250934,1.5146389475250934,1.1886011280611697,0.6576081637544429,0.6576081637544429,0.17557266803840874,0.0,0.013720143534002227,0.013720143534002227
241,Sam Byram,Norwich,29,17,3.5585264004965698,6.070427389082384,0.0,0.0,0.0,1.7152569686411148,3.622117892976588,,19.606744284693693,13.856735185185183,17.59429559363525,11.716563778356264,0.0,8.415480832708733,2.2248563867745,4.120501600196946,4.132048366651249,2.202803745136186,2.2310534204358574,2.3014434315100507,0.0,0.0,0.3615266217870256,0.0,0.0,0.0,7.436530510832835,1.5769861336750335,0.0,0.0,0.08232086120401336,0.0,4.157353191051899,6.46680905524943,9.39919165418864,11.351952283914683,11.066076122474497,11.864969945763187,11.864969945763187,8.96798862944332,7.345283031945281,5.101575160781283,3.5159484885779357,3.8877907253172452,2.8687844917841314,2.497975093988382,1.8112248272888902,1.1828045364781865,0.8156705789554889,0.44382834221617934,0.06025443696450427,1.2996761887699768,1.5625072110491491,1.5022527740846447,1.5022527740846447,1.5159729176186472,1.5159729176186472
242,Robbie Brady,Burnley,29,14,3.5579226604599388,7.369982653809873,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.34209271677677777,0.3615266217870256,0.23014434315100507,0.0,0.0,9.847333452402212,0.0,16.29334650427668,0.0,0.08782850133809096,1.1805852476146426,48.94576683381088,25.81373061299852,0.0,0.0,0.0774023191823899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05701545279612963,0.1172698897606339,0.15562728028580142,0.15562728028580142,0.15562728028580142,0.15562728028580142,1.7968495223528367,1.7398340695567072,4.395137383304983,4.356779992779816,4.371418076336164,4.568182284271939,11.08458784784005,15.386876283339802,12.671318532627021,12.671318532627021,12.669580835601069,12.472816627665297,4.3151888220301515,0.012900386530398317,0.012900386530398317,0.012900386530398317
243,Leighton Baines,Everton,29,5,3.4955745938283864,20.27433264420464,0.0,58.20578610771113,23.02447129889805,0.0,0.0,,0.0,0.0,0.0,0.0,17.369701714046823,0.0,0.0,2.771704100367196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.538376234434864,13.538376234434864,3.837411883149675,0.0,2.8949502856744704,2.8949502856744704,2.8949502856744704,2.8949502856744704,3.356900969069003,3.356900969069003,3.356900969069003,0.46195068339453266,0.46195068339453266,0.46195068339453266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Olivier Giroud,Chelsea,29,9,3.473115337036178,11.191149419338796,17.60604225105189,2.9982409465020567,5.187434586533309,15.425135862913093,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4253115521855473,0.0,0.0,0.0,4.794605197773802,0.0,0.0,0.0,0.0,0.0,0.0,9.59788757861635,40.96263355489905,0.7230532435740512,6.869475607833391,3.9351352326580766,3.435428408241067,2.570855977152182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5708852586975912,0.5708852586975912,0.5708852586975912,0.5708852586975912,1.3699861249932248,1.3699861249932248,0.7991008662956336,0.7991008662956336,0.7991008662956336,0.7991008662956336,0.0,1.5996479297693915,8.426753522252566,8.547262396181575
245,Ben Mee,Burnley,29,29,3.4542377891809686,3.4542377891809686,0.2637678603322021,0.1646417224080267,0.24310061728395058,0.1915481517509727,9.638150776282904,,24.70431915544675,0.9695297882816345,0.0,0.6157668901982001,0.0,0.3452165147265076,0.40516769547325093,0.3292834448160534,3.868595284872298,0.7884930668375167,0.36614261807363324,0.09654417532849577,9.22199264049955,1.2986437723761068,14.810678724928364,0.48476489414081725,11.852433672276762,0.0,0.23220695754716975,0.10026043788187369,0.4677973550839404,0.2341954091341579,18.383880184391465,0.09577407587548635,5.867588047250801,5.985215035242373,5.957774748174368,6.019885793660077,5.987961101701582,4.439138724775515,4.439138724775515,0.3892801481132655,0.28257242420233536,0.9273383050143851,0.9561260011209378,1.0171497707998767,0.9757043809002081,2.445175205071258,2.6067352596646,4.430415833007277,4.379794470891161,6.294176313258348,6.278085617370266,4.77978800354487,4.580057447795832,2.189577219488427,2.147815638653984,3.236390057339768,3.2523524033190157
246,Martin Kelly,Crystal Palace,29,19,3.4054262268474105,5.197755819924995,0.0,0.0,0.0,0.0,0.0,,0.09577407587548635,0.15769861336750335,4.283622567236846,11.842554834905657,0.7661926070038908,0.8782850133809097,2.304984113712374,42.41016522403257,0.7723534026279661,0.8913689300411521,0.7827926853508247,21.986475688945198,1.1284326647564467,0.0,0.0,0.0,9.13416413916146,0.3096092767295596,0.0,0.0,0.06841854335535555,0.0,0.944468198091714,0.0,0.015962345979247724,0.04224544820716495,0.7561825427466392,2.729941681897582,2.857640449731564,3.004021285295049,3.004021285295049,3.3722229582678636,10.41430072671204,9.829089199277227,8.003891548466477,8.006658228190966,11.524690007451682,11.328598099292359,4.260237228620265,4.131511661515604,3.982950173175411,5.374845415477185,1.7620343467745778,1.5739622359818366,1.5739622359818366,1.5853653265410623,1.5853653265410623,0.2204160030294382,0.1688144569078449
247,Moise Kean,Everton,29,22,3.40034170775692,4.4822686147704855,0.8463244985673352,1.566615361077111,0.0,0.0,9.750961708178071,,1.7287380852842806,10.80290566458519,0.0,3.4693694940850737,11.27795798494983,10.078455823891868,0.08924213681743429,0.0,0.0,0.4677973550839404,0.36357367060561296,0.0,0.0,0.0,0.0,0.0,1.27203811369509,0.0,22.195002655155278,1.1344695473251025,14.403017661750711,7.389202682378401,0.6758092272994703,1.0984278542208998,2.3154399421844665,3.9748701365207757,3.7137675763412568,4.291995825355436,6.17165548951374,6.226237842132707,6.226237842132707,5.952988517388232,4.152504239957367,4.152504239957367,3.6522422167905124,1.8331781643998093,0.15343552708449795,0.13856183761492555,0.13856183761492555,0.13856183761492555,0.06059561176760216,0.212006352282515,0.212006352282515,3.911173461475061,4.1002517193625785,6.500754662987696,7.732288443384097,7.63291696231816,7.8159882713549775
248,Nathaniel Chalobah,Watford,29,15,3.3552489738183002,6.48681468271538,0.0,0.15593245169464678,0.0,0.0,0.9205773726040203,,0.7526039769089112,22.684035988569384,16.44980843621399,3.2787357278782103,0.06841854335535555,17.23654461517378,0.12050887392900854,0.0,0.0,0.0,0.0,0.0,0.0,33.71192585959884,0.24310061728395058,0.5275357206644042,0.0,0.0,0.0,0.0,1.152492056856187,0.0,0.0,0.0,0.304852300201263,4.085524964962827,6.8011709623827175,7.347626917029086,7.359030007588313,10.078357881349937,10.078357881349937,9.973008697519957,6.192336032758391,3.450701293389393,2.9042453387430243,2.8928422481837983,0.020084812321501423,0.0,5.618654309933141,5.6591710794804655,5.7470936995912,5.7470936995912,5.7470936995912,5.7470936995912,0.12843938965805915,0.2800046295867652,0.19208200947603116,0.19208200947603116,0.19208200947603116
249,Andre Filipe Tavares Gomes,Everton,29,11,3.3539540523131883,8.84224250155295,4.654784742120343,2.651195226438188,3.8374118831496746,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.111101312734416,4.110677953156821,11.76901917930419,1.4677362850327964,0.0,0.0,0.0,21.42887993577545,5.747157641849866,21.143174396940573,10.343528960580139,1.8572319752847009,1.0814345182646437,0.6395686471916124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6851835521224026,2.370296544315206,4.331799740865904,4.576422455038037,4.576422455038037,4.576422455038037,2.8912389029156347,5.777605900018739,4.773962310443019,8.05320199576098,9.777123489191004
250,Jeffrey Schlupp,Crystal Palace,29,14,3.345033061164755,6.928997055269849,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8688975779564619,0.40516769547325093,0.6849435996819716,0.9355947101678808,4.654784742120343,27.752790189561786,0.0,0.9461916802050201,14.755188224799282,6.037380896226413,13.817529138915317,0.7033809608858723,11.836408000476512,13.135467258261931,0.472234099045857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14481626299274367,0.21234421223828548,0.3265014788519474,0.48243393054659417,1.2582313875666513,5.883696419160283,5.738880156167539,5.8290508202895,8.174091591142385,9.024389288818808,10.551513354951304,6.0432784835053175,8.016013150251402,10.047559079927554,7.667066725635316,6.6608365762642485
251,Steven Bergwijn,Spurs,29,5,3.333732444114579,19.335648175864556,14.383815593321403,15.69109241198858,34.981412607449855,28.941043839315398,2.6808764272475565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,Tom Davies,Everton,29,21,3.325066732912722,4.5917588216413785,0.8463244985673352,14.581573745410035,0.0,9.885850687988098,0.0,,0.2469625836120401,2.020055530776092,13.03385692464358,9.93501264215271,10.619391095317724,0.5870945140131185,10.976782828544417,1.6871242350061195,0.8463244985673352,2.027121872030408,1.6966771294928602,2.0124602987421376,2.0112555933852136,4.659898865868905,2.305990071283095,5.094053077609276,0.0,1.2615889069400268,0.0,0.0,0.0,0.0,0.0,0.09153565451840831,4.260118585929585,4.455740424631044,4.197787621169969,5.8536230615287534,5.975879796083691,6.073728881752544,6.073728881752544,7.86203225590794,7.806543706612943,5.775288302266904,4.45730650724652,2.9701875129423763,3.20774847706388,1.7134939378706788,2.20895637634781,2.4522339718004367,2.9633891727302477,2.6806096511481043,2.555464419181086,2.220255153616884,1.443605342638733,1.0592736640915505,0.2102648178233378,0.2102648178233378,0.015255942419734719
253,Mario Vrancic,Norwich,29,12,3.2979747622285744,7.970105675385722,12.75032067423814,0.0,0.0,0.0,0.2469625836120401,,0.0,0.0,6.025443696450427,11.533492469319448,12.83670253616717,0.7526039769089112,0.2341954091341579,0.12119122353520431,30.222982338934848,0.0,0.0,0.0,11.392212688762502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1284326647564467,8.396727842809362,0.0,2.166213876308363,0.041160430602006685,1.045401046677078,2.967649791563653,5.107100214258181,5.19137377980766,5.19137377980766,5.230406347996686,5.250604885252554,9.28352799233329,7.361279247446714,5.221828824752187,5.096394828600702,6.956064375205426,6.935865837949559,1.8987021147937504,1.8987021147937504,1.8987021147937504,1.8987021147937504,0.0,0.0,0.0,0.1880721107927411,1.5875267512609683,1.5875267512609683
254,Reiss Nelson,Arsenal,28,11,3.2936903275015434,8.383939015458473,0.17565700267618192,,0.0,0.0,0.0,,0.0,0.0,0.0,0.6025443696450427,3.5263520773638963,15.153271810699584,24.625444717157542,0.0,1.4052560214094554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.604780905752753,0.0,0.3861767013139831,0.0,0.0,12.03543753726893,23.70840802675585,0.029276167112696986,0.0,0.0,0.10042406160750711,0.6881494078348233,3.2136947096180872,3.2136947096180872,7.317935495811011,7.317935495811011,7.552144832712588,7.45172077110508,6.863995424877764,4.3384501230945,0.2342093369015759,0.2342093369015759,0.0,0.0,0.0,1.7674634842921255,1.7674634842921255,1.8318262678444561,1.8318262678444561,1.8318262678444561,3.8377325240559443,6.021670377556461
255,Ruben Goncalo Silva Nascimento Vinagre,Wolves,29,13,3.2339060099772006,7.214098022256833,7.018230651731159,1.582607161993213,10.991129323899367,0.0,0.0,,0.0,0.0,1.4817755016722407,33.307740488331035,16.840704783021852,8.358026508477677,0.0,0.0,0.0,0.0,0.0,0.24310061728395058,0.0,0.2677264104523029,12.183487458193976,0.0,0.47309584010251005,0.0,0.0,0.0,1.035649544179523,0.0,0.0,0.0,3.2653278562706234,2.0956227476487634,2.0788174709286014,5.798252665000546,8.605036795504189,9.998041213583802,9.998041213583802,9.998041213583802,9.998041213583802,9.75107862997176,4.199788548583254,1.3930044180796128,0.040516769547325096,0.040516769547325096,0.08513783795604224,2.1157190809883715,2.1157190809883715,2.1945683876721236,2.1540516181247984,2.1540516181247984,2.109430549716081,0.25145756404700553,0.25145756404700553,0.17260825736325383,0.17260825736325383
256,Divock Origi,Liverpool,29,22,3.2276193159442115,4.254589098290097,0.0,15.73670057854481,0.0,0.0,0.0,1.5809130240856375,1.2880747502378687,0.0,0.7033809608858723,3.659814267605392,1.8735632730732632,1.575485905957656,,9.654417532849576,0.0,2.5315877746610562,0.0,0.5492139271104499,0.0,7.936551029221245,0.0,4.217810587515299,0.36357367060561296,19.4796565856416,0.0,0.6585668896321069,0.7827926853508247,0.0,0.5746444552529182,20.434212264150936,2.8862689337717415,3.1009480588113862,0.4781646290539177,0.5953947892015631,1.2053638338024617,1.5176243793146724,1.516719859626675,2.9111103233952935,2.9111103233952935,3.2158114590244904,2.605842414423592,2.38511752342979,2.122536539103514,2.122536539103514,1.8362254551654587,1.8362254551654587,2.1172625906411655,2.1778582024087676,5.332931978830626,5.332931978830626,4.119934622232436,4.250400069790907,3.5474316385383573,3.582610102646241,3.741702715731131
257,Ben Davies,Spurs,29,9,3.194254318015152,10.292597246937712,0.0,35.71479989295908,1.9747571633237817,7.662876855799822,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.876903211418373,10.389150179008855,17.951258765778395,0.0,0.0,3.7096362016293267,0.0,0.0,0.36614261807363324,0.0,0.9878503344481604,0.0,0.0,7.558738985347113,7.558738985347113,1.6062723365206006,1.2771461426333037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.312817201903062,4.044342231737871,7.036218692700937,7.036218692700937,7.036218692700937,7.654491392972492,5.34167419106943,3.61014916123462,0.6792964699504934,0.6792964699504934,0.8439381923585202,0.22566549208696562,0.22566549208696562
258,DeAndre Yedlin,Newcastle,29,12,3.1890048611261106,7.706761747721433,0.0,0.0,0.0,0.0,12.152164111635216,,0.0,0.0,0.0,1.090721011816839,19.90748568256194,0.3615266217870256,0.0,0.0,0.0,0.0,0.0,19.362447769565623,0.6482683127572014,0.7026280107047277,21.42887993577545,10.438002148997132,6.025443696450427,0.36357367060561296,0.0,0.0,0.0,0.0,0.0,0.0,2.025360685272536,2.025360685272536,2.025360685272536,2.2071475205753424,5.525061801002333,3.559955552694301,3.559955552694301,3.559955552694301,3.559955552694301,3.559955552694301,3.3781687173914943,0.06025443696450427,3.227074628260937,3.3351193470538045,3.4522240155045925,7.0237040048005,8.763371029633355,9.767611645708426,6.6011326292150905,6.493087910422225,6.375983241971436,2.804503252675529,1.0648362278426733,0.06059561176760216,0.0
259,Callum Robinson,Sheffield Utd,28,16,3.096125600179789,5.418219800314631,0.0,,0.0,0.0,0.0,,0.0,13.118594112162839,0.0,0.0,26.808764272475567,0.0,0.0,0.0,1.1610347877358487,0.0,0.5854885228353948,12.773940636474906,0.0,0.0,9.748963648528097,0.0,1.641250980584428,9.511879553373452,0.3452165147265076,0.09577407587548635,5.642163323782234,2.423824470704086,2.105320053923391,0.7293018518518517,2.18643235202714,2.18643235202714,2.18643235202714,2.18643235202714,6.654559730773069,6.654559730773069,6.654559730773069,6.654559730773069,4.468127378745928,4.661633176701902,4.661633176701902,0.2910872184285406,2.4200773245076914,2.4200773245076914,2.4200773245076914,3.8513988013064,3.8513988013064,4.027359210931238,3.4836823637476626,3.541218449535414,3.5571807955146615,2.872714074723685,3.2766848198410323,3.354029665397526,1.890266715143926
260,Phil Bardsley,Burnley,29,14,3.025897847654522,6.267931255855795,3.780672664761564,1.3171337792642137,8.913689300411521,13.88724100194552,0.0,,0.0,1.939059576563269,0.0,12.246919260608644,26.632461138310887,0.5753608578775127,0.6482683127572014,1.152492056856187,0.0,2.8385750406150603,1.1899635087393081,0.7723534026279661,11.85684768064228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64978945773047,4.342853943030755,4.123331646486719,4.678869973186239,6.803073329247134,6.898966805560053,6.898966805560053,7.00701152435292,6.875916937735073,6.875916937735073,5.307859567736141,1.0674432961408782,1.1002753869326205,2.9683719482468,2.7762899387707693,2.7762899387707693,2.3031940986682593,2.104866847211708,1.9761412801070468,0.0,0.0,0.0,0.0,0.0,0.0
261,Ashley Barnes,Burnley,29,19,2.909458429854744,4.44075234030461,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.2578119307267333,12.773940636474906,0.3452165147265076,1.8637713991769542,17.534343436454847,0.0,0.3153972267350067,0.8238208906656749,1.8343393312414196,4.479253568242639,1.4167022971375711,15.939111389684811,0.0,0.11507217157550254,7.389202682378401,2.3220695754716973,1.303385692464358,6.237298067785871,2.5761495004757373,3.1234747886102,1.7239333657587546,0.0,0.0,0.0,0.37630198845445556,2.5052920945336066,2.562828180321358,2.562828180321358,2.87345674685085,5.795847319593324,5.795847319593324,5.472111535594704,3.480424911293166,3.7286120473789843,4.164525742223265,1.4782522190037184,4.134770783951187,4.082204579495353,3.9640797929803235,4.889890351503154,4.53035968604133,4.511473585262461,2.8945046982793055,3.323862948358595,3.8252633845310435,2.8810518317611025
262,Jonny Evans,Leicester,29,29,2.8810458227159677,2.8810458227159677,7.389202682378401,0.3096092767295596,16.40065579022035,13.46623602521408,0.14105408309455583,,0.7026280107047277,0.48924542834426543,0.47887037937743177,2.5519466973244143,0.43914250669045485,0.6237298067785871,6.307944534700134,1.1610347877358487,0.41051126013213335,1.8343393312414196,2.991876460963066,0.3007813136456211,10.709056418092114,0.27460696355522496,2.6816741245136178,0.7827926853508247,1.2474596135571743,9.79618248327759,0.08792262011073404,0.48203549571603416,0.24310061728395058,0.472234099045857,0.4231622492836676,0.35129311370123684,6.4015643113902785,5.251571435717923,5.279781619492568,2.9716634373432456,0.800481184255975,0.8809271382033136,0.8809271382033136,1.8151465588692144,1.927111452101145,1.915718265560262,1.796117037879763,2.221572696925198,2.1677479480697035,2.9012665953017005,2.75352862460493,3.13205576866851,2.9567979943534115,2.666061853119096,4.248628714724425,2.478439748394194,2.5130111704209956,2.1065822525493845,2.054822488165223,1.9174395941196385,0.3432913658569134
263,Yves Bissouma,Brighton,29,13,2.865964686749092,6.3933058396710525,8.782327842530922,2.837605290070658,2.5972875447522137,0.0,0.0,,0.0,0.0,0.0,5.642163323782234,15.639473045267488,1.0550714413288085,8.027979683779568,3.6614261807363326,0.0,0.0,24.79325981944884,1.211912235352043,0.0,0.0,0.0,0.0,0.35169048044293616,3.244243911174784,5.268535117056855,0.0,0.0,0.0,0.0,0.0,2.3695367795589655,0.9058154724704787,0.43288125745870226,0.9403605539637057,3.5469393948416204,3.7227846350630887,3.7227846350630887,5.060781249026349,5.671018945815739,5.671018945815739,4.730658391852033,6.256289520882258,6.282429653219464,4.944433039256202,4.334195342466813,4.334195342466813,4.334195342466813,0.26060045263249654,0.5993223986029533,1.4774115847790956,1.4774115847790956,1.4774115847790956,1.4774115847790956,1.4187965047052733,0.8780891861761425
264,Luke Freeman,Sheffield Utd,28,9,2.862644132419681,8.906003967527896,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.915365835030548,0.0,0.0,12.595091764214045,0.0,0.0,0.0,0.0,0.0,0.2677264104523029,0.0,0.0,0.0,0.0,19.888625716332374,24.35943593057607,12.265777705466714,4.862012345679012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9858943058384247,0.9858943058384247,0.9858943058384247,3.0850762665407654,3.0850762665407654,3.0850762665407654,2.099181960702341,2.099181960702341,2.099181960702341,0.04462106840871715,0.04462106840871715,0.04462106840871715,0.04462106840871715,0.04462106840871715,3.359392021130779,7.374676941151407,9.41897322539586,10.229308616342362
265,Eric Dier,Spurs,29,14,2.8376103687681935,5.877907192448402,1.8591326277082088,0.35129311370123684,0.0,9.783851699815845,0.47309584010251005,,0.23220695754716975,0.0,0.0,0.0,0.0,0.0,1.5515949140401144,18.267241912464314,12.03543753726893,0.0,10.939527777777776,11.6811906779661,3.8959313171283205,0.0,0.0,0.0,11.028648167006107,0.1915481517509727,0.0,0.0,0.0,0.0,0.0,0.0,2.1165967064791613,1.8067412685277937,1.748192416244254,1.748192416244254,0.11755046627494663,0.03870115959119496,0.03870115959119496,0.25859915234001907,3.3031394710840716,5.30904572729556,5.30904572729556,7.13230035692519,9.07916546991954,9.469888203767573,6.425347885023521,4.419441628812033,4.419441628812033,4.434295027016755,2.5193546059809,1.8700327197928466,1.8700327197928466,1.8700327197928466,1.8700327197928466,0.03192469195849545,0.0
266,Nathan Ake,Bournemouth,29,23,2.8303618333571263,3.5687170942328983,0.15593245169464678,14.528570558739252,0.0,0.3541755742843928,0.1368370867107111,,0.10026043788187369,0.38701159591194956,2.7032369091978814,0.0,0.0,0.0,0.0,0.0,0.0,3.0206765991074747,3.0772917038756917,0.35129311370123684,9.219936454849496,0.0,0.6758092272994703,0.23220695754716975,9.191940092195733,9.13416413916146,0.09577407587548635,0.11507217157550254,2.666206917774495,0.3153972267350067,0.0,25.61869987323774,2.5459626848851458,2.58447587558803,0.6135869339978014,0.6135869339978014,0.5545576716170694,0.5317514904986175,0.5317514904986175,0.5150414175183052,0.45053948486631357,0.0,0.5034460998512458,1.0163280504971943,1.074876902780734,2.611532978588983,2.611532978588983,2.724167849805562,2.259422909545511,3.278530974265518,4.742342811842222,3.22164908201322,3.2408277772758036,3.5725607256883074,3.5864257705529474,2.0544357551869914,4.801858377533039
