,Name,Team,Team games,Played,Creativity per fixture,Creativity per game,Creativity GW29,Creativity GW28,Creativity GW27,Creativity GW26,Creativity GW25,Creativity GW24*,Creativity GW24,Creativity GW23,Creativity GW22,Creativity GW21,Creativity GW20,Creativity GW19,Creativity GW18,Creativity GW17,Creativity GW16,Creativity GW15,Creativity GW14,Creativity GW13,Creativity GW12,Creativity GW11,Creativity GW10,Creativity GW9,Creativity GW8,Creativity GW7,Creativity GW6,Creativity GW5,Creativity GW4,Creativity GW3,Creativity GW2,Creativity GW1,Creativity GW29 6 - average,Creativity GW28 6 - average,Creativity GW27 6 - average,Creativity GW26 6 - average,Creativity GW25 6 - average,Creativity GW24* 6 - average,Creativity GW24 6 - average,Creativity GW23 6 - average,Creativity GW22 6 - average,Creativity GW21 6 - average,Creativity GW20 6 - average,Creativity GW19 6 - average,Creativity GW18 6 - average,Creativity GW17 6 - average,Creativity GW16 6 - average,Creativity GW15 6 - average,Creativity GW14 6 - average,Creativity GW13 6 - average,Creativity GW12 6 - average,Creativity GW11 6 - average,Creativity GW10 6 - average,Creativity GW9 6 - average,Creativity GW8 6 - average,Creativity GW7 6 - average,Creativity GW6 6 - average
250,DeAndre Yedlin,Newcastle,29,12,3.279310344827586,7.925,0.0,0.0,0.0,0.0,15.7,,0.0,0.0,0.0,0.9,17.3,0.3,0.0,0.0,0.0,0.0,0.0,28.3,0.8,0.8,18.3,7.4,5.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.6166666666666667,2.6166666666666667,2.6166666666666667,2.766666666666666,5.6499999999999995,3.0833333333333335,3.0833333333333335,3.0833333333333335,3.0833333333333335,3.0833333333333335,2.9333333333333336,0.049999999999999996,4.716666666666667,4.8500000000000005,4.983333333333333,8.033333333333333,9.266666666666667,10.1,5.433333333333334,5.3,5.166666666666667,2.1166666666666667,0.8833333333333333,0.049999999999999996,0.0
251,Ben Mee,Burnley,29,29,3.2758620689655165,3.2758620689655165,0.3,0.2,0.3,0.2,10.8,,20.5,0.8,0.0,0.9,0.0,0.3,0.5,0.4,4.4,0.5,0.4,0.1,10.5,1.1,10.5,0.4,10.3,0.0,0.3,0.1,0.3,0.2,20.6,0.1,5.383333333333333,5.466666666666666,5.433333333333334,5.533333333333332,5.5,3.75,3.75,0.4166666666666667,0.35000000000000003,1.0833333333333333,1.0166666666666668,1.0833333333333335,1.05,2.716666666666667,2.8333333333333335,3.85,3.8333333333333335,5.483333333333333,5.466666666666666,3.766666666666667,3.600000000000001,1.9000000000000004,1.866666666666667,3.5833333333333335,3.6
252,Tom Davies,Everton,29,21,3.2724137931034476,4.519047619047618,0.6,12.1,0.0,10.8,0.0,,0.3,2.3,13.0,6.3,12.9,0.6,12.3,1.4,0.6,1.3,1.4,2.6,2.1,5.3,2.3,5.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.1,3.966666666666667,4.25,4.4,5.45,5.8,5.8999999999999995,5.8999999999999995,7.900000000000001,7.750000000000001,5.683333333333334,4.8500000000000005,2.933333333333333,3.266666666666667,1.5666666666666664,2.216666666666667,2.5,3.25,3.016666666666667,2.716666666666667,2.3666666666666667,1.4833333333333334,1.0999999999999999,0.13333333333333333,0.13333333333333333,0.016666666666666666
253,Olivier Giroud,Chelsea,29,9,3.217241379310344,10.366666666666665,15.3,3.7,5.9,12.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,12.4,33.8,0.6,6.283333333333334,3.733333333333334,3.116666666666667,2.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.65,0.65,0.65,1.4666666666666668,1.4666666666666668,0.8166666666666668,0.8166666666666668,0.8166666666666668,0.8166666666666668,0.0,2.066666666666667,7.699999999999999,7.8
254,Mario Vrancic,Norwich,29,12,3.210344827586207,7.758333333333334,10.8,0.0,0.0,0.0,0.3,,0.0,0.0,5.0,12.6,14.6,1.1,0.2,0.1,25.6,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,10.2,0.0,1.8500000000000003,0.049999999999999996,0.8833333333333333,2.983333333333333,5.416666666666667,5.550000000000001,5.550000000000001,5.583333333333335,5.600000000000001,9.033333333333333,6.933333333333334,4.5,4.316666666666667,6.25,6.233333333333334,1.9666666666666668,1.9666666666666668,1.9666666666666668,1.9666666666666668,0.0,0.0,0.0,0.13333333333333333,1.8333333333333333,1.8333333333333333
255,Phil Bardsley,Burnley,29,14,3.2103448275862068,6.6499999999999995,4.3,1.6,11.0,14.5,0.0,,0.0,1.6,0.0,17.9,22.1,0.5,0.8,1.4,0.0,1.8,1.3,0.8,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.233333333333333,4.783333333333334,4.516666666666667,5.666666666666667,6.933333333333334,7.016666666666667,7.016666666666667,7.1499999999999995,7.116666666666666,7.116666666666666,4.433333333333334,0.9666666666666667,1.0166666666666666,3.1333333333333333,2.9,2.9,2.6,2.3833333333333333,2.25,0.0,0.0,0.0,0.0,0.0,0.0
256,Ruben Goncalo Silva Nascimento Vinagre,Wolves,29,13,3.172413793103448,7.076923076923076,7.0,1.8,14.2,0.0,0.0,,0.0,0.0,1.8,34.5,10.8,5.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,14.8,0.0,0.3,0.0,0.0,0.0,0.9,0.0,0.0,0.0,3.8333333333333335,2.6666666666666665,2.6666666666666665,6.05,7.849999999999999,8.733333333333333,8.733333333333333,8.733333333333333,8.733333333333333,8.433333333333332,2.6833333333333336,0.8833333333333333,0.049999999999999996,0.049999999999999996,0.09999999999999999,2.566666666666667,2.566666666666667,2.6166666666666667,2.566666666666667,2.566666666666667,2.516666666666667,0.19999999999999998,0.19999999999999998,0.15,0.15
257,Nathaniel Chalobah,Watford,29,15,3.168965517241379,6.126666666666666,0.0,0.1,0.0,0.0,0.8,,1.1,25.8,20.3,2.8,0.1,14.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,23.9,0.3,0.6,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.3333333333333333,4.633333333333334,8.0,8.466666666666667,8.483333333333333,10.783333333333333,10.783333333333333,10.616666666666667,6.316666666666667,2.9333333333333336,2.4666666666666663,2.4499999999999997,0.016666666666666666,0.0,3.983333333333333,4.033333333333333,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,0.15,0.3333333333333333,0.2333333333333333,0.2333333333333333,0.2333333333333333
258,Ben Davies,Spurs,29,9,3.055172413793103,9.844444444444443,0.0,30.5,1.4,11.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,8.8,15.6,0.0,0.0,3.7,0.0,0.0,0.4,0.0,1.2,0.0,0.0,7.183333333333333,7.183333333333333,2.1,1.8666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6333333333333333,4.1000000000000005,6.7,6.7,6.7,7.316666666666667,4.683333333333333,3.216666666666667,0.6833333333333335,0.6833333333333335,0.8833333333333334,0.26666666666666666,0.26666666666666666
259,Eric Dier,Spurs,29,14,3.013793103448276,6.242857142857143,1.9,0.3,0.0,14.3,0.3,,0.3,0.0,0.0,0.0,0.0,0.0,1.1,15.6,12.3,0.0,13.5,13.3,3.3,0.0,0.0,0.0,11.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.85,2.5333333333333337,2.483333333333334,2.483333333333334,0.09999999999999999,0.049999999999999996,0.049999999999999996,0.18333333333333335,2.783333333333333,4.833333333333333,4.833333333333333,7.083333333333333,9.299999999999999,9.666666666666666,7.066666666666666,5.016666666666667,5.016666666666667,4.6000000000000005,2.4166666666666665,1.8666666666666665,1.8666666666666665,1.8666666666666665,1.8666666666666665,0.03333333333333333,0.0
260,Robbie Brady,Burnley,29,14,3.006896551724138,6.228571428571429,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,11.2,0.0,17.8,0.0,0.1,1.0,34.7,21.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.033333333333333,1.95,4.866666666666666,4.833333333333333,4.8500000000000005,5.016666666666667,8.933333333333335,12.483333333333334,9.516666666666667,9.516666666666667,9.516666666666667,9.35,3.566666666666667,0.016666666666666666,0.016666666666666666,0.016666666666666666
261,Joel Ward,Crystal Palace,29,20,2.9965517241379307,4.345,0.9,1.1,20.9,0.7,1.3,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,2.3,2.7,1.5,6.3,2.8,7.3,14.8,16.9,0.8,3.9,0.9,4.233333333333333,4.083333333333333,3.9,0.4166666666666667,0.3,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.21666666666666667,0.6,1.05,1.3,2.35,2.6833333333333336,3.816666666666667,5.900000000000001,8.266666666666667,8.149999999999999,7.749999999999999,7.433333333333333
262,Ashley Barnes,Burnley,29,19,2.93448275862069,4.4789473684210535,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.3,10.6,0.3,2.3,21.3,0.0,0.2,0.9,1.9,5.1,1.2,11.3,0.0,0.1,10.8,3.0,1.3,4.0,2.2,3.5,1.8,0.0,0.0,0.0,0.5499999999999999,2.3166666666666664,2.3666666666666667,2.3666666666666667,2.75,6.3,6.3,5.783333333333334,4.166666666666666,4.433333333333333,4.8999999999999995,1.5499999999999998,3.4333333333333336,3.4,3.266666666666667,4.750000000000001,4.3999999999999995,4.416666666666667,3.2000000000000006,3.566666666666667,4.133333333333334,2.6333333333333333
263,Joseph Gomez,Liverpool,29,19,2.7758620689655173,4.2368421052631575,10.0,0.0,1.6,1.2,0.7,1.4,0.5,0.3,4.3,1.4,0.8,10.5,,1.6,32.9,0.7,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,2.483333333333333,0.9,0.9500000000000001,1.3999999999999997,1.4333333333333333,1.4500000000000002,2.966666666666667,3.1500000000000004,8.583333333333334,7.983333333333333,7.75,7.666666666666667,5.916666666666667,5.916666666666667,5.6499999999999995,0.25,0.13333333333333333,0.13333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,1.9666666666666668
264,Jonny Evans,Leicester,29,29,2.768965517241379,2.768965517241379,10.8,0.4,10.4,11.5,0.1,,0.8,0.5,0.5,3.1,0.5,0.4,4.0,1.5,0.6,1.9,2.6,0.3,12.0,0.3,2.8,0.8,0.8,11.9,0.1,0.4,0.3,0.4,0.3,0.3,5.666666666666667,3.9500000000000006,3.966666666666667,2.75,0.9166666666666666,0.9666666666666668,0.9666666666666668,1.5,1.6666666666666667,1.6833333333333333,1.4833333333333334,1.8333333333333333,1.8166666666666667,3.15,2.9499999999999997,3.316666666666667,3.1333333333333333,2.833333333333334,4.766666666666667,2.7833333333333337,2.8000000000000003,2.3833333333333333,2.316666666666667,2.233333333333334,0.30000000000000004
265,Jay Rodriguez,Burnley,29,28,2.7482758620689647,2.8464285714285706,6.1,2.0,18.0,1.8,3.6,,3.3,5.3,0.0,0.9,0.3,1.4,0.0,1.5,1.2,1.1,11.6,0.3,0.3,1.6,5.3,1.8,0.6,10.3,0.8,0.0,0.5,0.1,0.0,0.0,5.800000000000001,5.666666666666667,5.333333333333333,2.4833333333333334,2.2333333333333334,1.866666666666667,1.866666666666667,1.3166666666666667,0.6833333333333332,0.8833333333333333,0.9166666666666666,2.7999999999999994,2.6166666666666667,2.6666666666666665,2.6833333333333336,3.3666666666666667,3.483333333333334,1.6500000000000001,3.3166666666666664,3.4000000000000004,3.1333333333333333,2.3333333333333335,2.0500000000000003,1.9500000000000002,0.23333333333333336
266,Nathan Ake,Bournemouth,29,23,2.710344827586207,3.4173913043478263,0.1,10.3,0.0,0.3,0.2,,0.1,0.5,2.8,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.5,0.3,11.2,0.0,0.7,0.3,10.3,10.4,0.1,0.1,2.2,0.2,0.0,21.7,1.8333333333333333,1.9000000000000001,0.65,0.65,0.6,0.5666666666666667,0.5666666666666667,0.5499999999999999,0.4666666666666666,0.0,0.5499999999999999,1.1333333333333333,1.1833333333333333,3.0499999999999994,3.0499999999999994,3.166666666666666,2.6666666666666665,3.8000000000000003,5.483333333333333,3.633333333333334,3.650000000000001,3.9000000000000004,3.883333333333334,2.1666666666666665,4.05
267,Morgan Schneiderlin,Everton,29,15,2.7068965517241375,5.2333333333333325,0.0,0.0,1.8,2.1,0.6,,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.3,0.1,4.9,12.4,0.0,0.0,0.0,13.4,2.8,2.1,2.5,0.0,5.1,0.0,13.1,3.4499999999999997,3.4499999999999997,3.4499999999999997,3.15,2.8000000000000003,2.6999999999999997,2.6999999999999997,0.0,0.0,0.18333333333333335,0.23333333333333336,0.25000000000000006,1.0666666666666667,3.1333333333333333,3.1333333333333333,2.9500000000000006,2.9,5.116666666666667,4.766666666666667,3.0500000000000003,3.466666666666667,3.466666666666667,4.316666666666666,2.0833333333333335,3.7999999999999994
268,Luke Freeman,Sheffield Utd,28,9,2.6821428571428574,8.344444444444445,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,14.1,20.1,13.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9833333333333334,0.9833333333333334,0.9833333333333334,3.5333333333333337,3.5333333333333337,3.5333333333333337,2.5500000000000003,2.5500000000000003,2.5500000000000003,0.049999999999999996,0.049999999999999996,0.049999999999999996,0.049999999999999996,0.049999999999999996,2.4,5.7,7.933333333333334,8.933333333333334
269,Kieran Tierney,Arsenal,28,5,2.682142857142857,15.02,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,18.1,0.0,35.6,0.0,3.3,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.316666666666667,3.316666666666667,9.25,9.25,9.799999999999999,12.216666666666667,9.200000000000001,9.200000000000001,3.266666666666667,3.266666666666667,2.716666666666667,0.0,0.0,0.0,0.0
270,Yerry Mina,Everton,29,25,2.634482758620689,3.0559999999999996,0.0,0.0,11.3,0.3,0.6,,1.0,0.3,0.0,0.3,0.1,10.2,10.8,0.0,0.0,10.4,10.1,14.0,0.3,1.0,0.0,0.3,0.4,0.7,0.8,0.5,0.3,1.8,0.1,0.8,2.2,2.2500000000000004,2.2500000000000004,0.4166666666666666,0.38333333333333336,1.9833333333333332,1.9833333333333332,3.6166666666666667,3.5666666666666664,3.5666666666666664,5.25,6.916666666666667,7.550000000000001,5.8,5.966666666666666,5.966666666666666,4.283333333333334,2.6666666666666665,0.45,0.5333333333333333,0.45,0.5,0.75,0.6999999999999998,0.7166666666666668
271,Tyrone Mings,Aston Villa,28,23,2.6285714285714286,3.1999999999999997,0.5,,0.1,0.0,1.1,,10.7,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.3,21.0,0.8,0.0,10.2,1.2,0.3,0.3,0.3,0.5,0.8,0.0,14.4,10.0,2.1166666666666667,2.033333333333333,2.033333333333333,2.1,2.1,1.9166666666666667,1.9166666666666667,0.13333333333333333,0.08333333333333333,0.08333333333333333,0.049999999999999996,0.09999999999999999,3.6,3.733333333333334,3.733333333333334,5.433333333333334,5.583333333333333,5.583333333333333,2.1333333333333333,2.0500000000000003,2.1333333333333333,0.5666666666666668,0.3666666666666667,2.716666666666667,4.333333333333333
272,Callum Robinson,Sheffield Utd,28,16,2.6000000000000005,4.550000000000001,0.0,,0.0,0.0,0.0,,0.0,14.7,0.0,0.0,17.0,0.0,0.0,0.0,1.5,0.0,0.5,10.6,0.0,0.0,11.1,0.0,1.7,6.1,0.3,0.1,4.0,2.0,2.3,0.9,2.4499999999999997,2.4499999999999997,2.4499999999999997,2.4499999999999997,5.283333333333333,5.283333333333333,5.283333333333333,5.283333333333333,2.8333333333333335,3.0833333333333335,3.0833333333333335,0.3333333333333333,2.1,2.1,2.1,3.6999999999999997,3.6999999999999997,3.9,3.15,3.1999999999999997,3.216666666666667,2.033333333333333,2.3666666666666667,2.466666666666667,1.5999999999999999
273,Michael Obafemi,Southampton,29,15,2.589655172413793,5.006666666666666,0.3,3.2,0.8,1.8,0.6,,38.4,0.0,0.0,1.0,0.0,1.8,0.0,0.0,0.0,0.0,2.5,23.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,7.516666666666666,7.466666666666666,6.933333333333334,6.966666666666666,6.666666666666667,6.866666666666666,6.866666666666666,0.4666666666666666,0.4666666666666666,0.4666666666666666,0.3,0.7166666666666667,4.25,4.25,4.25,4.25,4.25,4.05,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.0,0.06666666666666667
274,Yves Bissouma,Brighton,29,13,2.5551724137931036,5.700000000000001,7.5,3.1,2.2,0.0,0.0,,0.0,0.0,0.0,4.0,19.3,1.2,6.8,4.0,0.0,0.0,15.9,1.0,0.0,0.0,0.0,0.0,0.4,2.3,6.4,0.0,0.0,0.0,0.0,0.0,2.1333333333333333,0.8833333333333334,0.3666666666666667,0.6666666666666666,3.8833333333333333,4.083333333333333,4.083333333333333,5.216666666666667,5.883333333333333,5.883333333333333,5.216666666666667,4.6499999999999995,4.616666666666667,3.483333333333333,2.8166666666666664,2.8166666666666664,2.8166666666666664,0.2333333333333333,0.44999999999999996,1.5166666666666666,1.5166666666666666,1.5166666666666666,1.5166666666666666,1.45,1.0666666666666667
275,Dan Gosling,Bournemouth,29,16,2.475862068965517,4.4875,0.0,0.1,2.3,3.3,12.3,,0.0,0.8,2.3,6.8,4.8,2.9,1.4,24.5,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.1333333333333333,3.5,4.250000000000001,4.500000000000001,2.933333333333333,2.933333333333333,3.166666666666666,7.116666666666666,6.733333333333333,5.6000000000000005,6.516666666666667,6.033333333333334,5.8,1.7166666666666668,1.7166666666666668,1.7166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,Adrian Mariappa,Watford,29,15,2.465517241379311,4.7666666666666675,0.0,0.0,0.0,1.2,1.3,,14.7,1.8,28.9,0.0,2.5,0.6,18.9,0.3,0.0,0.0,0.0,0.9,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8666666666666667,3.1666666666666665,7.983333333333333,7.983333333333333,8.200000000000001,8.083333333333334,8.083333333333334,8.783333333333333,8.533333333333333,3.716666666666667,3.716666666666667,3.3000000000000003,3.3499999999999996,0.19999999999999998,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
277,Caglar Soyuncu,Leicester,29,28,2.379310344827586,2.464285714285714,0.5,1.4,10.8,1.8,0.4,,0.8,1.4,0.3,5.9,0.0,10.7,0.0,1.3,11.0,1.1,1.8,0.3,2.3,0.7,1.0,0.9,0.4,1.3,0.6,0.4,0.3,10.6,0.5,0.5,2.616666666666667,2.766666666666667,2.583333333333334,1.7666666666666668,1.4666666666666668,3.1833333333333336,3.1833333333333336,3.0500000000000003,3.033333333333333,4.816666666666667,4.016666666666667,4.316666666666667,2.5833333333333335,2.966666666666667,2.8666666666666667,1.2,1.1666666666666667,0.9333333333333335,1.1,0.8166666666666665,0.7666666666666666,0.65,2.2666666666666666,2.283333333333333,2.15
278,Adam Lallana,Liverpool,29,15,2.3724137931034477,4.586666666666665,1.3,5.3,0.0,0.0,0.0,0.0,0.0,1.1,2.4,0.0,13.3,0.8,,0.0,0.0,2.1,0.0,0.0,0.0,40.8,0.0,1.3,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0999999999999999,0.8833333333333333,0.18333333333333335,0.5833333333333334,0.5833333333333334,2.8000000000000003,2.9333333333333336,2.9333333333333336,2.75,2.7000000000000006,2.7000000000000006,0.4833333333333334,0.35000000000000003,0.35000000000000003,7.1499999999999995,7.1499999999999995,7.016666666666666,7.033333333333332,7.033333333333332,7.083333333333332,0.2833333333333334,0.2833333333333334,0.06666666666666667,0.049999999999999996,0.049999999999999996
279,Fikayo Tomori,Chelsea,29,15,2.36551724137931,4.573333333333333,0.0,3.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.2,5.4,1.5,0.0,0.0,0.0,1.2,0.3,4.9,10.7,11.1,1.8,0.8,1.1,10.8,0.8,13.8,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,0.0,0.0,0.19999999999999998,1.1,1.1,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3499999999999999,0.5,1.0666666666666667,2.85,4.7,5.000000000000001,4.933333333333334,5.066666666666667,6.05,4.4,4.8500000000000005,4.550000000000001,4.416666666666667,4.233333333333333
280,Conor Coady,Wolves,29,29,2.317241379310345,2.317241379310345,3.3,0.0,10.0,0.0,0.1,,0.0,0.0,0.4,14.2,10.1,6.3,0.1,0.3,0.0,0.0,0.3,0.0,10.1,0.0,0.3,0.3,0.1,0.1,0.2,0.2,10.0,0.7,0.1,0.0,2.2333333333333334,1.6833333333333333,1.75,2.4499999999999997,4.133333333333333,5.166666666666667,5.166666666666667,5.183333333333334,5.233333333333333,5.166666666666667,2.8000000000000003,1.1666666666666665,0.11666666666666665,1.7833333333333332,1.7333333333333334,1.7833333333333334,1.8333333333333337,1.8,1.8166666666666667,0.16666666666666666,0.19999999999999998,1.8166666666666667,1.883333333333333,1.883333333333333,1.8666666666666665
281,Jannik Vestergaard,Southampton,29,14,2.3034482758620687,4.771428571428571,0.0,0.4,0.0,1.1,0.0,,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.3,0.0,23.1,1.9,0.8,0.7,20.8,14.2,1.3,0.48333333333333334,0.48333333333333334,0.4166666666666667,0.4166666666666667,0.2333333333333333,0.2333333333333333,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.049999999999999996,0.13333333333333333,0.13333333333333333,0.18333333333333335,0.18333333333333335,4.033333333333334,4.3,4.3500000000000005,4.466666666666667,7.883333333333333,10.25,6.616666666666667
282,Hamza Choudhury,Leicester,29,16,2.3034482758620687,4.175,0.0,1.2,0.0,2.8,11.0,,0.0,0.0,3.4,1.4,3.2,0.9,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.2,10.3,1.8,1.6,1.8,11.7,12.4,2.5,2.5,2.8666666666666667,3.0999999999999996,3.1666666666666665,1.4833333333333334,1.4833333333333334,1.4833333333333334,1.4833333333333334,0.9166666666666666,0.9166666666666666,0.3833333333333333,0.2333333333333333,0.2333333333333333,0.2333333333333333,0.2333333333333333,0.0,0.11666666666666665,0.31666666666666665,2.0333333333333337,2.3333333333333335,2.6,2.9000000000000004,4.733333333333333,6.6000000000000005
283,Jack Stephens,Southampton,29,21,2.2551724137931033,3.114285714285714,0.6,0.4,0.3,1.3,0.3,,10.4,0.2,10.3,13.4,0.8,0.2,10.5,4.0,10.0,0.3,1.3,0.1,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.216666666666667,2.15,3.8000000000000003,5.983333333333333,5.8999999999999995,5.883333333333333,5.883333333333333,5.8999999999999995,6.533333333333334,6.483333333333333,4.3,4.383333333333334,4.366666666666667,2.65,2.0333333333333337,0.43333333333333335,0.38333333333333336,0.16666666666666666,0.15,0.11666666666666665,0.06666666666666667,0.0,0.0,0.0,0.016666666666666666
284,Javier Manquillo,Newcastle,29,13,2.2344827586206897,4.984615384615385,2.8,20.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.1,0.0,1.3,1.8,6.5,2.4,15.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.3,0.0,0.0,11.1,3.8666666666666667,3.4,0.0,0.016666666666666666,0.016666666666666666,0.23333333333333336,0.23333333333333336,0.5333333333333333,1.6166666666666665,2.0166666666666666,4.533333333333333,4.6499999999999995,4.433333333333333,4.133333333333334,3.0499999999999994,2.65,0.11666666666666665,0.0,0.0,0.3333333333333333,0.3666666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,2.2666666666666666
285,Simon Francis,Bournemouth,29,15,2.220689655172414,4.293333333333334,0.0,0.0,0.3,10.4,4.1,,0.3,10.7,12.0,2.7,0.0,0.0,0.3,0.0,0.7,1.2,0.0,1.7,19.4,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.516666666666667,4.3,6.3,6.7,4.966666666666666,4.283333333333333,4.283333333333333,4.283333333333333,2.5,0.6166666666666667,0.3666666666666667,0.3666666666666667,0.65,3.8333333333333335,3.8333333333333335,3.7166666666666663,3.516666666666666,3.5666666666666664,3.3333333333333335,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.049999999999999996,0.0
286,Lukas Rupp,Norwich,29,6,2.217241379310345,10.716666666666667,0.0,10.5,1.5,11.2,23.8,,17.3,0.0,,,,,,,,,,,,,,,,,,,,,,,10.716666666666667,10.716666666666667,,,,,,,,,,,,,,,,,,,,,,,
287,Cenk Tosun,Crystal Palace,29,10,2.1862068965517243,6.34,0.0,10.5,0.3,0.0,0.0,,0.7,2.8,0.3,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,13.3,24.1,0.3,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.9166666666666667,2.3833333333333333,0.6833333333333332,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6999999999999998,0.23333333333333336,0.18333333333333335,0.18333333333333335,0.18333333333333335,2.4,6.233333333333334,6.283333333333334,6.283333333333334,6.283333333333334,6.283333333333334,4.066666666666667,1.7166666666666668,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667
288,Federico Fernandez,Newcastle,29,23,2.179310344827586,2.747826086956522,1.2,0.1,1.2,0.1,5.8,,1.2,15.1,1.5,0.3,0.3,0.0,0.1,0.4,0.3,0.5,0.1,15.1,1.0,0.3,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999999,3.9166666666666665,4.1499999999999995,4.0,4.033333333333334,3.066666666666667,3.066666666666667,2.883333333333334,0.43333333333333335,0.23333333333333336,0.26666666666666666,0.23333333333333336,2.75,2.9,2.8833333333333333,5.933333333333334,5.8500000000000005,5.833333333333333,3.316666666666667,3.1500000000000004,3.1,0.0,0.0,0.0,0.0
