,Name,Team,Team games,Played,Threat per fixture adj,Threat per game adj,Threat GW29adj,Threat GW28adj,Threat GW27adj,Threat GW26adj,Threat GW25adj,Threat GW24adj*,Threat GW24adj,Threat GW23adj,Threat GW22adj,Threat GW21adj,Threat GW20adj,Threat GW19adj,Threat GW18adj,Threat GW17adj,Threat GW16adj,Threat GW15adj,Threat GW14adj,Threat GW13adj,Threat GW12adj,Threat GW11adj,Threat GW10adj,Threat GW9adj,Threat GW8adj,Threat GW7adj,Threat GW6adj,Threat GW5adj,Threat GW4adj,Threat GW3adj,Threat GW2adj,Threat GW1adj,Threat GW29adj 6 - average,Threat GW28adj 6 - average,Threat GW27adj 6 - average,Threat GW26adj 6 - average,Threat GW25adj 6 - average,Threat GW24adj* 6 - average,Threat GW24adj 6 - average,Threat GW23adj 6 - average,Threat GW22adj 6 - average,Threat GW21adj 6 - average,Threat GW20adj 6 - average,Threat GW19adj 6 - average,Threat GW18adj 6 - average,Threat GW17adj 6 - average,Threat GW16adj 6 - average,Threat GW15adj 6 - average,Threat GW14adj 6 - average,Threat GW13adj 6 - average,Threat GW12adj 6 - average,Threat GW11adj 6 - average,Threat GW10adj 6 - average,Threat GW9adj 6 - average,Threat GW8adj 6 - average,Threat GW7adj 6 - average,Threat GW6adj 6 - average
59,Nathan Redmond,Southampton,29,23,14.744812501800459,18.5912853283571,,,,,10.09707547491749,,15.14446941414404,2.592393948819615,0.0,30.10109114419727,0.0,110.62063562627169,8.165983998813111,0.0,32.069459674732045,13.552433725524235,5.500661538221859,7.009410745105742,0.0,0.0,34.89562296480319,9.53330496602224,10.17631349733559,22.073144100647912,6.09418748335886,,,81.06286619677782,17.402770082584286,11.507737969936297,9.655838330346404,9.655838330346404,9.655838330346404,9.655838330346404,9.655838330346404,26.40976502223877,26.40976502223877,25.246684119683618,24.814618461547013,30.15952840733569,27.401418837556843,28.31819576059382,11.049658280399498,9.688660947263982,9.688660947263982,10.159688162275836,9.489833369025504,10.269108695544459,12.779730921468156,13.7954288353613,27.30590653482427,24.39043105445445,24.71950322177346,,
60,David Silva,Man City,28,19,14.559243671989934,21.455727516616747,,,,10.931052764626497,,,,9.593624194980432,16.770852412879613,0.0,,,,,28.539780566006936,5.917226272275769,3.636885558161996,0.0,,16.975324061934373,31.586452789816494,53.10317108914811,63.94640256062096,0.0,91.01010663348325,1.7507060930542508,55.75079716215148,15.963761918017848,0.0,2.1826787385601603,11.958756035128209,11.958756035128209,11.958756035128209,11.958756035128209,10.743061500717458,10.743061500717458,10.743061500717458,10.743061500717458,9.144124134887385,9.17820274306318,14.442611541365928,14.442611541365928,14.442611541365928,14.442611541365928,14.442611541365928,18.536509961889458,28.208039343280323,27.60189175025332,42.770242855833864,42.770242855833864,40.23280652768718,44.26019725640967,38.07029572788796,27.41256196778447,27.776341757544497
61,Mahmoud Ahmed Ibrahim Hassan,Aston Villa,28,24,14.405537059403061,16.806459902636906,,,28.687787449787802,1.0637399152762386,0.0,,9.715773817931867,0.0,8.709346194343965,0.0,,10.159590396182647,12.777476055574974,0.0,17.813669653786597,82.50373514072994,13.826320083884434,,11.97501652223401,73.53225150223376,33.4400537658164,2.3011717805342107,3.1920788207201034,0.0,12.985879760068473,,9.514920218860675,0.0,45.624830040956276,25.531396544363286,8.029441229556644,8.029441229556644,8.029441229556644,3.2481433212586786,4.764118401409747,6.893697744005576,6.893697744005576,5.274402107683598,8.243347049981365,20.542411874379027,22.846798555026435,22.846798555026435,23.149369576034996,33.275165483811456,38.84850777811419,36.26309146590546,23.044482079237156,20.740095398589748,20.740095398589748,20.90857260489549,10.239017390999978,4.665675096697243,11.886284806767586,15.609504427374786,
62,Wilfried Zaha,Crystal Palace,29,29,13.821797656526753,13.821797656526753,42.08237547852091,68.99400349998143,2.478939426815176,9.058854047091437,14.04652899374886,,0.0,12.092166884510455,0.0,12.75133186566324,0.0,6.295175435452308,6.325826441233554,5.816704280812167,0.0,4.716040391939797,6.082529801371012,67.39202091651458,0.0,9.374711518333488,20.319059884013736,6.905516423955435,0.0,31.583635859940603,10.914142942188672,12.545120390942623,5.570240337701852,35.336493047120534,4.492640081159948,5.65807409026409,22.776783574359637,17.778415475357892,6.279414892027655,7.991480298502331,6.481671290653758,5.189779030937667,5.189779030937667,6.244083437809926,5.198173003860211,5.198173003860211,3.858957758239638,4.872712725134806,15.055520305311852,14.001215898439591,14.594217104693145,17.9807270853621,18.345639757364708,17.33188479046954,11.363820614373877,13.182844438071989,13.711245916840179,11.253109325788197,15.991605429649047,16.740378776509036,12.41945181489629
63,Lewis Dunk,Brighton,29,27,12.92602069562738,13.883503710118298,0.0,32.061050300508846,10.750931426575919,2.147543606481716,3.9638971942039807,,30.309203793483228,1.5520186927099051,88.48937792988526,9.383640312816917,0.0,,16.20905526069364,16.3300726382445,6.255293756276145,12.706937938134063,55.70928836469579,,75.21232658999303,0.0,6.768330879498028,0.0,0.0,0.0,5.38370235116385,0.0,0.0,0.0,1.6219291378292133,0.0,13.205437720208948,13.464107502327266,22.86882877389,22.640946921596836,22.283022987183216,24.323882664931492,24.323882664931492,21.994027472391707,22.777906649652746,10.147499984360877,17.868441326340687,30.40382909133952,30.40382909133952,27.702319881223918,26.108696254766176,25.066147295386816,22.948324305697806,13.663442911581841,13.663442911581841,2.0253388717769796,2.0253388717769796,0.897283725193975,0.897283725193975,1.1676052481655106,1.1676052481655106
64,Shane Long,Southampton,29,19,12.924661426655765,19.72711480910617,20.049193557538846,3.0893018329914526,29.299057192053287,14.573519854207515,10.931925091250417,,45.58899924307104,30.571902042449032,2.4589497766500794,29.83322066654927,,,55.5200975429902,27.710887677261713,17.49760299327589,13.552141289651178,74.1383826130773,0.0,,,,,0.0,0.0,,0.0,0.0,,,,20.588666128518756,22.34245087600379,22.237392199946896,22.326419445696228,29.15084906049334,31.947342824828553,31.947342824828553,27.265443449862698,24.428816657729723,36.37538879713426,31.403185352709375,31.403185352709375,31.403185352709375,22.149835762211012,17.531354482667393,14.615087317121413,12.35639710217955,,,,,,,,
65,Aaron Connolly,Brighton,29,17,12.88462725088703,21.979658251513168,,,0.0,,,,0.0,3.024996435506186,,84.19745988817724,,30.273500245100337,7.863269693388655,,,10.988488813276522,4.717224900631847,,51.06314131514065,13.658599598274519,0.0,14.752944867361872,114.6469941296838,0.0,24.002887490354556,14.464682898827649,0.0,,,,20.893204377028734,20.893204377028734,20.893204377028734,22.72461917924149,22.72461917924149,22.72461917924149,22.72461917924149,23.510823329346795,31.517180809285875,31.517180809285875,19.76070409430209,19.76070409430209,14.7151207201187,15.863399915780903,15.863399915780903,15.863399915780903,33.139817468515446,32.35361331841014,32.35361331841014,27.843571014279124,27.97791823103798,27.97791823103798,,,
66,Romain Saiss,Wolves,29,25,12.356102617493503,14.333079036292464,0.0,4.299535873983845,4.563166450430428,11.186709039682773,74.30759218471775,,0.0,0.0,0.0,0.0,8.96565402045392,88.714561726922,29.759754097611903,1.8713041325271595,3.0567636124243345,7.120635534474233,,1.2511731644718067,0.0,0.0,0.0,,0.0,0.0,0.0,2.5935308194616593,120.63659525014977,,,0.0,15.726167258135797,15.726167258135797,15.009577945805157,14.249050204066753,13.878874367528612,16.280035957895986,16.280035957895986,21.239994974164638,21.551878996252498,22.06133959832322,23.24811218740226,21.962365378071905,7.176605090251574,2.2166460739829223,1.9047620518950623,1.3953014498243401,0.2085288607453011,0.2085288607453011,0.0,0.4322551365769432,20.53835434493524,20.53835434493524,20.53835434493524,,
67,Michy Batshuayi,Chelsea,29,16,12.24142393610549,22.1875808841912,,0.0,,28.571086547560892,,,52.27200235986542,0.0,,,,,7.825419120156598,0.0,0.0,0.0,,0.0,23.904766037912584,5.884580256189448,,,40.473935127052336,4.42917523621989,20.510471055112404,171.1298584069896,0.0,,,,14.778084671263818,14.778084671263818,14.778084671263818,14.778084671263818,10.016236913337002,10.016236913337002,10.016236913337002,1.3042365200260997,5.288364193011531,5.288364193011531,5.288364193011531,5.288364193011531,5.288364193011531,4.964891049017005,11.71054690352573,12.448742776229045,15.867154618747778,15.867154618747778,44.38879768657938,40.40467001359394,,,,,
68,Daniel James,Man Utd,29,27,12.098439230046843,12.994619913754017,30.52397362787169,,15.915477831077528,0.0,0.0,,23.9609207956866,0.0,10.86975285510589,0.0,10.43701161507882,,0.0,35.032444101299035,14.204626744296121,10.89296038413762,2.1783740414329134,3.086806247895792,59.81782333128353,3.896373524553685,0.0,0.0,4.496736789115718,2.1299359744345967,6.703147527087863,7.936807697456627,23.8356342413355,57.80740935918232,9.069334476467748,18.05918650655883,11.733395375772638,8.457691913645002,8.457691913645002,5.805112275132082,7.544614210978551,7.544614210978551,7.544614210978551,9.38986809524729,11.75730588596331,11.7611738074686,12.12423614770742,10.899201919843579,10.899201919843579,20.868839141724166,15.679494045599943,13.312056254883922,11.496562857527652,11.88295664880812,11.723478269897923,2.8710323025319773,3.5444379980158005,7.517043704905052,17.15161193143544,17.913711545994108,20.568586634681484
69,John Fleck,Sheffield Utd,28,25,12.050937166194805,13.497049626138182,0.0,,10.897441313703789,3.9505512068907938,1.7233149568344888,,0.0,10.079829823099839,6.436105443742603,0.0,0.0,59.67164288132679,,40.04852545549242,0.0,3.2702113888880127,44.4460508552335,80.06738922023791,3.847656815035921,14.437065063252566,0.0,4.362052451590366,3.230898204979271,25.439986365879033,0.0,24.143911236395493,,,1.3736079708717976,0.0,4.441856216754818,5.514540457378586,5.514540457378586,3.6983002384279544,3.0398750372794887,12.697929691361537,12.697929691361537,19.372683933943605,17.692712296760302,17.16506328761787,24.572738430156786,37.91730330019644,28.613305622481295,28.613305622481295,24.344728890441317,24.344728890441317,24.526702400891708,17.657510292516005,8.552943150122859,7.91166701428354,9.52947470980736,9.758409371619326,9.0314006296876,,
70,Che Adams,Southampton,29,22,11.825287833259576,15.587879416569443,0.0,,35.0841407321467,0.0,5.423699980028003,,0.0,0.0,0.0,,8.326402988720433,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,6.313380430495479,,4.9513985821783315,48.70740515177771,62.99988980898652,62.846745109834345,45.80338254066169,62.47690183969852,6.751306785362451,6.751306785362451,6.751306785362451,2.2916838281247394,2.2916838281247394,1.3877338314534056,1.3877338314534056,1.3877338314534056,1.3877338314534056,1.3877338314534056,1.3877338314534056,0.0,0.0,1.0522300717492465,1.8774631687789682,9.995364027408586,20.49534566223967,20.49534566223967,20.49534566223967,30.969803180545398,38.60370027065568,38.60370027065568,38.60370027065568,47.96428717218952,47.96428717218952
71,Harry Wilson,Bournemouth,29,23,11.813303507767722,14.895034857620171,,,43.82926438277496,21.67114964963589,9.919369586593806,,27.276082459787638,0.0,6.762605749282793,0.0,13.306693600906243,7.088929668781803,,,,0.0,37.28217513004386,1.3102998736876068,10.973227509718246,53.372201500648565,11.727442807720193,4.074034247877168,0.0,0.0,33.73607736154041,12.613213340051852,6.030420893736444,24.77384904457987,16.838764917896594,,18.243078638012513,18.243078638012513,18.243078638012513,10.938201240883354,9.544125232761747,9.072385246459746,9.072385246459746,4.526371503161806,10.740067358169116,9.831349712236586,11.660220963856291,18.337805613813345,19.110891136969745,19.110891136969745,19.110891136969745,19.110891136969745,19.789896844949272,13.576200989941961,13.357817677660696,17.15162598629772,10.358461292864936,9.408957640534311,12.858926773318094,15.665387592967527,
72,Gylfi Sigurdsson,Everton,29,26,11.225644998435012,12.520911729023668,0.0,88.79361220331782,3.7947280348572314,48.40203038458926,0.0,,,,0.0,0.0,6.009156608724082,5.090624862503585,8.95163812877366,,0.0,0.0,8.929510805641291,19.115148902761945,12.648308477608763,0.0,1.5019875855104978,4.5142014324703466,12.253705823456286,20.02805116667638,6.491744338261865,6.1196377415284555,14.767011639375223,0.471685319825871,3.075915239799231,54.585006258933525,23.498395103794053,23.498395103794053,9.700985838028428,9.916968642636155,3.3419032666668875,3.3419032666668875,3.3419032666668875,3.3419032666668875,3.3419032666668875,3.3419032666668875,4.830155067607103,7.014487116613413,8.274101052464276,6.782161364335334,6.782161364335334,7.032492628587083,7.784859533998808,8.338892036967973,8.491042414287046,7.464948391062563,8.48488801465064,10.695725356961427,10.02197267152068,8.492340907577837,14.251833422954029
73,Yerry Mina,Everton,29,25,10.980669268365427,12.737576351303893,,,5.164181179222523,1.2088966296635422,98.81751518733249,,29.964524143603768,10.337789989818232,0.0,3.7605000589214166,5.838381333901485,18.934712249823583,4.976279576144591,0.0,,0.0,0.0,2.594896805947521,14.614375985069314,0.0,,8.643495796570216,1.8521485281113523,91.79579765524075,0.0,0.0,14.727751978649914,5.20816168457676,0.0,0.0,24.24881785494009,24.24881785494009,24.24881785494009,24.014871001556575,24.786451785596228,11.472651296011415,11.472651296011415,7.3079438681015505,5.584978869798513,5.584978869798513,4.958228859978276,4.417648105319283,3.6975920611935713,2.8682121318361395,4.308794764597842,4.308794764597842,4.617486185949734,19.916785795156525,19.484302994165272,17.048573663320386,19.50319899309537,19.50319899309537,18.93064330776313,18.62195188641124,3.322652277204446
74,Ryan Fraser,Bournemouth,29,28,10.873774344176319,11.262123427896901,48.16680286737554,0.0,0.0,11.560164823199996,48.936103072396456,,2.5484554100284913,0.0,0.0,7.401913520907539,0.0,33.20148074813067,0.0,10.88485773851113,0.0,0.0,0.0,2.364847394386024,64.56475313178558,17.079576845759526,12.585379904831733,0.0,3.9253880591484207,,0.0,4.950872165010079,8.298846998306617,0.0,27.735678397368286,11.134334903967144,18.535254362166746,10.507453884270824,10.507453884270824,11.741106137755414,9.814412000555414,7.191974946511117,7.191974946511117,6.767232378173035,8.581375334591558,8.581375334591558,7.347723081106967,7.347723081106967,2.2082841888161924,12.969076377447122,14.00152956198852,16.099092879460475,16.099092879460475,16.75332422265188,16.35918299025421,6.423536162458293,4.960081187882808,2.8625178704108527,7.4851309366389005,8.68662207744202,8.68662207744202
75,Jorge Luiz Frello Filho,Chelsea,29,26,10.56467827737423,11.783679617071256,,0.0,0.0,0.0,0.0,,77.63373698081465,1.4565006710154071,80.35265248902277,0.0,57.77559909031256,0.0,0.0,1.5167011968077355,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,75.69979159921978,2.908586597371731,0.0,0.0,1.9873502113873258,1.6375256905273305,5.407225517373354,13.18170627530501,13.18170627530501,26.573815023475472,26.573815023475472,36.20308153852756,36.20308153852756,36.20308153852756,23.264125375058455,23.274158796023844,9.882050047853383,9.882050047853383,0.25278353280128923,0.25278353280128923,0.25278353280128923,0.0,0.0,0.0,12.616631933203296,13.101396366098585,13.101396366098585,13.101396366098585,13.101396366098585,13.432621401329806,13.705542349751028,1.9901146694432903
76,Moise Kean,Everton,29,22,10.54359360709499,13.898373391170669,0.0,5.038148137668547,1.2587332792445542,,40.47619691780979,,36.36923672376349,0.0,,11.553822529348919,62.98682949740223,0.0,0.0,0.0,,42.88992852576966,15.23621860675109,,,,,0.0,0.0,0.0,55.67232231327706,0.0,20.16939301851992,0.0,14.11338505619945,0.0,13.857052509747732,15.782689597972551,25.440803157928162,25.231014278054072,25.231014278054072,18.48498145841911,18.48498145841911,12.423442004458524,19.571763425420134,19.571763425420134,20.185496104987166,9.687691188753458,9.687691188753458,9.687691188753458,18.966411574299634,18.966411574299634,11.818090153338025,12.64028588863283,12.64028588863283,12.64028588863283,12.64028588863283,12.64028588863283,12.64028588863283,14.992516731332737,14.992516731332737
77,Leandro Trossard,Brighton,29,23,10.48814553071906,13.224183495254465,0.0,2.376979249043997,0.0,10.193387067463457,28.833879924629997,,2.8726858759788203,5.1797078133317385,6.93949212457245,16.14980428007461,3.494962938330311,0.0,0.0,3.7448609363320213,3.8704042946534756,9.828988301886433,38.098435629248165,0.0,0.0,26.57850851138035,0.0,,,,,,101.9485455506799,3.2299654907491355,40.81561240249782,,7.379488686186044,8.242773321741334,9.00319213432941,11.69482618100851,10.57842215948632,5.772775505381322,5.772775505381322,5.2939945260515175,5.054853379884898,4.543338741565069,3.48986941186704,9.257114860353349,9.257114860353349,9.257114860353349,13.062722789528072,12.417655407085824,27.770914948551404,21.95950325880156,28.762105325884534,,,,,,
78,Christian Benteke,Crystal Palace,29,20,10.35269951149991,15.011414291674871,9.612518445739438,46.062800729948684,54.81547589287598,70.56530210184249,20.199282379586624,,,,,,,,24.882686975116478,14.027607805913135,0.0,,0.0,11.243787643477855,,1.8937371670960719,0.0,4.075574314257081,0.0,,18.317792956512097,14.93208578964715,3.2644981919459775,0.0,6.3351354395383765,0.0,37.68967775418495,38.42552598088057,30.74839252588912,21.612479877076453,11.72556080068235,8.674636598600589,8.674636598600589,8.674636598600589,8.674636598600589,8.674636598600589,8.674636598600589,8.674636598600589,8.674636598600589,4.527522102747844,2.8688498541385012,2.8688498541385012,2.8688498541385012,5.921815346890518,6.5365317045854,6.5365317045854,6.764991875393718,6.764991875393718,7.141585396273933,7.141585396273933,7.141585396273933
79,Nathan Ake,Bournemouth,29,23,10.318167573642919,13.009863462419332,10.539585096408251,5.187640367338289,,20.32023282764668,38.77557859080936,,7.061894537290216,14.271225955410479,0.0,,,,,,0.0,7.159270432824899,9.307928725289655,77.08492200207829,0.0,0.0,0.0,3.737176375385306,0.0,10.3728858533848,31.908527838224803,10.036397753669068,0.0,34.23203101479364,3.375506087133744,15.856056177957171,16.026026229150546,14.269428713082505,13.404821985192788,13.404821985192788,11.211328252722494,6.300053275135874,6.300053275135874,17.970557852600553,15.592020193365473,15.592020193365473,15.592020193365473,15.592020193365473,15.592020193365473,15.592020193365473,15.592020193365473,15.592020193365473,15.021671183792208,13.470349729577265,2.3516770381283507,7.6697650111658175,9.342497970110662,9.342497970110662,14.424973743345385,14.98755809120101,15.901419811963072
80,Kelechi Iheanacho,Leicester,29,12,10.272158481569683,24.824382997126733,27.89339815521703,12.828948540671211,7.6664955541607105,,0.0,,9.33935330259677,4.217500054881494,8.1029265118701,78.09673183816523,43.117294410756955,,,3.924853213604449,20.211846335854627,,82.49324804774224,,,,,,,,,,,,,,10.324282601254536,7.0258706606967145,17.903834543612383,23.812301019711757,23.812301019711757,24.466443221979166,24.466443221979166,26.278525394188808,39.324483392998935,,,,,,,,,,,,,,,,
81,Patrick Cutrone,Wolves,29,12,10.200887058431583,24.65214372454299,,,,,,,,,,,,,0.0,,2.8489710125293746,9.598334545559409,,,0.0,,,6.502353184665886,52.64285495875861,0.0,0.0,176.0124636693017,48.22074732370086,,0.0,0.0,11.932085616918881,11.932085616918881,11.932085616918881,11.932085616918881,11.932085616918881,11.932085616918881,11.932085616918881,11.932085616918881,11.932085616918881,11.932085616918881,11.932085616918881,11.932085616918881,11.932085616918881,11.932085616918881,11.932085616918881,11.457257114830652,39.19294530212103,39.19294530212103,39.19294530212103,47.229736522737845,47.229736522737845,47.229736522737845,46.146010991960196,37.37220183216709,
82,John McGinn,Aston Villa,28,18,10.19273399579829,15.855363993464007,,,,,,,,,,,,,0.0,0.0,1.0513949646420548,0.0,0.0,19.994022324779163,8.180420079007638,0.0,46.06956545721884,58.106125680863485,8.39842506033407,32.74400913962377,63.91239652103141,7.366287732749731,0.0,0.0,9.678611744882048,29.895293177219912,3.5075695482368694,3.5075695482368694,3.5075695482368694,3.5075695482368694,3.5075695482368694,3.5075695482368694,3.5075695482368694,3.5075695482368694,3.5075695482368694,3.5075695482368694,3.5075695482368694,3.5075695482368694,3.5075695482368694,4.870972894738142,4.870972894738142,12.374001310167607,22.05835559031152,23.458093100367197,25.583090902841302,34.87175364317859,36.09946826530355,28.421207355767077,18.736853075623163,18.950217523047826,18.47543152931385
83,Billy Sharp,Sheffield Utd,28,18,9.495249335063225,14.770387854542795,31.53609347653083,,7.723529160749778,69.95661121331993,4.683129651971913,,0.0,0.0,0.0,0.0,43.493997361745535,,,,,8.30799003805012,,0.0,,35.55360991908387,0.0,0.0,0.0,,,0.0,,0.0,,64.61202056031836,18.98322725042874,13.727211671006936,13.727211671006936,12.439956810881974,8.029521168952908,8.633664566632609,8.633664566632609,8.633664566632609,14.559266219813253,14.559266219813253,14.559266219813253,7.310266659522331,7.310266659522331,7.310266659522331,7.310266659522331,7.310266659522331,5.925601653180645,5.925601653180645,5.925601653180645,5.925601653180645,10.768670093386392,,,,
84,Mark Noble,West Ham,29,26,9.413154594227045,10.499287816637858,0.0,0.0,3.610541813240993,1.443767853148761,0.0,2.233616941307794,86.87258869752695,1.7296370173409723,0.0,67.61655197902721,,0.0,,3.5268938865982817,3.9571412700495525,0.0,0.0,0.0,0.0,0.0,8.259155280224219,0.0,3.7674613333228986,5.651693743596926,6.5573142842453045,5.109403786014128,0.0,72.64571534694035,,,1.214654434616258,15.693419217537416,15.981692053760911,15.379935084887414,26.40873243920049,26.40873243920049,26.624278596748905,12.805037358836003,12.516764522612506,12.516764522612506,1.2473391927746391,1.2473391927746391,1.2473391927746391,1.2473391927746391,0.6595235450082587,1.3765258800373699,1.3765258800373699,2.004436102257853,2.946385059524007,4.039270773564891,4.890838071233913,3.514312191196543,15.621931415686602,,
85,Dominic Solanke,Bournemouth,29,24,9.310574102102406,11.250277040040407,0.0,,0.0,0.0,,,10.151611089553496,0.0,0.0,43.71040197752593,11.52621903063065,,0.0,12.608906017669819,6.612251556813533,0.0,16.826506385130756,,2.233742821033664,,2.5745451270066657,25.878274891143036,32.098071977806676,13.6895608121406,0.0,15.09741408688193,2.5106990438215386,74.48844414381145,0.0,0.0,1.6919351815922494,8.977002177846572,8.977002177846572,10.898038682951679,10.898038682951679,10.898038682951679,10.898038682951679,11.307587837637733,12.409629763773323,12.409629763773323,7.928980498374126,6.380234463441295,6.380234463441295,6.809325317942406,9.02088679685461,13.268523533686798,15.550117002376899,12.745699271521774,12.745699271521774,14.889644482496484,14.889644482496484,14.879003468632297,22.98069834407703,17.631019681109255,15.349426212419154
86,Theo Walcott,Everton,29,21,9.258351957111234,12.785343178867896,0.0,0.0,,0.0,61.42039604241441,,6.526090018216079,22.478046415856994,23.94318325588543,3.6649401586457406,11.004668711623207,0.0,,,22.354449602740345,,,2.4964630075857803,2.097788546573539,0.0,43.4774987630316,31.58902660946495,,0.0,3.224369898586884,1.913054367987546,,32.30223135761334,0.0,,15.070755412747914,19.061285955395487,19.672109315169774,19.672109315169774,21.506220767106978,11.269488093371242,11.269488093371242,13.907548024125285,10.57728412274675,6.936385004528102,6.3255616447538126,11.73769998665521,17.002537754899368,17.002537754899368,17.002537754899368,13.276796154442644,13.276796154442644,13.276796154442644,13.398113969609495,13.367324939845162,18.751030166114052,11.504780372275453,,,
87,Andreas Pereira,Man Utd,29,23,9.244449165645646,11.656044600161902,,,,0.0,12.950767039319853,,23.750402636708557,119.65176583206492,2.3617081786303604,9.006918430327136,0.0,10.337218639719417,,,8.122269728399715,0.0,1.6893475566771188,0.0,12.952904055287142,7.15907325170973,2.815377434336972,8.87613685078541,6.897857275006646,18.558357893378925,3.0833825863936135,10.526054641188129,9.349483773790071,,0.0,0.0,27.95359368617514,27.95359368617514,27.95359368617514,27.95359368617514,27.95359368617514,27.518002286241735,27.518002286241735,24.913313468190264,4.971352496179438,4.859292392520564,3.3581393207993755,5.516956663347233,4.987265765345618,4.987265765345618,4.987265765345618,4.102783716335161,5.58213985813273,6.45022481118765,9.543284460084138,7.89836421526855,8.459527780181615,9.548545503423798,8.069189361626231,6.919546482458457,
88,Roberto Pereyra,Watford,29,23,9.12426205748029,11.504504333344713,6.282886701505514,0.0,0.0,0.0,39.895903883218175,,3.825702491920425,0.0,40.837809305550216,0.0,,0.0,0.0,,6.940754397235375,,,,0.0,12.091411560017047,2.9890879349278068,11.221541446952886,1.0683695059930214,2.3597874911520846,0.0,83.34698733629656,4.439831057109128,,33.663728676569285,15.639797878480875,8.334082179440685,7.286934395856433,14.09323594678147,14.09323594678147,14.09323594678147,7.443918632911774,7.443918632911774,7.963093950464265,7.963093950464265,3.1720276595420707,3.6702089820300383,3.6702089820300383,5.540465889855519,5.718527474187689,5.718527474187689,4.955032989840474,4.955032989840474,4.955032989840474,4.955032989840474,4.955032989840474,16.83096228588706,17.072752806250616,20.813117344520013,23.241688739934656,
89,Dwight Gayle,Newcastle,29,12,9.061813904937427,21.899383603598782,122.14249706315395,35.060921701005626,0.0,,,,,,0.0,,0.0,46.028456771878005,0.0,59.56072770714782,,,0.0,0.0,,,0.0,0.0,,,,,,,,,33.87197925600626,13.514896412147271,17.59819741317097,17.59819741317097,17.59819741317097,17.59819741317097,17.59819741317097,17.59819741317097,17.59819741317097,17.59819741317097,17.59819741317097,17.59819741317097,9.926787951191303,,,,,,,,,,,,
90,Josip Drmic,Norwich,29,14,8.943147863425226,18.525092002809398,187.35690751321815,11.486304577703045,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,21.812310052272196,2.702928463508192,0.0,0.0,35.992837432630004,,,0.0,33.140535348486864,1.9143840962838408,0.0,3.6353850087120327,4.0858730859633985,4.0858730859633985,4.0858730859633985,4.0858730859633985,4.0858730859633985,4.0858730859633985,4.0858730859633985,4.0858730859633985,4.0858730859633985,4.0858730859633985,4.0858730859633985,4.0858730859633985,4.0858730859633985,4.0858730859633985,4.0858730859633985,10.084679324735065,10.084679324735065,10.084679324735065,10.084679324735065,,
91,Adama Traore,Wolves,29,28,8.91930332865089,9.23784987610271,0.0,5.858323975129502,4.008628518193951,5.5550127535479525,17.69856806624539,,11.991177720557369,2.191292081873944,0.0,0.0,5.095824466042585,31.746182019343884,12.660813059746097,13.30558261023621,15.671413465610694,0.0,0.0,0.0,4.081019018245009,0.0,8.343500386078091,3.28427050176888,99.89380051164962,0.0,8.091339356825275,0.0,0.0,3.7767197451716545,5.406328274609785,,7.51861850561236,7.883833852591351,6.9074465234031015,6.239341770370776,6.162810389119881,8.504079381302963,8.504079381302963,8.615685271167752,10.468067025894795,13.079969270163245,13.079969270163245,12.23066519248948,6.939634855932167,5.509669182348652,3.292072080642617,2.07075323405385,2.61813165101533,19.267098402956933,19.267098402956933,19.935485126053646,19.935485126053646,18.54490172837396,18.626976602274425,2.8790645627677858,
92,Pedro Rodriguez Ledesma,Chelsea,29,9,8.845946820097467,28.50360642031406,69.4052868303001,12.006678053094014,,22.77677430105065,5.357608779482644,,,,,,,0.0,,,,,13.170757985545531,,,,,,,75.5197839245724,,,,,10.803603451005028,47.49196445777619,20.452850991578824,21.471933840624207,21.27142140694271,21.27142140694271,25.390619766396963,,,,,,,,,,,,,,,,,,,,
93,Felipe Anderson Pereira Gomes,West Ham,29,22,8.813601048817567,11.61792865525952,0.0,0.0,5.735425726141704,,,,,,38.756405162522036,31.515917063835854,0.0,0.0,,,3.215275354729259,0.0,0.0,0.0,0.0,1.8636116017695827,70.66250103701493,0.0,11.218592702773087,38.771736603161315,12.146743544877312,2.580601228588183,11.154037806375715,27.97358258392039,,0.0,12.667957992083267,12.667957992083267,13.203837217871476,12.247932930181191,12.247932930181191,12.247932930181191,12.247932930181191,12.247932930181191,12.247932930181191,5.788532069760852,0.5358792257882098,0.5358792257882098,0.8464811594164736,0.8464811594164736,0.8464811594164736,12.087685439797418,12.087685439797418,13.957450890259599,20.419406990786484,22.44386424826604,22.563362519402475,12.645285314295934,17.307549078282666,15.437783627820487,
94,Gabriel Teodoro Martinelli Silva,Arsenal,28,14,8.75929073320402,17.51858146640804,,,,,11.492008372235492,,72.98083358239238,96.69720342178542,0.0,,,,9.21384450144803,13.661863217623075,31.34468259323477,3.1035158270121284,0.0,0.0,,0.0,,0.0,6.7661890139812755,,,,,,,0.0,34.007625515914064,34.007625515914064,34.007625515914064,34.007625515914064,34.007625515914064,37.31640455274728,37.31640455274728,25.67018492685057,9.553984356553,9.553984356553,9.553984356553,9.553984356553,9.553984356553,8.018343606311662,5.7413664033744825,1.6449508068322338,1.1276981689968792,,,,,,,,
