,Name,Team,Team games,Played,Creativity per fixture adj,Creativity per game adj,Creativity GW29 adj,Creativity GW28 adj,Creativity GW27 adj,Creativity GW26 adj,Creativity GW25 adj,Creativity GW24 adj*,Creativity GW24 adj,Creativity GW23 adj,Creativity GW22 adj,Creativity GW21 adj,Creativity GW20 adj,Creativity GW19 adj,Creativity GW18 adj,Creativity GW17 adj,Creativity GW16 adj,Creativity GW15 adj,Creativity GW14 adj,Creativity GW13 adj,Creativity GW12 adj,Creativity GW11 adj,Creativity GW10 adj,Creativity GW9 adj,Creativity GW8 adj,Creativity GW7 adj,Creativity GW6 adj,Creativity GW5 adj,Creativity GW4 adj,Creativity GW3 adj,Creativity GW2 adj,Creativity GW1 adj,Creativity GW29 adj 6 - average,Creativity GW28 adj 6 - average,Creativity GW27 adj 6 - average,Creativity GW26 adj 6 - average,Creativity GW25 adj 6 - average,Creativity GW24 adj* 6 - average,Creativity GW24 adj 6 - average,Creativity GW23 adj 6 - average,Creativity GW22 adj 6 - average,Creativity GW21 adj 6 - average,Creativity GW20 adj 6 - average,Creativity GW19 adj 6 - average,Creativity GW18 adj 6 - average,Creativity GW17 adj 6 - average,Creativity GW16 adj 6 - average,Creativity GW15 adj 6 - average,Creativity GW14 adj 6 - average,Creativity GW13 adj 6 - average,Creativity GW12 adj 6 - average,Creativity GW11 adj 6 - average,Creativity GW10 adj 6 - average,Creativity GW9 adj 6 - average,Creativity GW8 adj 6 - average,Creativity GW7 adj 6 - average,Creativity GW6 adj 6 - average
162,Andros Townsend,Crystal Palace,29,15,4.4662325617276615,8.634716286006812,,,,,0.0,,,,,,,,,,0.0,0.0,54.724697933466366,49.7035819445806,0.0,,2.2179234475518723,0.0,0.0,9.667886855096198,,0.0,3.2644981919459775,0.0,0.0,9.942155917461191,17.40471331300783,17.40471331300783,17.40471331300783,17.40471331300783,17.40471331300783,17.77436722093314,17.77436722093314,17.77436722093314,17.77436722093314,17.77436722093314,17.77436722093314,17.77436722093314,17.77436722093314,17.77436722093314,17.77436722093314,17.77436722093314,17.77436722093314,10.264898707871446,1.9809683837746783,2.5250514157656743,2.5250514157656743,2.1553975078403624,2.1553975078403624,3.8124234940838946,
163,Scott McTominay,Man Utd,29,20,4.3983633115192395,6.377626801702897,0.0,0.0,0.0,,,,,,,,,5.039476546663478,0.0,23.56578718815176,0.0,0.0,,,11.64794515875776,1.613929651566847,0.0,0.0,5.236719420911514,2.5960787898236255,33.785113936832374,0.0,33.653501762470164,10.413983578880433,0.0,0.0,4.76754395580254,4.76754395580254,4.76754395580254,6.7088681489288335,6.7088681489288335,6.7088681489288335,6.7088681489288335,6.7088681489288335,6.7088681489288335,6.7088681489288335,6.7088681489288335,6.7088681489288335,6.1379436664127285,6.1379436664127285,2.2103124683874347,3.0830990385393537,3.515778836843291,3.515778836843291,3.515778836843291,7.205306966522393,6.936318691261253,12.545235651672947,14.280899581486352,13.408113011334434,12.975433213030497
164,Kyle Walker,Man City,28,21,4.3693692930339525,5.82582572404527,,,0.0,8.920903005366895,8.400394908961744,,0.0,,,,0.0,5.125138538943873,12.204239483207187,0.0,3.314530084183637,0.0,1.3848823985272651,,0.0,38.388583954463144,,,0.0,12.945908934595174,0.0,0.0,0.0,0.0,19.000839297752226,12.65691959894954,3.741072742212085,3.741072742212085,3.741072742212085,5.77511265607995,4.288295488518801,3.440651351055783,3.440651351055783,3.440651351055783,3.440651351055783,3.440651351055783,3.440651351055783,3.6714650841436605,2.817275327653015,7.181332739529008,7.181332739529008,8.78656254793093,8.78656254793093,8.555748814843053,8.555748814843053,8.555748814843053,2.157651489099196,2.157651489099196,2.157651489099196,5.324458038724567,5.276293149450294
165,Erik Pieters,Burnley,29,15,4.301206661262726,8.315666211774603,,,,,,,,,,,,,,0.0,5.014294291424336,0.0,0.0,,,1.2395141764839785,0.0,0.0,2.666426509620206,49.99655373133549,4.273719015680509,2.313539803341174,0.0,7.838749013589085,0.0,51.39219663514429,1.0423014113180524,1.0423014113180524,1.0423014113180524,1.0423014113180524,1.0423014113180524,1.0423014113180524,1.0423014113180524,1.0423014113180524,1.0423014113180524,1.0423014113180524,1.0423014113180524,1.0423014113180524,1.0423014113180524,1.0423014113180524,1.0423014113180524,0.6509901143506974,8.983749069573278,9.696035572186696,9.696035572186696,9.696035572186696,9.875039843329562,9.875039843329562,11.181498012261075,10.737093593991041,10.969700744625841
166,Sead Kolasinac,Arsenal,28,17,4.299133660474568,7.0809260290169345,,,0.0,,,,,,0.0,0.0,,,,0.0,23.2734831826245,0.0,1.3324622102623924,,0.0,0.0,0.0,67.92447475449791,0.0,0.0,6.149156447747639,11.67420416744275,10.021961730712686,,0.0,,3.87891386377075,3.87891386377075,3.87891386377075,4.100990898814482,4.100990898814482,4.100990898814482,4.100990898814482,4.100990898814482,4.100990898814482,4.100990898814482,4.100990898814482,4.100990898814482,4.100990898814482,4.100990898814482,4.100990898814482,11.54282282746005,11.54282282746005,11.320745792416318,11.320745792416318,12.345605200374258,14.291305894948051,15.961632850066833,4.640887057650512,,
167,Adam Smith,Bournemouth,29,18,4.289007120103842,6.910067026833968,10.419696415619452,0.0,2.927960909446763,0.0,1.2381724532989564,,0.0,0.0,1.5210106023482302,,,,,,,0.0,,0.0,1.3765325118928264,105.55780125231344,0.0,1.3400323380917547,,,,,0.0,0.0,0.0,0.0,2.430971629727529,0.6943555604576198,0.9478573275156582,0.45986384260786445,0.45986384260786445,0.4829238523735094,0.4829238523735094,18.075890727759084,18.075890727759084,18.04572768371634,18.04572768371634,18.04572768371634,18.04572768371634,18.04572768371634,18.04572768371634,18.04572768371634,18.04572768371634,18.04572768371634,18.04572768371634,17.816305598400866,0.22333872301529245,,,,
168,Matthew Lowton,Burnley,29,15,4.281931141575051,8.2784002070451,,,,,0.0,,0.0,,0.0,,,,,,0.0,,,,,0.0,7.490848300895197,48.00963288542919,0.0,28.07620663439584,12.198986911203878,0.0,8.10059960814335,15.707539882552295,2.379085504607799,2.2131033784489538,1.2484747168158663,1.2484747168158663,1.2484747168158663,1.2484747168158663,1.2484747168158663,9.250080197720731,9.250080197720731,9.250080197720731,9.250080197720731,13.929447970120037,13.929447970120037,13.929447970120037,13.929447970120037,13.929447970120037,13.929447970120037,15.962612455320683,15.962612455320683,15.962612455320683,15.962612455320683,15.962612455320683,15.962612455320683,16.064237673195375,10.680555506049226,11.077069756817194,6.766552547492714
169,Chris Basham,Sheffield Utd,28,28,4.238785750175321,4.238785750175321,0.0,,1.7470885913612924,6.387081249590954,0.0,,11.309588915787987,0.0,0.0,0.0,0.0,5.001228410284585,0.0,0.0,0.0,29.93836690278093,0.0,6.3447982854606675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.88475714188683,0.0,1.0730915077557395,0.0,3.240626459456706,3.240626459456706,3.240626459456706,2.9494450275631565,1.8849314859646646,2.718469554345429,2.718469554345429,0.8335380683807642,0.8335380683807642,0.8335380683807642,5.82326588551092,5.82326588551092,6.047194198040266,6.047194198040266,6.047194198040266,6.047194198040266,1.0574663809101112,1.0574663809101112,0.0,0.0,0.0,9.480792856981138,9.480792856981138,9.659641441607095,9.659641441607095
170,Douglas Luiz Soares de Paulo,Aston Villa,28,26,4.1455515118272706,4.464440089660138,0.0,,0.0,1.9708468408556397,6.979155487727753,,0.0,6.705090968570831,0.0,62.811241718064416,3.3399570653862622,0.0,0.8155301246659367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,27.862871823834926,0.0,0.0,1.5861141044138034,4.004634197643989,2.609182216192371,2.609182216192371,2.609182216192371,13.07772250253644,13.305907539958211,12.142714958670252,12.142714958670252,12.278636646114576,11.161121484686104,11.161121484686104,0.6925811983420331,0.1359216874443228,0.1359216874443228,0.0,0.0,0.0,0.0,0.0,4.643811970639154,4.643811970639154,4.643811970639154,4.908164321374788,5.5756033543154535,,
171,Demarai Gray,Leicester,29,14,4.092095488798659,8.476483512511507,,,,,,,,,0.0,0.0,33.71236571156661,,0.0,0.0,,,,0.0,27.05999372700706,11.838259242060653,0.0,3.511639568747671,,0.0,0.0,5.01770606849511,37.53080485728398,,,,5.618727618594435,5.618727618594435,5.618727618594435,5.618727618594435,5.618727618594435,5.618727618594435,5.618727618594435,5.618727618594435,5.618727618594435,10.128726573095612,12.101769780105721,6.483042161511285,6.483042161511285,7.06831542296923,7.06831542296923,7.06831542296923,7.06831542296923,7.06831542296923,7.06831542296923,3.3946008132172385,7.676691749087794,,,,
172,Dennis Praet,Leicester,29,21,4.011042998893195,5.539059379423936,1.8852906087892054,0.0,0.0,0.0,0.0,,,40.65341621359708,0.0,,,0.0,0.0,9.5303988866838,31.153637715809296,0.0,,0.0,0.0,26.12431654087475,,0.0,0.0,0.0,0.0,,,6.97318700214851,0.0,,7.089784470397714,6.775569368932847,6.775569368932847,6.775569368932847,8.363969183380147,13.55624213601503,13.55624213601503,13.55624213601503,6.780672767082183,6.780672767082183,6.780672767082183,6.780672767082183,6.780672767082183,11.13472552389464,9.546325709447341,4.354052756812458,4.354052756812458,4.354052756812458,4.354052756812458,5.516250590503877,1.1621978336914183,1.1621978336914183,,,
173,Fabio Henrique Tavares,Liverpool,29,20,3.952003364694239,5.730404878806647,0.0,0.0,6.905854769524901,0.0,10.348962870279278,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,11.160266889501454,6.221308994190881,0.0,17.530002773175266,13.513980100322236,1.58831716889223,11.047772097112517,30.19361986076964,0.0,6.0980120523645365,2.8758029399673632,2.8758029399673632,2.8758029399673632,1.7248271450465464,1.7248271450465464,1.8600444815835757,2.8969293139487227,2.8969293139487227,5.818596442811267,5.818596442811267,5.818596442811267,5.818596442811267,5.818596442811267,5.818596442811267,5.818596442811267,5.818596442811267,5.818596442811267,5.818596442811267,8.07092645953164,8.335645987680346,8.335645987680346,8.316896855615523,12.312282000045315,12.312282000045315,10.406950213243526
174,Reece James,Chelsea,29,17,3.9507283863218228,6.7394778354901685,0.0,14.536620048408674,8.845275164317668,5.8692802589004565,0.0,,,5.936982806437031,24.10213245482968,4.428558844665394,,,0.0,,13.405494878888822,37.44677874688513,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,5.864693046343972,9.881715122148918,8.197038254858372,6.722825727472094,7.978861497470155,14.219991288617678,14.219991288617678,14.219991288617678,13.230494154211504,9.213472078406559,8.475378937628992,8.475378937628992,8.475378937628992,8.475378937628992,8.475378937628992,6.241129791147522,0.0,,,,,,,,
175,Lewis Dunk,Brighton,29,27,3.9198015248105063,4.210157193314989,0.0,1.3802048173451025,12.222812393750186,1.6776846961009946,0.0,,0.0,4.990848297897439,0.0,9.459311859958204,0.0,,0.0,2.6433783050161908,0.0,10.914238158845635,0.0,,19.879009352918583,0.0,4.334782479928066,1.1205965295503364,7.385489446225722,0.0,0.0,0.0,0.0,0.0,0.0,37.66588788196824,2.5467836511993807,3.3785917008489537,3.14855756462477,2.6879741423261065,2.4083600263092735,2.4083600263092735,2.4083600263092735,2.848923077145306,2.0171150274957323,3.8361547206366713,2.259602743976971,5.572770969463401,5.572770969463401,5.572770969463401,5.854671665282048,6.041437753540436,5.453312968103784,5.453312968103784,5.453312968103784,2.140144742617354,2.140144742617354,1.4176809959626764,1.230914907704287,0.0,6.27764798032804
176,Pedro Rodriguez Ledesma,Chelsea,29,9,3.9119706233957823,12.60523867538641,13.972359151769828,7.796402095934916,,26.310350546777467,0.0,,,,,,,0.0,,,,,26.69025734905282,,,,,,,1.8774038316948265,,,,,14.561267465814852,22.239107637432962,12.461561523922507,10.445735637243338,11.573213198889995,11.573213198889995,10.894672713999244,,,,,,,,,,,,,,,,,,,,
177,Olivier Giroud,Chelsea,29,9,3.9000557960846787,12.566846454050632,15.94987483778651,0.0,0.0,13.916565473059746,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,4.247322891617095,78.98785488399234,0.0,4.97774005180771,3.0273147274461407,16.191957208111532,16.191957208111532,,,,,,,,,,,,,,,,,,,,,
178,Sean Longstaff,Newcastle,29,21,3.7957135990479403,5.241699732018584,0.0,,2.2388701335566354,7.7520025156299495,0.0,,0.0,0.0,3.4990129136528125,0.0,0.0,12.550212822736937,0.0,0.0,0.0,,,,,,3.6016097012753576,0.0,51.627437359732085,3.278394487157625,,,18.199493006817253,0.0,7.328661431831621,0.0,1.6651454415310976,2.248314260473233,2.248314260473233,1.8751692382137939,0.5831688189421355,2.6748709560649586,2.6748709560649586,2.6748709560649586,2.6748709560649586,2.0917021371228226,2.691970420668716,2.691970420668716,9.204841176834574,9.751240258027511,12.784489092497054,12.784489092497054,12.784489092497054,12.784489092497054,12.784489092497054,12.784489092497054,12.784489092497054,13.405664380923097,13.405664380923097,,
179,Adam Webster,Brighton,29,23,3.7866387098233094,4.77445750369026,0.0,7.8998911676928865,63.99252970820792,,0.0,,0.0,3.024996435506186,0.0,0.0,,0.0,0.0,0.0,0.0,2.1683824870347643,0.0,5.279835963182715,,0.0,0.0,0.0,12.95293280339451,1.6012801555365652,12.892673864320429,0.0,0.0,,,,12.486236218567832,12.486236218567832,11.169587690619018,0.5041660725843643,0.5041660725843643,0.5041660725843643,0.5041660725843643,0.5041660725843643,0.0,0.3613970811724607,0.3613970811724607,0.3613970811724607,1.2413697417029133,1.2413697417029133,1.2413697417029133,1.2413697417029133,3.038794794429538,3.3056748203522983,4.574481137208584,4.574481137208584,4.574481137208584,4.574481137208584,,,
180,Issa Diop,West Ham,29,23,3.7613257787260985,4.742541199263342,70.15013616769535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.92831141536151,0.0,11.691689361282558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.488051902560252,6.488051902560252
181,Jack Cork,Burnley,29,27,3.7583072807385816,4.036700412645143,0.0,0.0,13.392433333685469,0.0,0.0,,0.0,2.8426554917762954,0.0,11.724593918624528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.85183402279025,0.0,37.03322934114764,,,0.0,7.557331138478959,0.0,6.588833894915729,0.0,0.0,0.0,2.2320722222809115,2.705848137576961,2.705848137576961,2.4278749017334706,2.4278749017334706,2.4278749017334706,2.4278749017334706,2.4278749017334706,1.9540989864374214,1.9540989864374214,0.0,0.0,0.0,4.975305670465041,4.975305670465041,11.147510560656315,11.147510560656315,12.407065750402808,12.407065750402808,8.529899062423722,8.529899062423722,2.357694172232448,2.357694172232448,2.357694172232448,2.357694172232448
182,Bruno Miguel Borges Fernandes,Man Utd,29,5,3.7197934280755867,21.574801882838404,33.44507905810878,2.4986306169283083,51.26645975313437,20.663839986020555,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,Mario Vrancic,Norwich,29,12,3.6968116158628788,8.933961405001957,78.95826631523373,,,,0.0,,,,0.0,6.289421704223668,4.477512156526798,0.0,0.0,0.0,8.234837243350412,,,,1.2965911921397137,,,,,,,,,0.0,7.950908248549162,,14.9542000293307,1.7944889767917445,1.7944889767917445,1.7944889767917445,1.7944889767917445,1.7944889767917445,1.7944889767917445,1.7944889767917445,1.7944889767917445,3.16696185068348,2.3348234320028207,1.5885714059150209,2.913722780673215,,,,,,,,,,,,
184,Dominic Calvert-Lewin,Everton,29,27,3.6879785807779255,3.961162179354068,0.0,6.686190643769504,0.0,11.439158007373857,0.0,,13.386111373131591,0.0,0.0,0.0,56.142784653164156,0.0,0.0,0.0,9.078410577144009,0.0,0.0,8.608749950092266,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.6099736378844487,5.2519100040458255,5.2519100040458255,4.137544896750907,4.137544896750907,11.588149337715956,11.588149337715956,11.588149337715956,9.35713077552736,9.35713077552736,10.870199205051362,10.870199205051362,1.5130684295240016,2.947860087872712,2.947860087872712,2.947860087872712,1.434791658348711,1.434791658348711,1.434791658348711,0.0,0.0,0.0,0.0,0.0,0.2683289396474081,
185,George Baldock,Sheffield Utd,28,28,3.6495204641168284,3.6495204641168284,0.0,,15.570966895430702,0.0,0.0,,1.6729554826074182,0.0,3.0147667751735394,0.0,0.0,1.8652470852416534,4.359685535824695,0.0,4.4651701407951085,5.245843237842988,41.17701194750436,0.0,0.0,0.0,0.0,0.0,0.0,8.915044620306103,0.0,11.463755921165841,0.0,4.436125353378782,0.0,0.0,2.8739870630063535,3.3764481922019436,3.3764481922019436,0.7812870429634929,0.7812870429634929,1.092161557170435,1.092161557170435,1.5399498993733147,1.5399498993733147,1.781683793643576,2.6559909999507405,9.518826324534801,9.207951810327858,8.481337554357076,8.481337554357076,7.737142530891226,6.8628353245840605,0.0,1.4858407700510172,1.4858407700510172,3.396466756911991,3.396466756911991,4.1358209824751215,4.1358209824751215,2.649980212424104
186,Stuart Armstrong,Southampton,29,21,3.632695068139289,5.016578903620923,,0.0,11.386601664905408,0.0,,,4.377985035254837,0.0,19.599457189275103,22.78619993341212,0.0,47.19791315319191,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,5.894007314905892,5.894007314905892,9.691707303807911,7.79394035965701,15.660259218522327,15.660259218522327,15.660259218522327,14.930595045979857,14.930595045979857,11.664018847767338,7.866318858865319,7.866318858865319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
187,Solomon March,Brighton,29,13,3.6197190057765494,8.074757782116917,2.5986334110896245,2.376979249043997,,4.463465879023219,0.0,,0.0,,,,,,,,,,,0.0,0.0,,,1.8870107831870728,,,,71.49616931839184,8.879825378230805,3.6955430632664403,9.574224085286934,0.0,1.57317975652614,1.1400741880112026,1.0584127770350487,1.0584127770350487,12.23053001692982,13.71050091330162,13.71050091330162,14.32642475717936,14.32642475717936,14.32642475717936,14.32642475717936,14.32642475717936,14.32642475717936,14.32642475717936,14.32642475717936,14.32642475717936,14.32642475717936,14.32642475717936,15.922128771393849,15.922128771393849,15.922128771393849,15.922128771393849,,,
188,Toby Alderweireld,Spurs,29,27,3.6188118771722597,3.886872016222057,0.0,,0.0,0.0,0.0,,5.455044017045251,1.9671266933192586,0.0,0.0,24.313910742277844,1.6421569101009816,0.0,0.0,0.0,7.101135238653017,50.259479676748605,0.0,,0.0,1.2185122541614346,2.5155851283791186,0.0,0.0,0.0,6.587011702920282,0.0,0.0,0.0,3.885582074389758,1.2370284517274184,1.2370284517274184,1.2370284517274184,1.2370284517274184,5.289346908773726,5.563039727123889,5.563039727123889,4.653865724283015,4.326011275396471,4.326011275396471,5.509533815171974,9.833795304250435,9.56010248590027,9.56010248590027,9.763187861593842,10.182452049657028,8.998929509881526,0.6223495637567589,0.6223495637567589,0.6223495637567589,1.720184847576806,1.5170994718832336,1.0978352838200471,1.0978352838200471,1.74543229621834
189,Jetro Willems,Newcastle,29,19,3.6005008313147324,5.495501268848802,,,,,,,,0.0,5.6075834028850915,0.0,31.334618414893825,0.0,,0.0,9.747869341546716,0.0,0.0,0.0,0.0,38.24782842815989,7.583516491546485,0.0,8.344788522186215,,0.0,1.0681082635184194,0.0,,,2.480211243390577,6.157033636296486,6.157033636296486,6.157033636296486,6.157033636296486,6.157033636296486,6.157033636296486,6.157033636296486,6.157033636296486,7.7816785265542725,6.84708129274009,6.84708129274009,1.624644890257786,1.624644890257786,1.624644890257786,7.9992829616177685,7.638557486617729,7.638557486617729,9.029355573648765,9.029355573648765,9.207373617568502,2.8327355462085198,1.9821846715158689,,,
190,Arthur Masuaku,West Ham,29,15,3.5871020988524727,6.935064057781447,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.12180283285669,,,,4.992064330652975,,0.0,,,,,2.1444328893694515,,,,2.580601228588183,74.64825749266419,9.538802092590222,0.0,,0.0,0.0,0.0,0.0,0.0,1.6869671388094483,2.5189778605849438,2.5189778605849438,2.8763833421465193,3.3064835469112164,15.747859795688582,15.65069300564417,15.65069300564417,15.65069300564417,15.65069300564417,14.818682283868673,14.818682283868673,,,,,,,,
191,Jan Vertonghen,Spurs,29,19,3.5670462649015104,5.444439035902305,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,37.97490413273693,0.0,0.0,65.46943754940688,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,6.329150688789489,6.329150688789489,6.329150688789489,6.329150688789489,6.329150688789489,17.240723613690633,17.240723613690633,17.240723613690633,17.240723613690633,10.911572924901145,10.911572924901145,10.911572924901145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
192,Willy Boly,Wolves,29,13,3.557510085416905,7.935984036699249,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,4.20152458693932,0.0,,92.00470298254676,6.961564907604168,0.0,0.0,0.0,0.0,0.70025409782322,0.70025409782322,16.03437126158101,17.194632079515042,17.194632079515042,17.194632079515042,17.194632079515042,17.194632079515042,17.194632079515042,17.194632079515042,17.194632079515042,17.194632079515042,17.194632079515042,17.194632079515042,17.194632079515042,17.194632079515042,17.194632079515042,17.194632079515042,17.194632079515042,17.194632079515042,17.194632079515042,17.194632079515042,
193,James McCarthy,Crystal Palace,29,24,3.5544590372614264,4.29497133669089,7.995195111299605,51.7034670684503,5.1490416032075235,9.058854047091437,0.0,,0.0,6.985408102045376,0.0,9.306760009119522,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,4.9030047366659035,7.977581402701701,,0.0,0.0,,12.317759638341476,12.149461803465774,3.532217292057389,4.225170359709389,2.715361351860816,2.715361351860816,2.715361351860816,2.715361351860816,1.551126668186587,1.551126668186587,0.0,0.0,0.0,0.0,0.0,0.0,0.817167456110984,0.817167456110984,0.817167456110984,2.1467643565612673,2.1467643565612673,2.1467643565612673,2.1467643565612673,,
194,Erik Lamela,Spurs,29,17,3.490491727901492,5.9543682417143105,8.55096214267531,,0.0,,0.0,,0.0,4.198995627086953,0.0,0.0,0.0,,,,,,,,,,,3.688941081094062,23.916828871221906,7.643735926636361,28.289002449385073,6.950505275221351,6.646374998959902,1.570469431786241,6.458641755836418,3.3098025492397074,2.124992961627044,0.6998326045144921,0.6998326045144921,0.6998326045144921,0.6998326045144921,1.3146561180301692,1.3146561180301692,5.30079426323382,5.8749176464920545,10.589751388056234,11.748168933926458,12.855898100419774,12.855898100419774,12.855898100419774,12.855898100419774,12.855898100419774,12.855898100419774,12.855898100419774,12.855898100419774,12.855898100419774,12.855898100419774,12.855898100419774,12.502819492201803,9.593121639637557,8.870799410071449
195,Jeffrey Schlupp,Crystal Palace,29,14,3.468712079863488,7.1851893082886535,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,16.90478016713026,,0.0,0.7437504802992329,0.0,18.317792956512097,0.0,23.821855680138874,40.80447103196068,0.0,,2.8174633611883766,2.8174633611883766,2.8174633611883766,2.8174633611883766,2.8174633611883766,2.8174633611883766,2.8174633611883766,2.8174633611883766,2.8174633611883766,2.8174633611883766,2.8174633611883766,2.8174633611883766,2.8174633611883766,2.8174633611883766,2.8174633611883766,2.8174633611883766,2.941421774571582,2.941421774571582,5.9943872673235985,5.9943872673235985,7.147233186158367,7.147233186158367,13.947978358151815,13.824019944768608,
196,Jesse Lingard,Man Utd,29,20,3.418477355124196,4.956792164930084,,,,,0.0,,0.0,,,1.5032391444840885,0.0,3.08420857794943,0.0,7.10054256436882,0.0,25.72619385145232,0.0,20.38072577736788,0.0,4.087346894254319,26.72838480902855,,,3.340200872244194,0.0,,1.332960157032798,1.5273165013811203,0.0,4.32472414903816,0.7645746204055864,0.7645746204055864,0.7645746204055864,0.7645746204055864,0.7645746204055864,1.9479983811337231,1.9479983811337231,1.9479983811337231,1.9479983811337231,1.9479983811337231,5.985157498961762,5.985157498961762,8.867910365531502,8.867910365531502,8.365711087179085,12.820441888683844,9.089443058815824,9.089443058815824,5.914815455426645,6.1693682056568315,5.48814372328111,1.754200279949379,1.754200279949379,1.754200279949379,
197,Tanguy Ndombele,Spurs,29,19,3.4176078901747644,5.216348885003588,0.0,0.0,0.0,,45.12859710807473,,,,,0.0,5.527747536369277,,11.05706465559867,,,0.0,0.0,,4.4383873804476766,0.0,18.042514241377106,0.0,0.0,0.7741381684854117,1.9580229758613228,0.0,,,3.6471394933490924,8.537017255504896,8.442724107407335,10.285568216673779,10.285568216673779,10.285568216673779,10.285568216673779,3.5038665954026036,3.5038665954026036,3.5038665954026036,3.5038665954026036,3.5038665954026036,3.5038665954026036,5.589661046237242,5.589661046237242,3.746816936970797,3.746816936970797,3.746816936970797,3.746816936970797,3.8758399650516986,3.8758399650516986,3.46244589762064,3.46244589762064,1.0632167729493045,2.4860529822001207,,
198,Matteo Guendouzi,Arsenal,28,22,3.3950520828248765,4.320975378140752,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,1.601276604797753,4.817484752390319,4.224674636412579,0.0,17.729423654783755,0.0,4.607532995410602,0.0,11.74854970944809,7.205650503309539,36.83619182170843,0.0,0.0,6.290673640835482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26687943413295884,0.26687943413295884,1.0697935595313453,1.7739059989334418,1.7739059989334418,1.7739059989334418,1.7739059989334418,4.728809941397401,4.728809941397401,4.728809941397401,5.229852673166209,4.426938547767823,5.680917726607074,6.881859477158664,10.066320838312777,10.066320838312777,9.298398672411011,10.346844279216924
199,Declan Rice,West Ham,29,29,3.3805515281650367,3.3805515281650367,0.0,4.046558504585894,12.95178594153891,5.861421583114701,11.205809950902712,9.502162734983038,0.0,0.0,0.0,30.6162880371544,6.1807301413987314,0.0,,10.955821078857163,0.0,0.0,0.0,0.0,1.4930453873318024,0.0,0.0,1.830391328731011,0.0,0.0,0.0,1.3450658070937231,0.0,0.0,2.046913821093985,0.0,7.261289785854209,7.261289785854209,6.586863368423227,4.428232378166742,8.554043453840025,7.716530152256028,6.1328363630921885,7.958806542901716,7.958806542901716,7.958806542901716,2.856091870042649,1.8259701798095271,2.0748110776981608,2.0748110776981608,0.24884089788863373,0.24884089788863373,0.5539061193438023,0.5539061193438023,0.5539061193438023,0.3050652214551685,0.529242855970789,0.529242855970789,0.22417763451562053,0.5653299380312847,0.5653299380312847
200,Mason Holgate,Everton,29,22,3.306771744275001,4.358926390180684,0.0,0.0,0.0,0.0,0.0,,0.0,31.260074256510705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6743330590148,0.0,29.96197326844952,0.0,,,,,,,0.0,,0.0,5.210012376085118,5.210012376085118,5.210012376085118,5.210012376085118,5.210012376085118,5.210012376085118,5.210012376085118,0.0,0.0,0.0,0.0,0.0,5.7790555098358,5.7790555098358,10.772717721244055,10.772717721244055,10.772717721244055,,,,,,,
201,Mahmoud Ahmed Ibrahim Hassan,Aston Villa,28,24,3.2925346582708275,3.8412904346492986,,,4.8286810214104054,0.0,0.0,,7.313997927098424,5.606092569860698,8.794278042236366,3.4198397992569003,,9.859430021780403,6.38334961053314,0.0,0.0,0.0,0.0,,3.3292011397867234,0.0,15.636892353589909,10.784018154098398,0.0,3.409496678372635,7.782814299135381,,0.0,2.30775902982106,0.0,2.7351197846027175,4.423841593434315,4.423841593434315,4.423841593434315,4.189034723075398,5.832273060038799,6.896164661794322,6.896164661794322,5.677165007277917,4.742816245634468,3.2771032385950742,2.7071299387189236,2.7071299387189236,1.618758458386644,0.5548668566311206,3.161015582229439,4.958351941245838,4.958351941245838,5.526601387641278,5.526601387641278,6.26887024753272,6.26887024753272,4.0473480269045785,2.250011667888179,2.705864965321965,
