,Name,Team,Creativity per fixture adj,Creativity per game adj,Creativity GW13adj,Creativity GW12adj,Creativity GW11adj,Creativity GW10adj,Creativity GW9adj,Creativity GW8adj,Creativity GW7adj,Creativity GW6adj,Creativity GW5adj,Creativity GW4adj,Creativity GW3adj,Creativity GW2adj,Creativity GW1adj
104,Neal Maupay,Brighton,8.88454918032787,8.88454918032787,10.083258196721314,2.3333159463487334,3.416641207153502,21.74983792846498,22.41649962742176,19.99985096870343,3.416641207153502,3.4999739195231006,2.416648658718331,9.999925484351715,8.999932935916544,4.833297317436662,2.3333159463487334
105,Callum Hudson-Odoi,Chelsea,8.852498137108794,19.180412630402387,0.0,0.24999813710879287,1.0833252608047692,13.166568554396425,59.99955290611029,28.99978390461997,11.58324701937407,0.0,0.0,0.0,0.0,0.0,0.0
106,Jordan Henderson,Liverpool,8.852498137108793,9.590206315201192,15.166553651266767,13.499899403874814,27.083131520119228,14.749890089418777,6.3332861400894185,1.3333233979135621,7.249945976154993,2.1666505216095384,0.0,13.999895678092402,5.583291728763041,2.7499795081967213,5.166628166915053
107,Scott McTominay,Man Utd,8.839677719821164,9.576317529806262,0.0,18.166531296572284,11.833245156482862,4.749964605067064,1.4166561102831596,11.333248882265277,9.999925484351715,12.166576005961254,1.999985096870343,26.833133383010438,12.166576005961254,3.249975782414307,0.9999925484351715
108,Allan Saint-Maximin,Newcastle,8.839677719821163,12.768423373075013,1.6666542473919526,25.999806259314457,12.666572280178837,13.083235842026825,32.83308867362146,18.333196721311477,0.0,8.499936661698957,0.0,0.0,0.8333271236959763,0.0,0.9999925484351715
109,Jesse Lingard,Man Utd,8.826857302533536,11.474914493293596,36.33306259314457,2.1666505216095384,18.91652570789866,9.249931073025337,0.0,0.0,11.249916169895679,0.6666616989567811,0.0,10.16659090909091,11.916577868852462,2.9999776453055147,11.083250745156485
110,Marco Stiepermann,Norwich,8.621730625931447,10.189318012464438,0.0,11.083250745156485,20.66651266766021,11.58324701937407,0.0,9.666594634873324,10.083258196721314,14.916555514157974,12.166576005961254,4.583299180327869,1.3333233979135621,15.666549925484354,0.33333084947839053
111,Jonathan Castro Otto,Wolves,8.519167287630403,9.229097894932936,20.33318181818182,1.7499869597615503,29.916443740685548,19.083191132637854,2.416648658718331,0.0,2.7499795081967213,13.916562965722804,3.583306631892698,0.0,4.416633755588673,2.3333159463487334,10.249923621460509
112,Bukayo Saka,Arsenal,8.462899900645802,12.694349850968704,0.0,0.0,1.1666579731743667,0.5833289865871834,14.749890089418777,21.916503353204178,24.999813710879284,12.749904992548437,0.0,0.0,0.0,0.0,0.0
113,Erik Pieters,Burnley,8.448654992548436,9.984774082102696,0.0,0.0,9.083265648286142,2.249983233979136,1.4999888226527573,12.166576005961254,24.333152011922508,11.416581594634874,13.249901266766022,1.0833252608047692,9.416596497764532,4.416633755588673,20.916510804769008
114,Marcos Alonso,Chelsea,8.326861028315948,15.46417048115819,0.0,0.0,0.0,5.416626304023845,14.916555514157974,14.416559239940389,22.74983047690015,36.08306445603577,14.666557377049182,0.0,0.0,0.0,0.0
115,Jamal Lewis,Norwich,8.3076304023845,8.999932935916542,0.0,2.916644932935917,2.1666505216095384,0.6666616989567811,1.8333196721311478,15.166553651266767,19.416521982116247,19.083191132637854,0.9999925484351715,13.999895678092402,4.833297317436662,5.999955290611029,20.916510804769008
116,Harry Kane,Spurs,8.275579359165427,8.965210972429212,10.416589046199702,9.583261922503727,0.0,8.999932935916544,2.3333159463487334,23.999821162444118,1.0833252608047692,2.416648658718331,14.999888226527572,9.83326005961252,2.3333159463487334,1.4999888226527573,20.08318368107303
117,Moussa Sissoko,Spurs,8.249938524590164,8.249938524590164,0.0,11.58324701937407,1.1666579731743667,3.6666393442622955,14.999888226527572,3.749972056631893,2.7499795081967213,1.2499906855439644,4.91663002980626,3.1666430700447092,41.66635618479881,1.4166561102831596,16.916540611028317
118,Miguel Almirón,Newcastle,8.24352831594635,8.24352831594635,18.749860283159467,21.41650707898659,2.249983233979136,22.333166915052164,2.7499795081967213,0.7499944113263787,10.916585320417289,0.41666356184798814,1.0833252608047692,11.666579731743669,1.1666579731743667,2.416648658718331,11.249916169895679
119,Moritz Leitner,Norwich,8.185836438152013,11.823985966219574,0.0,0.0,0.0,1.8333196721311478,21.499839791356187,6.916615126676604,6.916615126676604,28.58312034277198,0.0,13.249901266766022,11.58324701937407,14.833222801788377,0.9999925484351715
120,Steven Alzate,Brighton,8.166605812220565,10.499921758569299,0.0,19.66652011922504,21.66650521609538,3.1666430700447092,0.08333271236959763,3.1666430700447092,5.416626304023845,20.33318181818182,0.0,0.0,0.0,0.0,0.0
121,Ross Barkley,Chelsea,8.070452682563339,17.485980812220564,0.0,0.0,0.0,0.0,1.8333196721311478,0.0,21.166508941877794,0.0,17.5832023099851,2.3333159463487334,49.99962742175857,0.0,11.999910581222059
122,Kyle Walker,Man City,8.044811847988079,10.458255402384504,0.0,1.916652384500745,23.416492175856934,0.0,0.0,2.5833140834575263,15.666549925484354,2.3333159463487334,7.083280551415799,3.1666430700447092,3.583306631892698,25.416477272727278,19.416521982116247
123,Will Hughes,Watford,7.878146423248883,9.310536682021407,3.249975782414307,28.99978390461997,8.916600223546945,2.0833178092399405,0.0,0.0,0.0,0.33333084947839053,10.749919895678094,11.416581594634874,28.24978949329359,5.6666244411326385,2.7499795081967213
124,George Baldock,Sheffield Utd,7.820454545454546,7.820454545454546,3.583306631892698,5.499959016393443,8.666602086438154,0.9999925484351715,4.833297317436662,8.333271236959762,12.666572280178837,0.8333271236959763,22.249834202682568,4.91663002980626,18.999858420268257,6.916615126676604,3.1666430700447092
125,Jetro Willems,Newcastle,7.737121833084948,10.058258383010433,1.2499906855439644,0.9166598360655739,34.249744783904625,13.166568554396425,1.5833215350223546,25.499809985096874,0.0,1.5833215350223546,10.249923621460509,2.7499795081967213,0.0,0.0,9.333263785394934
126,Harry Wilson,Bournemouth,7.705070789865872,8.347160022354695,0.8333271236959763,1.1666579731743667,2.7499795081967213,20.166516393442627,5.3332935916542485,12.333241430700449,17.083206035767514,0.6666616989567811,1.916652384500745,11.249916169895679,23.08316132637854,3.583306631892698,0.0
127,Mahmoud Ahmed Ibrahim Hassan,Aston Villa,7.705070789865872,9.105992751659668,0.0,12.999903129657229,1.916652384500745,9.999925484351715,14.166561102831597,0.24999813710879287,11.916577868852462,19.99985096870343,0.0,0.9999925484351715,9.583261922503727,6.3332861400894185,11.999910581222059
128,Danny Ings,Southampton,7.621738077496276,7.621738077496276,9.416596497764532,0.49999627421758575,1.4166561102831596,1.4999888226527573,9.083265648286142,8.999932935916544,10.4999217585693,8.583269374068555,0.5833289865871834,12.333241430700449,26.33313710879285,0.6666616989567811,9.166598360655739
129,Alexandre Lacazette,Arsenal,7.45507265275708,12.114493060730254,21.166508941877794,1.916652384500745,30.749770864381524,13.499899403874814,9.249931073025337,0.0,0.0,0.0,0.0,10.083258196721314,0.41666356184798814,9.83326005961252,0.0
130,Sofiane Boufal,Southampton,7.429431818181819,9.658261363636365,8.999932935916544,0.9166598360655739,0.0,0.0,0.5833289865871834,0.24999813710879287,20.66651266766021,12.416574143070045,24.08315387481371,9.83326005961252,8.583269374068555,0.0,10.249923621460509
131,Jamie Vardy,Leicester,7.352509314456038,7.352509314456038,10.666587183308497,18.166531296572284,0.7499944113263787,2.499981371087929,13.749897540983609,1.4999888226527573,10.666587183308497,9.333263785394934,9.416596497764532,11.333248882265277,1.4999888226527573,1.916652384500745,4.0833029061102835
132,Johann Berg Gudmundsson,Burnley,7.288407228017885,23.687323491058127,0.0,0.0,0.0,0.0,0.0,5.24996087928465,0.0,0.0,0.0,0.0,9.333263785394934,52.582941505216105,27.583127794336814
133,Frédéric Guilbert,Aston Villa,7.288407228017884,8.61357217856659,6.166620715350224,1.2499906855439644,0.41666356184798814,13.083235842026825,13.999895678092402,9.916592771982117,13.416566691505219,13.166568554396425,9.416596497764532,12.999903129657229,0.9166598360655739,0.0,0.0
134,Aaron Wan-Bissaka,Man Utd,7.262766393442624,8.583269374068557,4.333301043219077,10.16659090909091,2.3333159463487334,3.4999739195231006,10.583254470938897,0.0,0.0,1.999985096870343,10.333256333830105,10.999918032786885,17.5832023099851,9.166598360655739,13.416566691505219
135,Andre Gray,Watford,7.230715350223549,7.833274962742178,1.7499869597615503,11.083250745156485,0.9166598360655739,10.333256333830105,0.0,10.666587183308497,9.083265648286142,8.583269374068555,0.6666616989567811,1.4999888226527573,27.916458643815204,9.416596497764532,2.0833178092399405
136,Harry Maguire,Man Utd,7.211484724292102,7.211484724292102,9.83326005961252,0.6666616989567811,9.83326005961252,17.83320044709389,0.08333271236959763,19.333189269746647,1.1666579731743667,0.24999813710879287,0.33333084947839053,10.4999217585693,5.3332935916542485,9.583261922503727,8.999932935916544
137,Rúben Diogo da Silva Neves,Wolves,7.185843889716841,7.185843889716841,10.416589046199702,27.083131520119228,10.916585320417289,4.166635618479881,0.5833289865871834,0.5833289865871834,0.33333084947839053,0.7499944113263787,1.916652384500745,4.583299180327869,21.916503353204178,1.1666579731743667,8.999932935916544
138,Mark Noble,West Ham,7.179433681073025,8.484785259449938,19.083191132637854,0.08333271236959763,1.3333233979135621,3.416641207153502,12.666572280178837,12.333241430700449,2.3333159463487334,12.333241430700449,3.749972056631893,15.583217213114755,10.416589046199702,0.0,0.0
139,Andros Townsend,Crystal Palace,7.173023472429212,8.477209558325432,34.249744783904625,3.999970193740686,0.0,18.666527570789867,0.6666616989567811,0.41666356184798814,12.666572280178837,0.0,1.0833252608047692,8.74993479880775,0.0,2.9999776453055147,9.74992734724292
140,Sead Kolasinac,Arsenal,7.1473826378539504,9.291597429210135,0.0,1.4999888226527573,0.24999813710879287,0.5833289865871834,27.166464232488828,1.6666542473919526,1.916652384500745,11.499914307004474,19.66652011922504,28.41645491803279,0.0,0.24999813710879287,0.0
141,Tanguy Ndombele,Spurs,7.108921385991058,9.241597801788377,0.0,19.833185543964234,0.9166598360655739,19.99985096870343,0.9999925484351715,0.7499944113263787,9.583261922503727,11.916577868852462,1.916652384500745,0.0,0.0,9.583261922503727,16.916540611028317
142,Dale Stephens,Brighton,7.070460134128168,7.070460134128168,3.416641207153502,1.7499869597615503,12.499906855439642,3.999970193740686,20.9998435171386,3.333308494783905,2.249983233979136,21.333174366616994,6.499951564828614,1.4999888226527573,2.7499795081967213,2.1666505216095384,9.416596497764532
143,Oriol Romeu Vidal,Southampton,7.051229508196721,7.638831967213115,0.0,1.2499906855439644,2.0833178092399405,2.8333122205663193,10.249923621460509,3.999970193740686,4.91663002980626,28.41645491803279,2.416648658718331,10.583254470938897,2.416648658718331,11.999910581222059,10.4999217585693
144,Jordan Ayew,Crystal Palace,7.031998882265277,7.617998789120716,11.083250745156485,3.249975782414307,2.8333122205663193,10.416589046199702,2.249983233979136,1.7499869597615503,22.16650149031297,1.4999888226527573,11.333248882265277,12.416574143070045,1.7499869597615503,0.0,10.666587183308497
145,Frederico Rodrigues de Paula Santos,Man Utd,7.025588673621461,10.148072528564333,5.416626304023845,15.916548062593149,32.083094262295084,2.3333159463487334,1.8333196721311478,6.66661698956781,8.999932935916544,17.749867734724294,0.33333084947839053,0.0,0.0,0.0,0.0
146,Daryl Janmaat,Watford,6.948666169895679,11.291582526080479,0.0,8.666602086438154,21.499839791356187,2.0833178092399405,12.333241430700449,23.583157600596127,15.33321907600596,0.0,4.333301043219077,2.499981371087929,0.0,0.0,0.0
147,Ainsley Maitland-Niles,Arsenal,6.935845752608049,15.02766579731744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4999217585693,10.16659090909091,34.74974105812221,7.999940387481372,16.49987704918033,10.249923621460509
148,José Ángel Esmorís Tasende,Man City,6.871743666169896,22.33316691505216,0.0,31.249767138599108,28.58312034277198,0.5833289865871834,0.0,0.0,0.0,28.916451192250378,0.0,0.0,0.0,0.0,0.0
149,Anthony Martial,Man Utd,6.775590536512667,11.010334621833085,4.999962742175858,36.666393442622955,3.249975782414307,13.999895678092402,0.24999813710879287,0.0,0.0,0.0,0.0,0.0,10.916585320417289,2.7499795081967213,15.249886363636366
150,Wesley Moraes,Aston Villa,6.737129284649779,6.737129284649779,19.166523845007454,1.4166561102831596,3.1666430700447092,3.583306631892698,1.0833252608047692,13.249901266766022,10.16659090909091,0.9166598360655739,3.333308494783905,2.0833178092399405,19.166523845007454,9.333263785394934,0.9166598360655739
151,Seamus Coleman,Everton,6.724308867362146,9.712890586189767,18.166531296572284,0.0,0.0,0.0,0.0,9.83326005961252,10.249923621460509,7.583276825633384,5.6666244411326385,12.083243293591657,20.08318368107303,0.9999925484351715,2.7499795081967213
152,Pablo Fornals,West Ham,6.673027198211626,7.229112798062594,2.5833140834575263,5.499959016393443,0.0,11.916577868852462,4.333301043219077,0.6666616989567811,34.41641020864382,12.416574143070045,9.83326005961252,0.6666616989567811,0.9166598360655739,2.3333159463487334,1.1666579731743667
153,Granit Xhaka,Arsenal,6.673027198211626,9.63881706408346,0.0,0.0,0.0,10.916585320417289,3.333308494783905,1.916652384500745,2.249983233979136,13.749897540983609,1.6666542473919526,30.916436289120718,1.8333196721311478,0.0,20.166516393442627
154,Marc Albrighton,Leicester,6.589694485842028,14.277671385991061,0.0,0.0,0.0,13.499899403874814,0.0,3.999970193740686,25.416477272727278,0.0,0.0,21.0831762295082,0.0,9.083265648286142,12.58323956780924
155,Jack Cork,Burnley,6.519182190760061,7.704488043625526,3.999970193740686,19.416521982116247,3.416641207153502,13.33323397913562,0.0,0.0,1.6666542473919526,19.24985655737705,1.0833252608047692,17.83320044709389,1.4999888226527573,1.4999888226527573,1.7499869597615503
156,David McGoldrick,Sheffield Utd,6.461490312965724,8.399937406855441,3.249975782414307,37.333055141579734,15.249886363636366,11.58324701937407,1.916652384500745,0.0,0.0,0.0,3.416641207153502,2.249983233979136,2.499981371087929,2.0833178092399405,4.416633755588673
157,Wilfred Ndidi,Leicester,6.403798435171387,6.937448304769003,1.916652384500745,10.16659090909091,1.4166561102831596,13.33323397913562,4.666631892697467,3.999970193740686,12.416574143070045,1.0833252608047692,2.7499795081967213,18.499862146050674,0.0,1.4999888226527573,11.499914307004474
158,Maximillian Aarons,Norwich,6.35892697466468,7.515095515512804,9.499929210134129,3.083310357675112,0.6666616989567811,18.666527570789867,10.416589046199702,11.666579731743669,3.6666393442622955,0.0,0.0,10.249923621460509,1.7499869597615503,11.833245156482862,1.1666579731743667
159,Bamidele Alli,Spurs,6.339696348733235,13.736008755588676,20.249849105812224,21.916503353204178,14.499891952309985,1.916652384500745,23.08316132637854,0.0,0.0,0.0,0.0,0.7499944113263787,0.0,0.0,0.0
160,Jack O'Connell,Sheffield Utd,6.3332861400894185,6.3332861400894185,9.249931073025337,10.249923621460509,9.083265648286142,20.249849105812224,9.333263785394934,2.499981371087929,1.0833252608047692,0.24999813710879287,1.3333233979135621,0.9166598360655739,13.249901266766022,0.9999925484351715,3.83330476900149
161,Matt Ritchie,Newcastle,6.282004470938897,27.222019374068555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.24981184798808,29.333114754098364,27.083131520119228
162,João Pedro Cavaco Cancelo,Man City,6.2114921758569315,13.458233047690017,2.3333159463487334,0.0,0.0,4.999962742175858,45.999657228017895,24.83314828614009,0.0,2.5833140834575263,0.0,0.0,0.0,0.0,0.0
163,Cheikhou Kouyaté,Crystal Palace,6.18585134128167,7.310551585151064,26.999798807749627,1.5833215350223546,1.8333196721311478,10.999918032786885,10.083258196721314,3.1666430700447092,2.8333122205663193,2.499981371087929,9.249931073025337,10.249923621460509,0.9166598360655739,0.0,0.0
164,Pedro Rodríguez Ledesma,Chelsea,6.134569672131149,26.583135245901644,0.0,0.0,0.0,0.0,0.0,0.0,11.333248882265277,0.0,0.0,0.0,0.0,22.333166915052164,46.082989940387485
165,Theo Walcott,Everton,6.006365499254844,7.808275149031298,2.6666467958271243,32.58309053651267,11.916577868852462,1.7499869597615503,22.499832339791357,0.0,0.0,4.333301043219077,0.5833289865871834,0.0,0.49999627421758575,1.2499906855439644,0.0
166,Jeffrey Schlupp,Crystal Palace,5.974314456035767,7.0605534480422705,0.49999627421758575,2.7499795081967213,19.083191132637854,0.0,0.49999627421758575,13.999895678092402,6.499951564828614,9.83326005961252,0.6666616989567811,14.416559239940389,9.083265648286142,0.33333084947839053,0.0
167,Joseph Willock,Arsenal,5.967904247391953,7.758275521609539,0.08333271236959763,1.3333233979135621,0.0,0.0,0.9166598360655739,9.083265648286142,17.4998695976155,9.83326005961252,0.5833289865871834,0.0,13.249901266766022,23.583157600596127,1.4166561102831596
168,Toby Alderweireld,Spurs,5.9038021609538,6.395785674366617,0.08333271236959763,0.0,2.6666467958271243,8.41660394932936,25.666475409836067,1.6666542473919526,0.24999813710879287,0.24999813710879287,10.666587183308497,0.08333271236959763,4.833297317436662,0.08333271236959763,22.083168777943374
169,N'Golo Kanté,Chelsea,5.8845715350223555,12.749904992548437,25.16647913561848,30.416440014903134,0.0,0.0,0.0,1.916652384500745,0.0,2.916644932935917,0.0,0.0,0.0,15.33321907600596,0.7499944113263787
170,Lucas Rodrigues Moura da Silva,Spurs,5.858930700447094,6.9241908278011115,11.916577868852462,0.49999627421758575,2.5833140834575263,0.24999813710879287,12.166576005961254,9.499929210134129,0.0,1.4166561102831596,0.08333271236959763,0.0,4.833297317436662,0.08333271236959763,32.83308867362146
171,André Filipe Tavares Gomes,Everton,5.794828614008943,9.416596497764532,0.0,0.0,9.583261922503727,3.416641207153502,11.166583457526082,1.2499906855439644,0.0,0.0,0.0,15.249886363636366,6.999947839046201,18.249864008941877,9.416596497764532
172,Gabriel Fernando de Jesus,Man City,5.788418405365127,7.524943926974666,1.0833252608047692,0.5833289865871834,10.666587183308497,19.66652011922504,20.416514530551417,1.916652384500745,5.583291728763041,0.0,10.666587183308497,0.0,0.0,0.6666616989567811,3.999970193740686
173,Calum Chambers,Arsenal,5.705085692995529,8.240679334326876,1.5833215350223546,0.6666616989567811,9.83326005961252,5.499959016393443,25.749808122205664,10.83325260804769,10.666587183308497,9.166598360655739,0.0,0.0,0.0,0.0,0.16666542473919527
174,Chris Wood,Burnley,5.673034649776453,6.704495495190354,9.83326005961252,1.0833252608047692,0.0,0.0,14.749890089418777,0.9166598360655739,1.0833252608047692,11.999910581222059,0.33333084947839053,10.999918032786885,11.499914307004474,10.666587183308497,0.5833289865871834
175,Brandon Williams,Man Utd,5.6666244411326385,9.916592771982117,19.416521982116247,10.666587183308497,9.583261922503727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Georginio Wijnaldum,Liverpool,5.6602142324888245,5.6602142324888245,11.083250745156485,2.5833140834575263,11.833245156482862,3.333308494783905,2.3333159463487334,1.7499869597615503,5.416626304023845,2.416648658718331,8.583269374068555,10.999918032786885,6.916615126676604,1.999985096870343,4.333301043219077
177,Ahmed El Mohamady,Aston Villa,5.660214232488823,12.263797503725783,0.0,0.0,0.08333271236959763,0.0,0.0,0.0,0.0,12.083243293591657,1.4999888226527573,0.0,0.24999813710879287,58.832894932935915,0.8333271236959763
178,Bernard Anício Caldeira Duarte,Everton,5.596112146050671,9.09368223733234,0.0,0.0,0.0,0.5833289865871834,10.666587183308497,0.0,0.0,10.4999217585693,3.83330476900149,1.2499906855439644,1.4166561102831596,29.08311661698957,15.41655178837556
179,Demarai Gray,Leicester,5.384575260804771,7.777719821162446,0.0,13.583232116244414,9.416596497764532,1.0833252608047692,12.58323956780924,0.0,0.5833289865871834,0.0,20.249849105812224,12.499906855439642,0.0,0.0,0.0
180,Isaac Hayden,Newcastle,5.301242548435171,6.891615312965723,1.4999888226527573,11.083250745156485,10.249923621460509,0.0,0.0,0.0,0.9166598360655739,10.416589046199702,0.24999813710879287,11.833245156482862,0.41666356184798814,12.24990871833085,9.999925484351715
181,Philip Billing,Bournemouth,5.21149962742176,5.21149962742176,1.0833252608047692,12.166576005961254,1.1666579731743667,0.8333271236959763,3.249975782414307,1.2499906855439644,0.9166598360655739,11.499914307004474,10.16659090909091,2.9999776453055147,1.0833252608047692,1.0833252608047692,20.249849105812224
182,Arthur Masuaku,West Ham,5.019193368107303,13.049902757078987,0.0,0.0,0.0,0.0,12.749904992548437,0.0,0.0,0.0,14.583224664679584,22.499832339791357,13.083235842026825,2.3333159463487334,0.0
183,Che Adams,Southampton,4.935860655737705,7.129576502732241,0.0,0.0,0.9166598360655739,0.0,0.0,0.0,0.0,19.58318740685544,10.4999217585693,10.666587183308497,10.83325260804769,10.16659090909091,1.4999888226527573
184,Aaron Mooy,Brighton,4.865348360655737,9.035646955503513,35.24973733233979,0.0,0.0,0.0,1.2499906855439644,12.416574143070045,0.6666616989567811,12.499906855439642,0.7499944113263787,0.0,0.0,0.41666356184798814,0.0
185,Marvelous Nakamba,Aston Villa,4.807656482861402,7.812441784649778,0.0,1.4166561102831596,1.0833252608047692,9.916592771982117,10.749919895678094,9.499929210134129,27.749793219076007,0.9999925484351715,1.0833252608047692,0.0,0.0,0.0,0.0
186,Declan Rice,West Ham,4.775605439642326,4.775605439642326,1.1666579731743667,9.583261922503727,5.3332935916542485,3.1666430700447092,9.416596497764532,2.7499795081967213,2.249983233979136,1.8333196721311478,12.666572280178837,0.9999925484351715,1.4999888226527573,9.916592771982117,1.4999888226527573
187,Lys Mousset,Sheffield Utd,4.775605439642325,6.208287071535023,9.249931073025337,0.33333084947839053,37.66638599105813,0.49999627421758575,2.3333159463487334,0.7499944113263787,1.4166561102831596,0.8333271236959763,0.24999813710879287,8.74993479880775,0.0,0.0,0.0
188,Lucas Torreira,Arsenal,4.705093144560358,6.116621087928466,1.7499869597615503,1.7499869597615503,2.3333159463487334,0.0,0.0,0.41666356184798814,4.416633755588673,14.666557377049182,0.49999627421758575,22.74983047690015,12.333241430700449,0.24999813710879287,0.0
189,Matt Doherty,Wolves,4.698682935916542,5.090239847242921,3.9166374813710885,11.499914307004474,13.583232116244414,11.666579731743669,1.1666579731743667,0.24999813710879287,10.666587183308497,1.7499869597615503,1.4166561102831596,0.0,2.9999776453055147,0.6666616989567811,1.4999888226527573
190,Christian Benteke,Crystal Palace,4.6281706408345755,5.4696562118954075,0.6666616989567811,0.0,0.16666542473919527,8.583269374068555,0.0,0.0,0.0,9.416596497764532,18.083198584202684,0.24999813710879287,0.24999813710879287,10.249923621460509,12.499906855439642
191,Adam Smith,Bournemouth,4.551248137108794,6.574025086934925,1.916652384500745,9.916592771982117,25.24981184798808,2.7499795081967213,10.999918032786885,0.0,0.0,0.0,0.0,1.0833252608047692,0.41666356184798814,0.9999925484351715,5.833289865871834
192,Billy Sharp,Sheffield Utd,4.461505216095381,7.2499459761549945,1.0833252608047692,0.0,8.999932935916544,0.7499944113263787,9.333263785394934,0.24999813710879287,0.0,0.0,25.666475409836067,0.0,11.499914307004474,0.0,0.41666356184798814
193,Etienne Capoue,Watford,4.423043964232489,7.187446441877795,23.583157600596127,2.3333159463487334,0.0,0.0,0.0,0.0,4.499966467958272,9.083265648286142,11.999910581222059,0.0,1.999985096870343,1.8333196721311478,2.1666505216095384
194,Juan Mata,Man Utd,4.275609165424739,7.940417021503087,0.0,0.0,0.0,0.0,0.0,2.3333159463487334,0.0,11.916577868852462,10.999918032786885,28.41645491803279,0.5833289865871834,0.5833289865871834,0.7499944113263787
195,Djibril Sidibé,Everton,4.198686661698957,9.097154433681075,7.833274962742177,12.749904992548437,2.6666467958271243,12.916570417287632,17.16653874813711,1.2499906855439644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Jannik Vestergaard,Southampton,4.096123323397913,4.840873018561171,0.0,0.24999813710879287,0.41666356184798814,0.0,0.24999813710879287,0.0,19.24985655737705,1.5833215350223546,0.6666616989567811,0.5833289865871834,17.333204172876307,11.833245156482862,1.0833252608047692
197,Adam Webster,Brighton,4.019200819672132,5.805512295081968,8.999932935916544,0.0,0.33333084947839053,1.999985096870343,1.4999888226527573,8.999932935916544,9.333263785394934,18.499862146050674,1.916652384500745,0.6666616989567811,0.0,0.0,0.0
198,Aaron Connolly,Brighton,3.9666371087928467,4.4073745653253855,0.0,1.0833252608047692,4.833297317436662,0.24999813710879287,8.833267511177347,19.833185543964234,0.49999627421758575,3.999970193740686,0.24999813710879287,0.08333271236959763,0.0,0.0,0.0
199,Joel Ward,Crystal Palace,3.942278315946349,3.942278315946349,0.6666616989567811,0.41666356184798814,1.916652384500745,2.249983233979136,1.2499906855439644,5.24996087928465,2.3333159463487334,6.083288002980627,12.333241430700449,14.083228390461997,0.6666616989567811,3.249975782414307,0.7499944113263787
200,Divock Origi,Liverpool,3.916637481371088,5.091628725782415,0.49999627421758575,0.0,9.666594634873324,0.0,2.916644932935917,0.24999813710879287,13.749897540983609,0.0,0.6666616989567811,0.6666616989567811,0.0,0.49999627421758575,21.99983606557377
201,Lewis Dunk,Brighton,3.916637481371088,4.243023938152012,0.0,8.999932935916544,1.3333233979135621,8.583269374068555,8.916600223546945,8.833267511177347,0.24999813710879287,0.49999627421758575,0.7499944113263787,0.5833289865871834,0.6666616989567811,0.41666356184798814,11.083250745156485
202,DeAndre Yedlin,Newcastle,3.9038170640834577,7.249945976154993,23.583157600596127,0.6666616989567811,0.6666616989567811,15.249886363636366,6.166620715350224,4.166635618479881,0.24999813710879287,0.0,0.0,0.0,0.0,0.0,0.0
203,Tyrone Mings,Aston Villa,3.8333047690014905,3.8333047690014905,17.4998695976155,0.6666616989567811,0.0,8.499936661698957,0.9999925484351715,0.24999813710879287,0.24999813710879287,0.24999813710879287,0.41666356184798814,0.6666616989567811,0.0,11.999910581222059,8.333271236959762
204,Luke Shaw,Man Utd,3.743561847988078,16.22210134128167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.41650707898659,24.749815573770494,2.499981371087929
205,Douglas Luiz Soares de Paulo,Aston Villa,3.743561847988078,4.424209456713183,3.1666430700447092,2.8333122205663193,2.7499795081967213,4.0833029061102835,1.5833215350223546,0.49999627421758575,0.0,0.0,12.416574143070045,1.1666579731743667,0.49999627421758575,11.333248882265277,8.333271236959762
206,Giovani Lo Celso,Spurs,3.7179210134128167,8.055495529061103,0.0,27.749793219076007,0.24999813710879287,0.0,0.0,0.0,0.0,0.0,0.0,0.41666356184798814,19.66652011922504,0.24999813710879287,0.0
207,Cédric Soares,Southampton,3.6986903874813715,9.616595007451567,1.4999888226527573,0.24999813710879287,0.0,0.0,0.0,0.0,0.0,39.249707526080485,2.3333159463487334,4.749964605067064,0.0,0.0,0.0
208,Nathan Aké,Bournemouth,3.6858699701937407,3.6858699701937407,0.24999813710879287,9.333263785394934,0.0,0.5833289865871834,0.24999813710879287,8.583269374068555,8.666602086438154,0.08333271236959763,0.08333271236959763,1.8333196721311478,0.16666542473919527,0.0,18.083198584202684
209,Robbie Brady,Burnley,3.6666393442622955,7.94438524590164,0.0,0.08333271236959763,0.8333271236959763,28.916451192250378,17.749867734724294,0.0,0.0,0.08333271236959763,0.0,0.0,0.0,0.0,0.0
210,Fabian Delph,Everton,3.66022913561848,6.797568394720035,0.0,0.0,2.249983233979136,0.49999627421758575,0.0,10.83325260804769,7.333278688524591,13.416566691505219,9.999925484351715,3.249975782414307,0.0,0.0,0.0
211,Morgan Schneiderlin,Everton,3.608947466467959,5.864539633010433,4.0833029061102835,10.333256333830105,0.0,0.0,0.0,11.166583457526082,2.3333159463487334,1.7499869597615503,2.0833178092399405,0.0,4.2499683308494784,0.0,10.916585320417289
212,Fikayo Tomori,Chelsea,3.596127049180328,4.674965163934426,0.24999813710879287,4.0833029061102835,8.916600223546945,9.249931073025337,1.4999888226527573,0.6666616989567811,0.9166598360655739,8.999932935916544,0.6666616989567811,11.499914307004474,0.0,0.0,0.0
