,Name,Team,Team games,Played,Threat per fixture adj,Threat per game adj,Threat GW29adj,Threat GW28adj,Threat GW27adj,Threat GW26adj,Threat GW25adj,Threat GW24adj*,Threat GW24adj,Threat GW23adj,Threat GW22adj,Threat GW21adj,Threat GW20adj,Threat GW19adj,Threat GW18adj,Threat GW17adj,Threat GW16adj,Threat GW15adj,Threat GW14adj,Threat GW13adj,Threat GW12adj,Threat GW11adj,Threat GW10adj,Threat GW9adj,Threat GW8adj,Threat GW7adj,Threat GW6adj,Threat GW5adj,Threat GW4adj,Threat GW3adj,Threat GW2adj,Threat GW1adj
122,Jonny Evans,Leicester,29,29,0.06981996208262635,0.06981996208262635,0.09470192819262979,0.014440883908754367,0.0,0.0871324829017274,0.47699747240349266,,0.0,0.10517109945007931,0.08537914848318263,0.1369993534430258,0.0,0.0,0.0,0.0,0.22849013696227727,0.0,0.0,0.0,0.0,0.14660632555009076,0.476653156715302,0.02359760161699138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14860931076861125
123,Callum Robinson,Sheffield Utd,28,16,0.069606127474476,0.121810723080333,,,,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,,0.16676796786774647,0.1981542288637409,0.0,0.0,1.312327901634787,0.0,0.18356263352639718,0.0881588373926564
124,Andriy Yarmolenko,West Ham,29,15,0.0694772478326503,0.13432267914312393,,,,,,,,,,,,,,0.14505506931507306,,0.12547306661041494,0.0,0.0,0.3604734892682803,0.0,0.6761047863806544,0.04828648636721808,0.0,0.10946459411398664,0.2994107254092054,0.0631716954713278,0.15110266418196827,0.03629761002873009,0.0,
125,Jeff Hendrick,Burnley,29,24,0.06918316328723412,0.08359632230540788,0.11516161848338913,0.0,0.1263886419994376,0.07990407851572119,0.5992383828972871,,0.0,0.0,0.16857719779268454,,0.055755310269791844,,0.0,0.0,0.0,0.0,0.0,0.3210212216459877,0.10357434893075002,0.05520328118751121,0.0,0.13329187246391958,0.054699161591650024,0.11407906695181438,0.06032121939357725,0.019096333206267614,,0.0,,
126,Scott McTominay,Man Utd,29,20,0.06860939918743975,0.09948362882178764,0.22667400800902746,0.0,0.0,,,,,,,,,0.0,0.11100564395953277,0.0868582039201845,0.0,0.0,,,0.5874174381462592,0.08227950798599995,0.06551594655011155,0.031447826296723415,0.0449060584549238,0.49231320069164547,0.05192702245190579,0.0,0.01979699655567736,0.10657161828480372,0.08295910512895756,0.0
127,Luka Milivojevic,Crystal Palace,29,23,0.06757473776521071,0.08520293022570045,0.0,,,0.0155025732312179,0.025256229508051266,,,,,0.01694477577783641,0.014294856390147818,0.06498267372100977,0.06432405884319814,0.0,0.0,0.03876441331665931,0.04992799962596942,0.08459588266391943,0.0,0.02130273084574537,0.7316731607618445,0.06556923138418241,,0.5951381792907241,0.0876085705214346,0.0,0.04517725634332624,0.0,0.03860480296584393,0.0
128,Callum Hudson-Odoi,Chelsea,29,17,0.06672245220018648,0.1138206537532593,,,,,0.06489806954517068,,0.034847373716250914,0.021764473258112326,0.6964912647973871,0.18615889956874565,0.013479260945504693,0.13356643864593848,,0.0,0.043219939271334516,0.0973494631039611,0.018162915923189252,,0.03915892798945279,0.0,0.03903477934033778,0.10554797564782022,0.44127133205220215,0.0,,,,,,
129,Cheikhou Kouyate,Crystal Palace,29,27,0.06548563936412062,0.07033642746516659,0.07257124951433538,0.09098109358871795,0.09280131189380482,0.0,0.0,,0.0,0.0,0.05814197584733778,0.0,0.0,0.42166724991476656,0.018871770760163022,0.0,0.0,0.0,0.5705628694332548,0.08626809093178862,0.08207727456068359,0.0,0.0,0.04771413644141239,0.0,0.014521683882225097,0.08567185733587354,0.027043345787205,0.23018963166792977,0.0,,
130,Sam Byram,Norwich,29,17,0.06541065562282186,0.11158288312128435,,,,0.0,0.5531379202112454,,0.0,0.0,0.0,0.0,,0.5026526307938127,0.0,0.0,0.0,0.1721328628332333,0.0,0.6096838495702663,,,0.0,,,,0.0,0.05930174965327645,,,0.0,
131,Leander Dendoncker,Wolves,29,29,0.0646818546483921,0.0646818546483921,0.08987796967030755,0.0,0.024952172424174007,0.01607242157728679,0.0,,0.0,0.0,0.4073124037012296,0.0,0.0,0.02327912930104315,0.0,0.0,0.0,0.43290555362257027,0.0866091693368627,0.0,0.0,0.05102523235250846,0.0,0.0,0.0,0.0,0.41119146295455217,0.0,0.0,0.0,0.15280388920376803,0.1797443806590684
132,Emiliano Buendia,Norwich,29,28,0.06438635431449635,0.0666858669685855,0.02784500829082092,0.050300587860174086,0.0,0.0,0.0,,,0.26120849322058126,0.0808200474265043,0.15543827345229025,0.0,0.06248097396217437,0.04470705171169012,0.05970179932982202,0.017027137805783195,0.22755166728086124,0.0,0.0,0.08651105541301425,0.11663391582548079,0.0,0.0,0.10010087141666607,0.08610459064188483,0.21839305673511514,0.06591408655755826,0.0,0.026793576723608836,0.06072995497818045,0.11894212648818384
133,Will Hughes,Watford,29,21,0.06416441011502386,0.08860799492074722,0.08907775157789825,0.10968141602039758,0.0,0.05555401922680332,,,,,,,0.029656056457619307,0.0,0.04055617264091667,0.016808935175432548,,0.12778775842638462,0.0,0.1047743005081294,0.060227424373815376,0.038021936314216076,0.02620144159685157,0.0,,,0.0,0.13809378424061722,0.3006821658619954,0.6472284326834653,0.0,0.07641629823114916
134,Davy Propper,Brighton,29,26,0.0632815397588374,0.07058325588485709,0.025802144488927124,0.0,0.0,0.023931382112139656,0.04917447439309983,,0.0,0.0,0.0,0.02922969162799962,0.0,,0.047129861339473736,0.1059819407683035,0.40363467570626277,0.020906175045470442,0.12054808625700866,0.054008910128899565,0.0,0.04327850818170061,0.0,0.011205965295503363,,,0.0,0.5788828584118315,0.03035352860715614,0.058190164455511915,0.2127901331553263,0.020116153031669696
135,Tom Cleverley,Watford,29,10,0.062399055521266296,0.18095726101167225,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.842673834516576,0.08435480988862512,0.5507702485467361,0.12934888684149642,0.2024248303232889,0.0,
136,Allan Saint-Maximin,Newcastle,29,18,0.06183249284483745,0.0996190162500159,0.1248969273603914,0.024748206469658487,0.04632004405504009,0.09500352434531278,0.1186029723671437,,,0.029026968269729014,,,,,,,0.02143221727947018,0.06825013115287451,0.028804457462179064,0.04147725620157358,0.2684998907268949,0.635133735360098,0.1647561644556472,0.02575545583627272,0.05435386763651887,,0.02127836108757584,,,0.0,,0.024802112433905774
137,N'Golo Kante,Chelsea,29,18,0.06156839021932381,0.09919351757557725,,,,0.0,0.06011162850885913,,0.12607239022271852,0.04968837295244851,,0.06434534556506588,0.018053019792211935,0.0,0.022146457297242066,0.0,0.0,0.03132305238380794,0.0,0.5761939309960287,0.053265040396107,,,,0.042194255427799456,,0.1477460167837514,,,,0.5943438060343501,0.0
138,Issa Diop,West Ham,29,23,0.06150898823775115,0.07755481125629493,0.021499209847961137,0.29444044370421296,0.029556861175894063,0.0,0.37291223818953806,0.0,0.0,0.10346348738639247,,,0.0,,,0.0,,,,0.0,0.0,0.09028282140725255,0.030160191030212453,0.0,0.07342641289762862,0.0,0.0,0.0,0.07235715757693073,0.0,0.0,0.6956618356787605
139,Alex Oxlade-Chamberlain,Liverpool,29,21,0.060451615713214356,0.08348080265158173,0.04543046673782811,0.0,0.013121785137481735,0.0228269850106972,0.05278183195917743,0.2849872811913558,0.0,0.10332452634920009,0.12701974382388898,,,,,0.0,0.3017716475566503,,0.28656122329208844,0.034913259192028964,0.0,0.17985334126673283,,0.08348445599074186,,0.0,,0.06932915697350123,0.0871899096083667,0.0,0.060501241593476446,
140,Lucas Torreira,Arsenal,28,24,0.05921493733635657,0.06908409355908267,,,0.0,0.0,0.015409470617840863,,0.0,0.015327075828891205,0.0,0.152162239378794,0.07499588426851804,0.03296519590234537,0.0,0.02404246679210494,0.08561340301181126,0.03192549372263879,0.05173939742801075,0.04669074782609688,0.0,0.24053973391329664,,,0.0,0.49651555040273787,0.08823413182418616,0.06820921508454064,0.01979904356641313,0.11317579864259408,0.10067339720716352,
141,Edward Nketiah,Arsenal,28,5,0.058417169693859926,0.3271361502856156,0.260521616234712,,0.7807729014772877,0.5334015330358529,0.0,,,0.06098470068022552,,,,,,,,,,,,,,,,,,,,,,
142,Sokratis Papastathopoulos,Arsenal,28,19,0.05815489917165982,0.085701956674025,0.2726886848495355,,,,,,,,0.0,1.0946424455462744,,0.0,,0.0,0.0,0.0,,0.10246128759804246,,0.023680200528592807,0.07705457269616194,0.0,0.0,0.0,0.0578099855878677,0.0,0.0,0.0,0.0,0.0
143,Manuel Lanzini,West Ham,29,19,0.05791124130140723,0.08839084198635841,,,,,0.0,0.09502162734983037,0.0,0.0,0.10934449535938577,0.4621696521748123,0.0400505896846058,0.0,,,,,,,0.04138632627517604,0.020855034829295637,0.0,0.0669724959289101,0.0788724277533517,0.09762963038701385,,0.006942758312528349,0.4029249965831071,0.13253968199365493,0.020469138210939847,0.10424714289819811
144,Bruno Miguel Borges Fernandes,Man Utd,29,5,0.05761172594295106,0.33414801046911613,0.1846594897592929,0.3092985447770648,0.8560537277694947,0.11257354700745306,0.20815474303227488,,,,,,,,,,,,,,,,,,,,,,,,,
145,James Tarkowski,Burnley,29,29,0.057401054882765805,0.057401054882765805,0.0,0.0,0.0,0.0,0.2272457482580951,,0.0,0.0,0.0,0.07186263296228407,0.0,0.0,0.0,0.06090099100262823,0.0,0.06982850823368957,0.11606636632553517,0.8903086080758873,0.0,0.0,0.0,0.0,0.0,0.08136895389646756,0.0,0.0,0.08803271809900187,0.014073314635112555,0.010997792257344237,0.03394495785416269
146,Christian Eriksen,Spurs,29,20,0.056875510790199806,0.08246949064578972,,,,,,,0.08688626886429815,0.012831477599426362,0.03607069042661541,0.03727408854413363,0.1567667159622598,0.1152603621166988,0.08548442327675793,0.0,,0.0,,0.0,,0.0,0.09497653118067903,,0.07526054806091928,0.05832550667107182,0.0,0.04866390803465955,0.6940628748954127,0.025419652126695738,0.0,0.12210676515616586
147,Kyle Walker,Man City,28,21,0.056636277175718945,0.07551503623429193,,,0.0,0.008747732961432688,0.0,,0.0,,,,0.02214149723941311,0.0,0.0,0.0,0.0,0.023153178936815393,0.01768432089947427,,1.0104951076101434,0.4104305475934132,,,0.025471713898030515,0.0,0.01628483751952247,0.0,0.0,0.019799571794094507,0.0,0.031607252467791204
148,Erik Lamela,Spurs,29,17,0.05654823799556233,0.0964646412865475,0.03073817357790405,,0.06296648340713086,,0.0,,0.09766092297158659,0.44698923453698386,0.023293938214860827,0.0,0.01627160383541742,,,,,,,,,,,0.04894102979327499,0.12567427786755814,0.0,0.06706333767599675,0.39259204501427103,0.10843847750639803,0.08276942078039295,0.03647139493349093,0.1000285617560413
149,Odion Ighalo,Man Utd,29,4,0.055789526227686785,0.4044740651507292,0.0,0.7487399278780171,0.42530956709817597,0.4438467656267237,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Georginio Wijnaldum,Liverpool,29,28,0.05565528880656201,0.05764297769251065,0.0,0.0,0.07955375411301506,0.0,0.10348962870279278,0.0,0.0,0.0,0.05641584732482883,0.11452151712562347,0.1232143862383745,0.04764390906753885,,0.0,,0.176037447241075,0.017285068579616956,0.09057651436938326,0.16027603319133743,0.011941156800684475,0.03908577911925903,0.03142238061517016,0.09683825746349072,0.1032951198159418,0.09111760439984852,0.12271381920962739,0.03089195774663498,0.11768319426605532,0.0,0.0
151,Ryan Bertrand,Southampton,29,24,0.055233307576974464,0.0667402466555108,0.0,0.01277143763347069,0.05934824795637183,0.08458229168140685,0.0,,0.024142400218934858,0.0,0.0,0.021186154023773336,0.0,0.0,0.04720573625780643,0.0,0.5876994057980418,0.5989522887285735,0.0,0.0,,,0.0,0.06378777957636433,0.0,0.0,0.0,,,,0.0,0.10209017785751553
152,Virgil van Dijk,Liverpool,29,29,0.05394743482210665,0.05394743482210665,0.04541776076978288,0.008585191169735273,0.10331944189881834,0.05223272859027113,0.3332659976915689,0.0,0.0,0.07899166892803838,0.39839309386656346,0.0,0.0,0.0,,0.0,0.0,0.0,0.06911191959560319,0.24446930341760187,0.0,0.0,0.04597611227900096,0.0,0.019700824775152035,0.0,0.0,0.04225564438770199,0.009857286001332403,0.030555166654800098,0.0,0.0823434698151219
153,Stuart Armstrong,Southampton,29,21,0.053797153870423685,0.07429130772582318,,0.036157156738124564,0.39432864302866016,0.07923741386593793,,,0.24727242808583125,0.06799913085069147,0.1215601593234742,0.19531692967377642,0.0,0.021866962264438065,0.0,0.0,,,,0.04129146393496447,0.0,0.04478796163737159,0.0,,,0.018026269943534203,0.0,0.0,0.0,0.29227294289548245,0.0,
154,Marcos Alonso,Chelsea,29,11,0.05307803750429864,0.13993300796587824,0.02395179748811821,0.611665867104784,0.15647386132535981,,,,,,,,,,0.08611723075789872,,,,,,,,0.0,0.08369675776526808,0.0,0.5015616705658779,0.020023553449070766,0.05577234916828326,,0.0,,
155,Demarai Gray,Leicester,29,14,0.0524800833238803,0.10870874402803776,,,,,,,,,0.05879554007716415,0.1948841851675097,0.9035464387276152,,0.0,0.05605545964350141,,,,0.0,0.06253182063937518,0.0,0.0,0.0,,0.0,0.0,0.027505534146759665,0.21860343799060328,,,
156,Jeffrey Schlupp,Crystal Palace,29,14,0.05163379141639787,0.10695571079110988,,,,,,,,,,,,,,,0.0,0.06759622745600129,0.07949153035782017,0.029375390912313275,0.0,0.03954499537538536,,0.0,0.45785183135911656,0.021634526765930313,0.6245586534561479,0.04693843177116529,0.06446821817459467,0.0,0.0659201454470638,
157,Angelo Ogbonna,West Ham,29,24,0.05151672979926432,0.06224938184077772,0.0,0.059435744557867265,0.0,0.0,0.0,0.8389203459422956,0.0,0.0,0.06634322949559007,0.04563025669865589,,0.0,,0.05895997595519232,0.09951041552706456,0.0,0.0,0.07028408225383237,,,,0.15288190772975657,0.08881010614618817,0.0,0.0,0.0,0.0,0.01320909987222236,0.0,
158,Dwight McNeil,Burnley,29,29,0.05031180860146697,0.05031180860146697,0.08611223110448425,0.0,0.12370359610050438,0.0,0.11203294685313706,,0.07243157571939712,0.054390214700477967,0.11534711569476372,0.010101675915351617,0.039854267211489845,0.0,0.0,0.017462754804098892,0.0,0.18045319888641245,0.1342896595098546,0.0,0.01372467552239765,0.0,0.07471632374079591,0.10348080478365261,0.0,0.06626284441173004,0.0,0.03410317698603693,0.04552253343593438,0.07838749013589086,0.09666536392613193,0.0
159,Solomon March,Brighton,29,13,0.049756775512248615,0.11099588383501614,0.292837231870567,0.6266007837780986,,0.07768563616743913,0.1278233212919892,,0.0,,,,,,,,,,,0.0,0.0,,,0.0796978566628995,,,,0.0670412458553624,0.07968444539495875,0.06133853817558866,0.030237430658306644,0.0
160,Patrick van Aanholt,Crystal Palace,29,22,0.049328047741882514,0.06502333565975423,0.01849569880724533,0.0,0.08514626553667759,0.10231922055330953,0.06055531595419764,,,,,,,0.04633412292921848,0.015860011253826536,,,0.0,0.0,0.024955869408072644,0.0,0.04891547135728268,0.056857312402547114,0.024959158350918154,0.5663006550576167,0.053064429029152135,0.10876967574952848,0.019406218735192604,0.05472967122305168,0.1438442881667556,0.0,0.0
161,Federico Fernandez,Newcastle,29,23,0.04910196745447015,0.061911176355636276,0.0,0.0,0.0,0.0,0.0,,0.08250344434942886,0.14369121250366562,0.0,0.0,0.0,0.12550212822736936,0.0,0.0,0.6221564839409972,0.0,0.0,0.1894994381205682,0.15357000271874655,0.10703434631885865,0.0,,,,,0.0,0.0,0.0,,
162,Frederico Rodrigues de Paula Santos,Man Utd,29,25,0.04903478861342609,0.056880354791574265,0.0,0.038511754646812515,0.04616461372591459,0.10632152454750743,0.0435514913719968,,0.08688066598498541,0.16822245801041064,0.021023229477408648,0.09281508701971485,0.12959988277146814,0.03634709115524837,0.0,0.07566484311675914,0.0,0.012063056902388705,0.07122461003721486,0.0,0.12033909418756346,0.1363598333951489,0.043054378221584574,0.16897846964201002,0.012131751404155679,0.01275503417106351,0.0,0.0,,,,
163,Bernard Anicio Caldeira Duarte,Everton,29,19,0.04881951461310904,0.07451399598842959,0.0,0.0,0.0,0.33991671081582603,,,0.39796626595243717,0.0,0.07289008327042822,,,0.06810038049008817,,0.04682525271790994,0.0,0.0,,,,,0.0,0.26800887422190134,,,0.0,0.04555264506492007,0.0,0.0,0.17650571124665093,0.0
164,David Luiz Moreira Marinho,Arsenal,28,25,0.04881081923241454,0.05466811754030428,0.0,,0.0,0.0,0.020713994098891377,,0.0,0.017041809843801617,0.05973973021612228,0.0,0.12981845957209284,0.043774205323996375,0.0,,,0.025662149916230014,0.0297713554131734,0.03807972220802578,0.026340491573395124,0.0,0.7794678197553842,0.0,0.020728541398209833,0.057548526551847626,0.04639996540835274,0.0,0.0,0.07161616722808398,0.0,
165,Mesut Ozil,Arsenal,28,18,0.04879764004243277,0.07590744006600653,0.07382069064457415,,0.0,0.49063394820073947,0.019884359871041573,,0.0,0.0,0.0,0.0,0.0,0.09154266441676646,,0.0,0.4006843646691393,0.09417649159338805,0.14992185239973535,0.04566954939273307,0.0,0.0,,,,,,0.0,,,,
166,Wilfred Ndidi,Leicester,29,23,0.04875601850961476,0.06147497985994904,0.0,0.2829747453518899,,,,,0.07055097831261631,,,0.06851478326012299,0.0,0.0,0.0,0.13905297801733177,0.0,0.02982017694587584,0.01876072273573529,0.022382964630260176,0.13013748016303966,0.02489369249708289,0.027035193713433867,0.0,0.0,0.10327253285134491,0.016677081821763313,0.09040577841366144,0.0,,0.3546932756470031,0.034752152417666674
167,Pascal Groß,Brighton,29,23,0.04829932894499332,0.06089915388716549,,,,0.0,0.11132542732584078,,0.0525578771569307,0.0,0.0,,,0.12276232914093668,0.0,0.01410078219198929,0.09254471820822294,0.12939482321952722,0.06392770240708565,,0.06196460683958857,0.0682771586858181,0.10118042549037538,0.03649518935192526,0.20357588773022772,0.13051755737326737,0.029932592901799965,0.1197743465843858,0.0,0.0,0.06234911479688493,0.0
168,Ben Mee,Burnley,29,29,0.047498293269852956,0.047498293269852956,0.17025782755833485,0.04106007105696169,0.0,0.0,0.4566464449524591,,0.0,0.054735469168219364,0.4310764852222451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09496782969161781,0.0,0.02486209954781692,0.0,0.0,0.01879659386837236,0.0,0.008678250771883719,0.0,0.0,0.0,0.05462415392861714,0.02174527905920781,0.0
169,Mbwana Samatta,Aston Villa,28,4,0.04745901448249751,0.33221310137748256,0.5364296267196432,,0.0731049292588972,0.18448365505253436,0.5348341944788554,,,,,,,,,,,,,,,,,,,,,,,,,
170,Pedro Lomba Neto,Wolves,29,21,0.04703797373887725,0.0649572018298781,,0.0,0.0,0.06714862663495064,0.0,,0.15668665633248607,0.3324419826173322,0.24870429927770044,0.05922650470460769,0.03677872022164418,0.0,0.04569014876620722,,0.0,0.0,,,0.2840984625816028,0.052923331177474525,0.01691809058121999,,,0.0634844155322143,0.0,,0.0,0.0,0.0,
171,Mason Holgate,Everton,29,22,0.04686077305670833,0.06177101902929734,0.0,0.0,0.0,0.0,0.12654994742325543,,0.031033140841291225,0.0,0.0,0.0,0.06967365502238985,0.6060192183867064,0.0,0.04654218010732651,0.0,0.0,0.14310123369392133,0.008339217427424418,0.3277038257422264,0.0,0.0,0.0,,,,,,,0.0,
172,James McArthur,Crystal Palace,29,28,0.04645295279793491,0.048111986826432585,0.0,0.0,0.0,0.022937301378790485,0.12523735812936698,,0.05926519090282351,0.0,0.0,0.10496620992252917,0.0,0.0,0.29607883994999296,0.01425679876051182,0.14365059404144898,0.031346929887642205,0.11283807298853056,0.0,0.0,0.03568960705031813,0.022179234475518728,0.0,0.007437504802992328,0.09581714974447442,0.0,,0.2754348391051723,0.0,0.0,0.0
173,Oliver Norwood,Sheffield Utd,28,28,0.0457089062705364,0.0457089062705364,0.0,,0.0,0.06754344350370663,0.0506450198500107,,0.0,0.013043402263081889,0.0,0.0,0.0,0.7372133640540856,0.0,0.0,0.014722118963583204,0.13477982359402124,0.0,0.03152975307365926,0.06314376642336714,0.0,0.0,0.020706179914051832,0.0,0.02039129326763121,0.0,0.0,0.02148450137489006,0.08497206327759611,0.019674646015334397,0.0
174,Adam Webster,Brighton,29,23,0.0455212575042575,0.057396368157542066,0.0,0.0,0.0,,0.0,,0.0,0.38047281388280396,0.0,0.09815698329596434,,0.4331441983670692,0.035421881171802484,0.0,0.0,0.21630920518117286,0.015748624098824583,0.0,,0.0,0.0,0.08988257044762415,0.0,0.050980191178206284,0.0,0.0,0.0,,,
175,John Egan,Sheffield Utd,28,27,0.04542767975263732,0.047110186410142404,0.06708940300795407,,0.027967952280519546,0.14592997480911926,0.12720680357940808,,0.11309588915787987,0.0,0.35475560079335233,0.0,0.07627176499105058,0.2147094665443394,0.03424399026729759,0.0,0.0,0.03270790361953686,0.0,,0.0,0.0,0.0,0.047969331810965986,0.030026952212421545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Giovani Lo Celso,Spurs,29,19,0.04477592566440191,0.0683422023298766,0.052087199355161394,0.11585218851779393,0.0,0.07107144179057129,0.0,,0.0,0.0,0.8244946231165252,0.05248166777524414,0.05277141643993391,0.0,,,,0.0,0.0,,0.11313275756438936,0.0,0.0,,,,,,0.0,0.01661054970803599,0.0,
177,Maya Yoshida,Southampton,29,8,0.04472899865968232,0.16214262014134842,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.012209803113793773,0.17799888410561368,,0.0,0.0,,1.1069322739113798,
178,Tom Davies,Everton,29,21,0.04471041823319579,0.061742958512508474,0.0,0.06017481132781598,,0.0,,,0.0,0.11315372259705432,0.0,0.02263494138002997,0.06811777229367905,0.0,0.016880928360829352,0.0,0.1288142790138904,0.021735558726199932,0.0,0.04934763316220657,0.37328657851544234,0.0,0.0,0.4424559033855301,,0.0,,,,,,0.0
179,Martin Montoya,Brighton,29,23,0.044277572096175936,0.05582824307778705,0.0,0.0,,,0.0,,,0.0,0.0,0.046018585084315514,0.0,,0.0,0.83375030285579,,0.0,0.0,0.06323886766147352,0.0,0.0,0.0,0.26448449682090563,0.04362489191305099,0.0,0.0,,0.0,0.03293244645356628,0.0,0.0
180,Shane Duffy,Brighton,29,15,0.04385948856646612,0.08479501122850117,,,0.05774582613054489,0.0,,,,,0.0,,0.0,0.0,,0.0,,0.0,,0.6543931514943699,0.19879009352918586,0.3518098856644934,,0.0,,,,0.0,,0.0,0.009186211608923505,0.0
181,Jonathan Castro Otto,Wolves,29,26,0.04357014708099394,0.04859747174418554,,,0.0,0.05589969747148306,0.0,,0.0,0.0,0.0,0.0,0.0,0.03755464572779538,0.0,0.08613725781908667,0.0,0.31759223310818196,0.01779481936228278,0.026695973893057216,0.0,0.08424099314692507,0.40643304222743903,0.0,0.0,0.1216919837175331,0.017779964881094318,0.022767949013866938,,0.042372998894992284,0.026572706085086252,0.0
182,Andrew Robertson,Liverpool,29,28,0.04333509605055087,0.044882778052356256,,0.054271937079092496,0.02977166241873175,0.03415467205405073,0.0,0.23787514470640722,0.0,0.0,0.0,0.017736475652617264,0.0,0.0,,0.0,0.0,0.0,0.014415973076407183,0.0,0.0,0.22026678314364087,0.027034900426707583,0.0,0.09249180286373672,0.012385593055857591,0.0,0.26928355507910756,0.0,0.11826619887404105,0.07649088542785969,0.052272201607717665
183,Jack Cork,Burnley,29,27,0.04321506790516759,0.046416184046291116,0.1463069274253339,0.0,0.024564760566656407,0.0,0.0,,0.11769856180289157,0.0,0.1550222963879302,0.06858664814129878,0.0,0.016920838954501246,0.0,0.2605910700566225,0.0,0.0,0.15695785876724855,0.0,0.008804204436472549,0.0,0.0,,,0.05724961045449977,0.05794880133363786,0.06519758069253,0.0,0.0,0.11738781023023691,0.0
184,Jonjo Shelvey,Newcastle,29,17,0.04241145112457516,0.07234894603603997,0.0,0.10867476725336385,,,,,,0.02870025974851741,,0.0,0.09319274397681997,,0.027997650286380484,,0.09599855640856769,0.37823295773079824,0.14602774260802456,0.029894263754377752,0.07532570286774369,0.05163687210877023,0.0,,,,0.012184390230684614,0.05913466421073694,,,0.07328661431831619,0.04964489710957793
185,James Tomkins,Crystal Palace,29,18,0.04216526699038868,0.06793293015118176,,,,0.0,0.39825870237087035,,0.0,0.06985408102045376,0.12675177923459435,0.0,0.05680547951168689,0.017946709738693507,0.0,0.059078900391604273,0.0,0.0,0.0,0.0,0.49409709045336864,0.0,0.0,0.0,,,,,,,,
186,Fabian Balbuena,West Ham,29,13,0.04187161541178855,0.09340591130322061,,,,,,,,,0.0,0.0,0.21256731355425423,0.0,,0.0,0.0,0.0,0.09880012714350804,,0.0,0.7996993294601706,0.103210076783935,,,,,0.0,,,,0.0
187,Ricardo Domingos Barbosa Pereira,Leicester,29,28,0.041869819176440226,0.04336516986131309,0.0,0.0,0.1215948816862385,0.11374056166114146,0.014849252511619995,,0.21414549844458125,0.06652895443246916,0.0,0.0,,0.0,0.0,0.008593132738515084,0.07598076609130089,0.0,0.06813681166980382,0.0,0.0,0.017666484279252246,0.0,0.0,0.0,0.02947707661632158,0.45129554321058474,0.0,0.0,0.0,0.016298287159717227,0.01591750561522054
188,Ruben Diogo da Silva Neves,Wolves,29,29,0.04182813134424235,0.04182813134424235,0.11341866382394286,0.0,0.1705863615104334,0.0668256042692217,0.067811281121236,,0.0,0.0,0.03751907904715348,0.059711945534641146,0.0799563719439532,0.04618202014773319,0.009439805224173654,0.051341892517691924,0.020634279929781278,0.0,0.06555401726715487,0.07267127065597209,0.08030569614246572,0.06349012855521152,0.009608959456269092,0.0,0.0,0.0,0.01722829886685396,0.027960694337408887,0.03330631863519924,0.07550767684583538,0.04395544315069547,0.0
189,Dan Burn,Brighton,29,25,0.04155676914258382,0.04820585220539723,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.035029258094061315,0.16987070092097975,0.062108978668501576,0.0,0.0,0.0,0.0,0.0,0.07804441200275158,0.54753293244754,0.0,0.0,0.0,0.0,0.296238932790537,0.01632109021055953
190,Naby Keita,Liverpool,29,9,0.04143262291652617,0.13350511828658432,,,0.0,0.5872038231640144,0.0,,0.05720580307567812,,,,0.0,0.0,,,0.5571364383395663,,,,,0.0,,0.0,,,,,,,,
191,Ashley Westwood,Burnley,29,26,0.04125526396992794,0.04601548673568885,0.032333967651380906,0.0,0.016285317772413658,0.011861019194487182,0.0,,0.0,0.45727150684233814,0.03868809150587885,0.057328658330626094,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.15641865475721592,0.04432174680364826,0.0,0.0,0.1267230544003218,0.058874808275109755,0.0,0.06682636539878883,0.1294694641957007,0.0
192,Conor Hourihane,Aston Villa,28,18,0.0408948073450892,0.06361414475902764,0.16353230160026425,,0.04828681021410406,,,,,0.0,0.0,0.0,0.012039799037122512,0.0814082925154229,0.015331268538069313,,,0.0,0.0,0.08894582921656816,,0.029527813416238665,,0.38732551433059503,0.03711241041711504,0.20475291023987116,0.07679165613712656,,0.0,,,0.0
193,Matt Ritchie,Newcastle,29,10,0.040641736395923216,0.11786103554817733,0.7349544490145341,0.33149289904745094,0.0,0.008241614947689959,0.05101490211605837,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.05290649035603966,0.0
194,Jarrod Bowen,West Ham,29,4,0.040197943832317624,0.2914350927843028,0.14649108743053968,0.5798355347213707,0.4394137489853008,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
195,Gary Cahill,Crystal Palace,29,20,0.04000885984637715,0.058012846777246864,0.0,0.517034670684503,0.23953605206206427,0.023698948271988995,0.08051674453524608,,0.0,0.017699083586413332,0.0,,,,,,0.0,,,0.0,0.0,0.0,0.04110350790169858,0.0,0.025085879053157623,0.07520686360402312,0.015586443872027407,0.043293225715596746,0.04911256219344405,0.03238295406477395,,
