,Name,Team,Team games,Played,Creativity per fixture adj,Creativity per game adj,Creativity GW29adj,Creativity GW28adj,Creativity GW27adj,Creativity GW26adj,Creativity GW25adj,Creativity GW24adj*,Creativity GW24adj,Creativity GW23adj,Creativity GW22adj,Creativity GW21adj,Creativity GW20adj,Creativity GW19adj,Creativity GW18adj,Creativity GW17adj,Creativity GW16adj,Creativity GW15adj,Creativity GW14adj,Creativity GW13adj,Creativity GW12adj,Creativity GW11adj,Creativity GW10adj,Creativity GW9adj,Creativity GW8adj,Creativity GW7adj,Creativity GW6adj,Creativity GW5adj,Creativity GW4adj,Creativity GW3adj,Creativity GW2adj,Creativity GW1adj
85,Felipe Anderson Pereira Gomes,West Ham,29,22,0.084995483084655,0.11203950042977251,0.0,0.0,0.0,,,,,,0.09430696164594471,0.0,0.2382553956119664,0.0,,,0.0937648579902817,0.17966307721367683,0.0,0.0,0.0,0.18374135545378845,0.0,0.0,0.0788724277533517,0.05700635436283952,0.18325088077073984,0.03882122678509088,0.22353080445039633,1.0936556674169189,,0.0
86,John McGinn,Aston Villa,28,18,0.08434589366134713,0.13120472347320666,,,,,,,,,,,,,0.0,0.05180294170543674,0.05459842860366294,0.14425016004265387,0.16351659631441767,0.07445029776182607,0.09200811948329897,0.6586006716264096,0.0,0.20549632261193398,0.09952405988081096,0.1140394417573737,0.15034349857327417,0.04402096882959923,0.04631117440575069,0.29738523581631304,0.03368634518535908,0.13165075991959907
87,Frederico Rodrigues de Paula Santos,Man Utd,29,25,0.0828851830211588,0.09614681230454421,0.0,0.08193275582219231,0.10014213124024586,0.4438467656267237,0.0451007217748176,,0.08901551507940479,0.08161787388721302,0.0,0.2512069196594199,0.0,0.08063218133514272,0.1498605219783279,0.1824060405172458,0.335171302883886,0.04177840896172131,0.15493059178222013,0.0,0.030090339921863662,0.19907468236165166,0.0,0.0,0.0,0.05257601644522222,0.08428753833630699,0.0,,,,
88,Jose Angel Esmoris Tasende,Man City,28,6,0.0806796541390761,0.37650505264902184,,,,,,,,,,,,,,,0.0,0.3139755117192734,,,1.1016195441828152,0.08128308793147149,0.0,,,,0.7621521720605711,,,,,
89,Pablo Fornals,West Ham,29,27,0.07997048258399704,0.08589422203466349,0.01825024686209811,0.7912333925530622,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.09007437533223078,0.033714386628417636,,0.12489642193303038,0.09951041552706456,0.3603360378594239,0.08656804375125166,0.0,0.0,,0.5234542600975796,0.0,0.0,0.09151294909965697,0.06557314284245305,0.03402032244964532,0.0,0.0,0.0,0.0
90,Pedro Lomba Neto,Wolves,29,21,0.07963567869157664,0.10997308009789156,,0.14850896538751635,0.0,0.1114543105429395,0.15611191337499752,,0.0,0.5229663081837761,0.0,0.011812383753449075,0.05169941809045851,0.0,0.34825372563817475,,0.0,0.09598334545559407,,,0.0,0.0,0.0,,,0.8626443116288169,0.0,,0.0,0.0,0.0,
91,Anwar El Ghazi,Aston Villa,28,25,0.07930344855361629,0.08881986238005025,0.0,,0.0,0.07749703174051659,0.11897849630623107,,0.10098067360096677,0.0,0.0,,0.0,0.0,0.11386954127712716,0.1031599775349517,0.052386306817419515,,0.02700885171642624,0.17584975292277516,0.19771142876994946,0.10624966512023051,0.0,0.0,0.6952378368556934,0.0,0.3785769685343045,0.07299002830466439,,0.0,0.0,0.0
92,Callum Hudson-Odoi,Chelsea,29,17,0.0785859936760657,0.13405845980034736,,,,,0.0,,0.48737724206769895,0.3965319615176425,0.2353539030695885,0.0,0.0,0.17711161717182983,,0.0,0.0,0.0,0.0,,0.0,0.0,0.021286568286711764,0.6784652008497963,0.1772690858740829,0.10559823776855484,,,,,,
93,Mesut Ozil,Arsenal,28,18,0.07832828524847435,0.12184399927540454,0.4106045086719598,,0.03435760812395713,0.12960250971358797,0.15967694369396943,,0.0,0.10905818516115148,0.0,0.15144207178282518,0.19399633790985163,0.19444992359166424,,0.02404246679210494,0.09168746962882722,0.0375692039612693,0.09340354016942812,0.24424106125691675,0.08787719399472936,0.21619991711354278,,,,,,0.014983045391496298,,,,
94,Isaac Hayden,Newcastle,29,24,0.07792680249466143,0.09416155301438256,0.012364257247746296,0.1543889705434164,,0.0,0.0,,0.050468508607581515,0.0,0.0,0.0,0.10656213372236767,,0.0,0.32872850424616235,0.0,0.0,0.0,0.0,0.0866989546463775,0.38017419876598874,,,,0.0,0.35120916624832715,0.0,0.40520574065698584,0.0,0.24595164147166443,0.13812519618856356
95,Sebastien Haller,West Ham,29,27,0.07645120650868188,0.08211425884265831,0.45673863250238284,0.5156403632202883,0.0,,0.12965695691678297,0.022336169413077936,0.20704509580848265,0.1198314926698829,0.0,0.0,0.00937182589438324,0.0,,0.0772690470087335,0.0,0.0,0.0,0.0,0.0,0.010565080235326138,0.15265052628307485,0.15288190772975657,0.0,0.24888675113612213,0.0,0.11421113993348095,0.0,0.0,,0.0
96,Michail Antonio,West Ham,29,15,0.0758796341677673,0.14670062605768344,0.0,0.8140820787865494,0.5649586037739436,0.0,0.0,,0.0,,,,0.0,0.33518517955221444,,0.2844735284622456,0.0,,0.0,0.054419207641825854,,,,,,,,,,0.03341957691997997,0.0,0.11397121572849252
97,Todd Cantwell,Norwich,29,29,0.07465631958875826,0.07465631958875826,0.0,0.0991021393587224,0.1080539689240779,0.25869827852012034,0.06715848591737422,,0.09762618400211116,0.08987274526521886,0.0,0.06530491171401606,0.0,0.0,0.0,0.0,0.021114722477774375,0.020606692942974868,0.10655269351145791,0.15083720982084592,0.021091064743743698,0.0,0.04333545304464877,0.0789315466585871,0.08590063139683247,0.0,0.021253597401386614,0.06892355888745866,0.0,0.0,0.5467425728380414,0.21392681064859645
98,Theo Walcott,Everton,29,21,0.07418017944699305,0.10243929542679993,0.0,0.0,,0.33991671081582603,0.0,,0.6259152096586611,0.40429889383292295,0.016649868724255026,0.0,0.0,0.0,,,0.17344655947651713,,,0.0,0.2473370846360943,0.024296966114595937,0.0,0.3193639107039258,,0.0,0.0,0.0,,0.0,0.0,
99,Marcos Alonso,Chelsea,29,11,0.07384664041043439,0.19468659744569064,0.0,0.5688534957089258,0.1486076925407164,,,,,,,,,,0.06836803442359288,,,,,,,,0.0,0.04479824362730241,0.042194255427799456,0.4797163270598671,0.716836696908591,0.07217782620580214,,0.0,,
100,Harry Wilson,Bournemouth,29,23,0.07222680686421633,0.09106858256792494,,,0.35022851025116336,0.0,0.3356908909187103,,0.02548455410028491,0.012805602313048777,0.0,0.0,0.0,0.05820527958830857,,,,0.052752995614333005,0.0,0.0,0.0,0.0,0.14911621919281698,0.0,0.09424437362247515,0.41090960333201976,0.0,0.0,0.03139756136420984,0.5737418087649027,0.0,
101,Alex Iwobi,Everton,29,18,0.07133449313513379,0.11492779449549333,,,0.016927629104005647,,0.11746638441409113,,,,,,,,0.0,0.0,0.10095139437169426,0.6335723531345019,0.4146269253247589,0.04197763166716519,0.12896511218917783,0.07100189878075824,0.0,0.18250794715026594,0.036216079320125605,0.16587168513852768,0.07877983628495322,0.02686068972800293,0.05297473431085138,0.0,,
102,Rodrigo Hernandez,Man City,28,26,0.07120308349525399,0.07668024376411968,0.0,,0.2140249979510352,0.0,0.03764009697540069,,0.16376358391191895,0.0,0.015192518935508745,0.0,0.11250202107224432,0.0,0.0,0.04274762186209656,0.14231488911866655,0.0,0.0,0.14508496812611152,0.0,,,0.026755868912130443,0.6091908206123402,0.1078822666678889,0.01628483751952247,0.13826030203888082,0.10386224013486699,0.0,0.11817930402849947,0.0
103,Christian Eriksen,Spurs,29,20,0.0711520817619961,0.10317051855489434,,,,,,,0.037968041664093795,0.0,0.25923504589236246,0.0826863578605504,0.17912324039311917,0.0,0.0,0.03038300809950437,,0.06275665188776718,,0.0,,0.0,0.0,,0.0,0.8005524060768077,0.0,0.06678087298186303,0.14080112746601112,0.04865743185315688,0.0091995496819936,0.345266637240657
104,Shane Long,Southampton,29,19,0.07069897483207437,0.10790896158579773,0.0,0.0,0.16669670339870746,0.027446602477654007,0.22672426378545585,,0.1390594944650619,0.0,0.06850469132046759,0.0,,,0.0816598399881311,0.014069689135844695,0.5568522532479885,0.6254967511798647,0.0,0.1437599811309811,,,,,0.0,0.0,,0.0,0.0,,,
105,Kenny McLean,Norwich,29,28,0.07036953292730876,0.0728827305318555,0.0,0.0,0.18527132755072095,0.0,0.040142761740387,,0.0,0.025723538570072733,0.0,0.3153700245251783,0.0,0.03280297625216927,0.0,0.0,0.11072946001128067,0.0,0.05189152460322515,0.7969548409267969,0.06699468860405619,0.0,0.0,0.023978647924750268,0.019064697304128752,0.0,0.0,0.0,0.37179196687918736,0.0,,0.0
106,Bernard Anicio Caldeira Duarte,Everton,29,19,0.07029319587000132,0.10728961474894938,0.0,0.0,0.13278984889859408,0.0,,,0.33714256210669485,0.0,0.763986921250052,,,0.1029981120391185,,0.04500818907499608,0.0,0.3964120094320327,,,,,0.0,0.013473147036892326,,,0.01780425627855355,0.0,0.0,0.0,0.17189299940458141,0.05699463470852267
107,Kelechi Iheanacho,Leicester,29,12,0.06981930714334235,0.16872999226307736,0.0,0.07307318855972877,0.0,,0.0,,0.07023947577779197,0.3837677658189532,0.0,0.026669517038327917,0.07123006891588579,,,0.0,0.7982487054091562,,0.6015311856370843,,,,,,,,,,,,,
108,Jefferson Lerma,Bournemouth,29,24,0.06960872316130616,0.08411054048657828,1.1246537501751037,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.06937350189553561,0.0,0.6760317891649956,0.0,0.0,0.04868293743898142,0.0,,0.0,0.0714739589711094,,0.0,0.02843703403215273,0.0,0.0,0.0,0.0,0.0,0.0
109,Christian Pulisic,Chelsea,29,16,0.06937292386858328,0.1257384245118072,,,,,,,,,,0.027917821116267755,,0.0,,0.0,0.07020653010268386,0.07937671291631115,0.03826535585030941,0.05270186026575833,0.24252715854571327,0.0,0.21420205765852907,0.4136968128999014,0.4047393512705234,,,,0.0,0.4079438486112872,0.0,0.06023728295163021
110,Ben Mee,Burnley,29,29,0.06868881475785138,0.06868881475785138,0.0,0.0,0.0,0.0,0.0541807759473518,,0.7243970095173794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02291970558094548,0.0,1.0260250960166115,0.0,0.027546006657115322,0.0,0.0,0.0,0.0,0.0,0.13690703425828632,0.0
111,Davy Propper,Brighton,29,26,0.06849682403120416,0.07640030372711235,0.0,0.10535449016170102,0.02073381147427716,0.024115546778121427,0.30212796925216046,,0.061519577035583466,0.0,0.07150692192746519,0.0,0.020424681863264293,,0.0,0.14068345052784273,0.0,0.0,0.0,0.0,0.0,0.4407714647322068,0.07035082666625592,0.03751897264081184,,,0.26698668362433947,0.028477963152741283,0.0,0.0,0.04786602073371565,0.3479695163344344
112,Diego Rico,Bournemouth,29,21,0.06784069307295383,0.09368476662455529,,,,0.1057038639905225,0.0,,0.0,0.029059480864547158,,0.0,0.04311257717882471,,0.0,0.17219295411625754,0.0,0.07159270432824899,0.013032093567597077,0.15842014085397166,0.0,0.0,0.01765396724789155,0.0779514849555373,0.024416367124207014,0.526022350714511,0.31908527838224804,0.38447239056901994,,,,0.02466444522227638
113,Manuel Lanzini,West Ham,29,19,0.06757450030793427,0.10314002678579443,,,,,0.0,0.11152047789864314,0.0,0.0,0.0,0.0903878505497341,0.16578393011664722,0.1989218258924815,,,,,,,0.2843544431745419,0.09847146676534523,0.030160191030212453,0.0,0.0,0.037549889252699455,,0.011190887177812534,0.07988933282236965,0.3440561811753952,0.5073740330742113,0.0
114,Moise Kean,Everton,29,22,0.06629296890747972,0.08738618628713236,0.0,0.0,0.0,,0.5862947676539595,,0.0,0.06696282342922084,,0.0,0.09316111007731295,0.04744686185333063,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.34140809213058887,0.0,0.46420012959636603,0.3230223135761333,0.0,0.0
115,Harry Kane,Spurs,29,20,0.0661123698278546,0.09586293625038915,,,,,,,,,,0.13087870229691637,0.09787257780377144,0.08789641131577511,0.0548802695251907,0.1387144032458283,0.3943831324629146,0.0,0.18705085988987014,0.01716175893792228,0.029514192315103986,,0.08934232923967111,0.0,0.1017646593192403,0.0,0.0,0.39259204501427103,0.1205866437291755,0.0,0.0,0.0746207399121323
116,Lucas Rodrigues Moura da Silva,Spurs,29,27,0.06584688818170957,0.0707244354544288,0.07062845772923948,0.0,0.0,0.35584719892327227,0.08436259027537606,,0.18090476905243086,0.13571807219416396,0.20142217798222264,0.0,0.03566194305030552,0.0,0.0,0.3443810644099388,0.060212988875349975,0.10462117887017812,0.0,0.03741418664821048,0.0,0.0,0.0,0.034128702524583665,0.04066678315156124,,0.0,0.0,,0.0,0.0,0.22358964358274463
117,Joao Pedro Cavaco Cancelo,Man City,28,11,0.06564425780506765,0.16709447441289946,0.041329318320245625,,,,0.0,,,0.024751304869282686,0.05278503311334761,0.2982475183946347,,,,,,,,0.0,,,0.0,0.8463989820251258,0.5745270618192577,,0.0,,,0.0,,
118,Etienne Capoue,Watford,29,24,0.06367348078185597,0.07693878927807597,0.05595746295004459,0.5987165923865615,0.0,0.10104430993234564,0.09833927723774566,,0.0,0.0,0.09804435695339475,0.0,0.3524315074447622,0.0,0.0,0.16302164343707468,0.0,0.0,0.038234172385761725,0.09681741598850327,0.0,,,,,0.0,0.21625016322701882,0.02767404073061033,,0.0,0.0,0.0
119,Pierre-Emile Højbjerg,Southampton,29,28,0.06360607387548252,0.06587771937103547,0.12572571332568916,0.06402069983672937,0.0,0.0,0.0,,0.09829724650874982,0.0,0.0,0.021186154023773336,0.013430254272922463,0.17491199780898667,0.08952834414078693,0.10699532258326958,0.0,0.15007496762856712,0.018281302529250795,0.0693561415303231,,0.0,0.3701219390618387,0.2964715558850704,0.1017631349733559,0.0,0.0,0.1235488087874687,0.02086255949221107,0.0,0.0,0.0
120,Moussa Djenepo,Southampton,29,18,0.06311780504495484,0.1016897970168717,0.0,,0.3292405881846378,0.08458229168140685,0.0,,,0.0,0.0,0.0,0.08221276492284244,,,0.09279756741401833,0.051931379342532946,0.0,0.8203219605082387,0.0,0.0,0.0,,,,,,0.3693297942500139,,0.0,0.0,
121,Patrick van Aanholt,Crystal Palace,29,22,0.06265986490369199,0.0825970946457758,0.01897225112380919,0.16583435372750646,0.9412647657828865,0.0,0.0,,,,,,,0.05211896490819027,0.30675217514136816,,,0.0,0.0,0.029617108483673944,0.08207727456068359,0.0,0.057491864547090946,0.04075574314257082,0.025085879053157623,0.014521683882225097,0.0,0.0,0.016723872406841107,0.0,0.0659201454470638,0.0
122,Juan Mata,Man Utd,29,17,0.062326113979080236,0.10632101796431336,,0.13135961466108276,,,0.0,,0.18145515727428568,0.0,0.7803513559622871,0.11349458360839933,,0.31887145472760453,0.03593825453996543,0.020403461417141895,,,0.01261642419774316,,,,,,0.0,,0.05192702245190579,0.029196062432599847,0.13184391412031143,0.0,0.0,0.0
123,Mateo Kovacic,Chelsea,29,25,0.06073261994645576,0.07044983913788869,,0.013254737077461977,0.05001320084135559,0.16146420637796507,0.0,,0.014678743831838106,,,0.04713030127124886,0.0,,0.04507886295599121,0.0,0.10241007758670193,0.11388144231420376,0.013538313626596734,0.4325717385024029,0.04243726365740317,0.12496088031759486,0.03903477934033778,0.0,0.0,0.41038235711950244,0.0,0.0,0.0,0.07266661531494643,0.0,0.07774245831166654
124,Martin Montoya,Brighton,29,23,0.060023231653330754,0.0756814659976779,0.0,0.19301630297312783,,,0.3116025774919543,,,0.0,0.07944427170529263,0.07967058090243309,0.0,,0.12102425139241751,0.013355557772136453,,0.0,0.047172249006318466,0.0,0.0,0.33406224379962157,0.0,0.07791760231712393,0.0,0.07112151187414566,0.0,,0.1440600321049774,0.0,0.2127901331553263,0.05543640345171625
125,Billy Sharp,Sheffield Utd,28,18,0.05966060671147546,0.09280538821785073,0.16568053419956405,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.1027189208629056,,0.0,,0.2913229090017034,0.0,0.020706179914051832,0.0,,,0.6253917806374313,,0.46467666330565677,,0.0
126,Yerry Mina,Everton,29,25,0.059627223493980315,0.06916757925301717,,,0.8149821157204908,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6060192183867064,0.04820265110877639,0.0,,0.13096397204079613,0.0897925391153247,0.039228984953334656,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Seamus Coleman,Everton,29,18,0.05944601767473036,0.09577413958706557,,0.0,,0.0,,,0.0,0.02408441303759818,0.0,0.0,0.0,0.0,,0.0,,,,0.10993146812536865,,,,,0.07767575637691958,1.177688269097705,0.0,0.0,0.05875649686270641,0.27579810906688246,0.0,0.0
128,Danny Ings,Southampton,29,29,0.05934403835394581,0.05934403835394581,0.0,0.0,0.2207874562363333,0.0,0.18104452517032435,,0.0,0.0,0.02205045056047462,0.0,0.0,0.0,0.027343559770289058,0.016026255536802397,0.0,0.09722960336049477,0.6429823787035466,0.01587419190144232,0.0,0.0,0.0,0.06303462106818435,0.012209803113793773,0.021819017335977794,0.08150634433342854,0.0,0.11929127863818313,0.1563672481268119,0.0,0.04341037840834175
129,Luka Milivojevic,Crystal Palace,29,23,0.05878644702884552,0.07412204190593566,0.0,,,0.0,0.14844086799877332,,,,,0.0,0.05680547951168689,0.017946709738693507,0.07528547699634174,0.059078900391604273,0.057484949817268274,0.027868064107246262,0.0,0.022928542654909234,0.49409709045336864,0.03568960705031813,0.0,0.0,,0.07520686360402312,0.031768335208501156,0.11283827314099248,0.22072227068020359,0.1625466144566519,0.027537157349235595,0.07856176067670219
130,Neal Maupay,Brighton,29,28,0.05878105611967126,0.06088037955251666,0.018738522804655183,0.0,0.0,0.37291776749762984,,,0.029888444954905995,0.05179707813331738,0.0,0.08182745679488784,0.08714532519844138,0.0,0.0,0.0,0.0,0.07982961978317617,0.0,0.02346117713536298,0.0,0.0,0.1440912011986627,0.11620404879843377,0.18325379720763593,0.0,0.0,0.0,0.48319653305586563,0.03229965490749135,0.0,0.0
131,Gabriel Fernando de Jesus,Man City,28,24,0.05876117559305405,0.06855470485856306,0.0,,0.0,0.05566312939873987,0.0,,0.0248204554760659,0.5638398624353687,0.2887739332049876,0.2317911258109066,0.04703303475139775,,0.0,0.07381797740780438,0.0,0.0,0.01718138569143844,0.0,0.0,0.07591980164868722,0.0874252788100794,0.15853083406491406,0.0,0.0,,0.020516097905123057,,,0.0,0.0
132,Aaron Cresswell,West Ham,29,23,0.058680330332424056,0.07398824259305642,0.07204706259506023,0.29444044370421296,0.0,0.014437678531487608,0.08876898416342736,0.0,0.07616372061669238,0.6171968635730556,0.06634322949559007,0.12584656676643385,,0.13908374438737134,,0.0,0.0,0.0,0.1479752623540502,0.018039697177739768,0.04138632627517604,0.0,0.0,,0.0,0.0,0.0,,,,,0.0
133,Jordan Ayew,Crystal Palace,29,28,0.05843014179454421,0.06051693257292079,0.0,0.016760977481180037,0.0,0.0,0.13344893765446147,,0.31073629228147603,0.0,0.022745405115504446,0.01319414589593666,0.0,0.5513404182228515,0.1835582136288766,0.048414362608982624,0.0,0.0,0.0,0.024239683863955766,0.0,0.0,0.11490928148841298,0.0,0.0,0.1038719754698845,0.0,0.06304603493372046,0.039804459572245744,0.0,,0.06840392382429353
134,Dan Burn,Brighton,29,25,0.057264491427730754,0.06642681005616767,0.0,0.014746452506630878,0.016083311221738995,0.0,,,,,,0.0,0.0,0.0,0.047129861339473736,0.016472908767712485,0.0,0.030055264768655613,0.7412951043932526,0.10374764102811655,0.0,0.03347234110164351,0.0,0.03320020444530577,0.15803917244515656,0.0,0.013460228395363198,0.07242121815802617,0.0,0.02739869777345622,0.3531478450596597,0.0
135,Andre Gray,Watford,29,20,0.056756589979744615,0.08229705547062968,0.0,,,,,,0.0,,0.0,,,0.0,,0.0,0.08666847662362838,0.0,0.0,0.0,0.0247851839676195,0.0,0.02620144159685157,,0.49798682495054103,0.03736467565201272,0.08435480988862512,0.0,0.0,0.8320099891422013,0.056569707591114314,0.0
136,Diogo Jota,Wolves,29,25,0.056586104234411155,0.06563988091191694,0.07886820637890991,0.3627567306769835,0.04378475429078492,0.0,0.17698568066245388,,0.0,,,0.06485478254165834,0.0,0.03755464572779538,0.0,0.09884477662509139,0.0,0.10063132734888841,0.0,0.12705206629486984,0.0,0.24931423878671585,0.0,0.032842705017688795,,,0.034187708256604415,0.0,0.0,0.0170159125107336,0.15280388920376803,0.06349959847497746
137,Ahmed El Mohamady,Aston Villa,28,12,0.05648902758880324,0.1318077310405409,0.0,,,,,,,,0.09937536446904549,,0.018299827969024112,0.012514265987226396,,,0.14157246949575492,0.7767721773193584,,,,0.0,,,,,0.09250727714493454,0.0,,0.0,0.44065139010114696,0.0
138,Paul Pogba,Man Utd,29,7,0.055791972872196144,0.23113817332766975,,,,,,,,,,,,0.08563874958514235,0.04485129675132376,,,,,,,,,,,0.17845011606082936,,,0.25936106115808305,0.06667544820134402,0.02283172062967611,0.9601588209072894
139,Che Adams,Southampton,29,22,0.055611861314207735,0.07330654445963747,0.0,,0.19419550927945115,0.0,0.0,,0.009710554961330853,0.0,0.35840726670641265,,0.029598152329092072,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.05071087544702725,0.3400972933820216,0.03232931040167545,0.06957476456378833,0.528120251041225,0.0
140,Emerson Palmieri dos Santos,Chelsea,29,14,0.05373831686619747,0.11131508493712332,,,,,,,0.28769992565183816,0.0,,,0.0,0.03701371272523112,,0.0,,,0.4066828006258744,0.0,0.0,0.09423533716673375,,,,,0.0,,0.0,0.30191531586385423,0.04375994936639135,0.38710414771980334
141,Jeff Hendrick,Burnley,29,24,0.05325066249782743,0.06434455051820814,0.02391211725962623,0.049996139183487213,0.0,0.13250273868539073,0.11949639990247099,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.46938575147256945,0.4606044870842074,0.011688067226360727,0.0,0.0,0.15641865475721592,0.0,0.12026485686566668,0.0,0.0,0.0,,0.0,,
142,Ashley Young,Man Utd,29,12,0.0514951639439447,0.12444664619786634,,,,,,,,,,,0.0,,,,0.0,0.11138247078830232,,,,0.012529422624206494,0.01427251337230181,0.0,0.5995910406767008,0.4690026419212462,0.0,0.03433155257253846,0.01908227663834727,0.23316783578075295,,
143,Marc Albrighton,Leicester,29,14,0.0511616099813135,0.10597762067557796,0.3834253198340608,0.0,,0.0,,,,,,,0.011742538596969433,0.0,0.0,,0.3155247674812885,,0.0,,,,0.04160891789506399,,0.0,0.5127572289752805,,,0.0645795071032003,,0.11844906937845638,0.03559934019377157
144,Ruben Diogo da Silva Neves,Wolves,29,29,0.05110722788835014,0.05110722788835014,0.07596241637154644,0.04152256965573938,0.0,0.0,0.0,,0.3498782129575548,0.0,0.0,0.0,0.0,0.14641368726015508,0.054634553349158295,0.08932614771220047,0.09436946163030434,0.0,0.0,0.08387422791010558,0.1826793349956652,0.026108676867483475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14197260074933699,0.0,0.1953677193029042
145,Nathan Ake,Bournemouth,29,23,0.05078869808197909,0.06403792366858232,0.0,0.19593725215912902,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.04559651862252227,0.0,0.0,0.0,0.0480592204016351,0.3052364315176004,0.0,0.0,0.0,0.0,0.0,0.8780428216765068
146,Jonathan Castro Otto,Wolves,29,26,0.05056368933189213,0.05639796117787968,,,0.03516382922167507,0.34162022271753606,0.0,,0.0,0.021912920818739436,0.0,0.0,0.03677872022164418,0.16664995524155474,0.0,0.0,0.39920376727573514,0.05669723621927322,0.051758365620682804,0.02651795841195489,0.0,0.07875644268514381,0.12658319845041524,0.0,0.0,0.0,0.07421675816272466,0.0,,0.0,0.0,0.05048761557779239
147,Benjamin Mendy,Man City,28,14,0.050349915237099155,0.10069983047419831,0.0,,0.0,0.0,,,,0.44908068308101606,0.10061333200000999,0.22678604635796787,,0.06554922127220919,0.5053973708067453,0.022497702998618967,,,0.02595208350172938,0.0,,,0.013921186620479833,0.0,,,0.0,,,,,
148,Philip Billing,Bournemouth,29,27,0.05030463967590133,0.054030909281523654,0.4816680286737553,0.06689143584842362,0.0,0.0,0.11184565029802658,,0.12557242565431792,0.0,0.0,,0.0,0.011360769097135348,0.0,0.0,0.0,0.0,,0.0,0.022337428210336636,0.0,0.0,0.0,0.0,0.0,0.3373607736154042,0.10036397753669066,0.0,0.0,0.0,0.20143406166704828
149,Yan Valery,Southampton,29,9,0.04999077835173052,0.16108139691113166,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,0.838003224341613,0.6117293478585719
150,Ainsley Maitland-Niles,Arsenal,28,14,0.048921621207545764,0.09784324241509153,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.07691541618426392,0.11636195445508223,0.0,,,,,,,,,,0.026577842219440876,0.5992743865519782,0.1491401591852983,0.0,0.04561205804011986,0.35592357717509787
151,Roberto Pereyra,Watford,29,23,0.048168052171791806,0.06073363099921575,0.0,0.05108350256577561,0.02297126959943093,0.0,0.0,,0.03233172416076388,0.0,0.0,0.0,,0.06989172352740794,0.03499507334328756,,0.058542549841057674,,,,0.00869889024961794,0.026098132974860366,0.0,0.09763313231133726,0.6632267172238633,0.12348523505853821,0.0,0.09665424154693433,0.11126132057908733,,0.0,0.0
152,Mark Noble,West Ham,29,26,0.04811678833874159,0.05366872545475024,0.14405830153220262,0.04185537691197753,0.0,0.05946218982397525,0.28853131455849795,0.0,0.0,0.37505458498031186,0.0,0.03431955472019131,,0.022513412404829212,,0.0,0.032152753547292585,0.0,0.0,0.13214068328292158,0.0,0.0,0.0,0.06492467740108648,0.07342641289762862,0.0,0.08101746663215378,0.0,0.030164061255648876,0.015766071874788845,,
153,David McGoldrick,Sheffield Utd,28,21,0.04797399656912339,0.0639653287588312,0.0,,0.39808906956552825,,,,,,0.0,0.0,0.0,0.09157408779069612,0.0,0.2037246718736719,0.03508008013145665,0.0,0.0,0.0,0.2000555627758417,0.3555360991908388,0.05921233260742164,0.0,,,,0.0,0.0,0.0,0.0,0.0
154,Naby Keita,Liverpool,29,9,0.04790664714465713,0.154365863021673,,,0.053209451048990164,0.07278600721172426,0.6071792672693168,,0.0,,,,0.0,0.16852373800825884,,,0.48759430365676665,,,,,0.0,,0.0,,,,,,,,
155,Moussa Sissoko,Spurs,29,20,0.047771075052764816,0.06926805882650898,,,,,,,,,,0.0,,0.13825135451183868,0.12808219267237747,0.10625040402456869,0.0,0.0,0.2527739920694534,0.0,0.0224541341176173,0.0,0.0,0.05716727079045983,0.0,0.0,0.0,0.0,0.0,0.6225329421770767,0.0,0.05784888616678756
156,Miguel Almiron,Newcastle,29,28,0.04712756869828876,0.048810696151799074,0.49844370268921256,0.2701875962244592,0.0,0.07877292214073538,0.017346985786186146,,0.0,0.0,0.0,0.0,0.0,0.04991762389437867,0.0,,0.033869291166324506,0.0,0.09575334096779936,0.07727772415650914,0.03695774716563564,0.0,0.13764189161501122,0.0,0.0,0.017560212211273806,0.0,0.0,0.02936218740084187,0.0,0.0,0.0236082668320063
157,Ondrej Duda,Norwich,29,7,0.046950243354566636,0.1945081510403475,0.051202898858998,0.1616018799767551,0.023709864686529643,0.07940349246706097,0.8741885884188924,,0.15526327668210174,0.01618705619209458,,,,,,,,,,,,,,,,,,,,,,
158,Alireza Jahanbakhsh,Brighton,29,8,0.046561446008339474,0.1687852417802306,0.0,0.0,,0.0,,,0.016742074550272736,,0.0,1.3335398596915722,0.0,,,,0.0,,,,,,,,,,,,,,,
