,assists,goals,h_a,id,key_passes,own_goals,player,player_id,position,positionOrder,red_card,roster_in,roster_out,shots,team_id,time,xA,xG,xGBuildup,xGChain,yellow_card,team_h_name,team_a_name,team_name,opponent_team_name,team_h,team_a,fixture,round
3542,0,0,a,365595,0,0,Axel Tuanzebe,934,Sub,17,0,0,365593,0,89,4,0,0,0.0969957634806633,0.0969957634806633,0,Sheffield Utd,Man Utd,12,15,15,12,128,13
3543,0,1,a,365596,0,0,Mason Greenwood,7490,Sub,17,0,0,365589,1,89,16,0,0.5645244121551514,0.028544273227453232,0.5930686593055725,0,Sheffield Utd,Man Utd,12,15,15,12,128,13
3544,0,0,a,365594,4,0,Jesse Lingard,558,Sub,17,0,0,365585,2,89,43,0.18846437335014343,0.09382187575101852,0.9711214900016785,1.2006336450576782,0,Sheffield Utd,Man Utd,12,15,15,12,128,13
3545,0,0,h,365569,0,0,Simon Moore,7715,GK,1,0,0,0,0,238,90,0,0,0,0,0,Sheffield Utd,Man Utd,15,12,15,12,128,13
3546,0,0,h,365571,1,0,Chris Basham,7704,DC,3,0,365580,0,0,238,84,0.045810766518116,0,0,0,0,Sheffield Utd,Man Utd,15,12,15,12,128,13
3547,0,0,h,365572,0,0,Phil Jagielka,587,DC,3,0,0,0,0,238,90,0,0,0.04208984598517418,0.04208984598517418,0,Sheffield Utd,Man Utd,15,12,15,12,128,13
3548,0,0,h,365570,1,0,Jack O&#039;Connell,7705,DC,3,0,0,0,1,238,90,0.02208329178392887,0.05090110003948212,0.02208329178392887,0.02208329178392887,0,Sheffield Utd,Man Utd,15,12,15,12,128,13
3549,0,0,h,365573,0,0,George Baldock,7706,DMR,5,0,0,0,0,238,90,0,0,0,0,0,Sheffield Utd,Man Utd,15,12,15,12,128,13
3550,0,0,h,365574,1,0,Enda Stevens,7707,DML,6,0,0,0,0,238,90,0.4038574695587158,0,0,0.4038574695587158,0,Sheffield Utd,Man Utd,15,12,15,12,128,13
3551,0,0,h,365577,1,0,Oliver Norwood,7710,MC,9,0,0,0,1,238,90,0.05090110003948212,0.022765139117836952,0.4436096251010895,0.4436096251010895,0,Sheffield Utd,Man Utd,15,12,15,12,128,13
3552,0,0,h,365575,0,0,John Lundstram,7708,MC,9,0,0,0,4,238,90,0,0.4885844588279724,0.02208329178392887,0.4648570120334625,1,Sheffield Utd,Man Utd,15,12,15,12,128,13
3553,1,1,h,365576,3,0,John Fleck,7709,MC,9,0,0,0,1,238,90,0.14188897609710693,0.578103244304657,0.02208329178392887,0.742075502872467,0,Sheffield Utd,Man Utd,15,12,15,12,128,13
3554,0,1,h,365578,1,0,Lys Mousset,1748,FW,15,0,365582,0,1,238,69,0.3794364929199219,0.0498456209897995,0,0.42928212881088257,0,Sheffield Utd,Man Utd,15,12,15,12,128,13
3555,0,0,h,365579,0,0,David McGoldrick,7711,FW,15,0,365581,0,3,238,79,0,0.4758942723274231,0,0.4758942723274231,0,Sheffield Utd,Man Utd,15,12,15,12,128,13
3556,1,0,h,365580,1,0,Callum Robinson,4476,Sub,17,0,0,365571,0,238,6,0.11455435305833817,0,0,0.11455435305833817,0,Sheffield Utd,Man Utd,15,12,15,12,128,13
3557,0,0,h,365581,0,0,Billy Sharp,7712,Sub,17,0,0,365579,0,238,11,0,0,0,0,0,Sheffield Utd,Man Utd,15,12,15,12,128,13
3558,0,1,h,365582,0,0,Oliver McBurnie,1736,Sub,17,0,0,365578,1,238,21,0,0.11455435305833817,0,0.11455435305833817,0,Sheffield Utd,Man Utd,15,12,15,12,128,13
3559,0,0,a,365805,0,0,Martin Dubravka,6532,GK,1,0,0,0,0,86,90,0,0,0,0,0,Aston Villa,Newcastle,13,2,2,13,122,13
3560,0,0,a,365806,2,0,DeAndre Yedlin,727,DR,2,0,0,0,0,86,90,0.05332332104444504,0,0.08381178975105286,0.1195359081029892,0,Aston Villa,Newcastle,13,2,2,13,122,13
3561,0,0,a,365807,1,0,Federico Fernandez,708,DC,3,0,0,0,1,86,90,0.08381178975105286,0.2853844165802002,0.0954560935497284,0.17926788330078125,1,Aston Villa,Newcastle,13,2,2,13,122,13
3562,0,0,a,365808,0,0,Ciaran Clark,875,DC,3,0,0,0,0,86,90,0,0,0.021578770130872726,0.021578770130872726,0,Aston Villa,Newcastle,13,2,2,13,122,13
3563,0,0,a,365809,0,0,Paul Dummett,853,DC,3,0,365817,0,0,86,65,0,0,0,0,0,Aston Villa,Newcastle,13,2,2,13,122,13
3564,0,0,a,365810,0,0,Jetro Willems,6143,DL,4,0,0,0,0,86,90,0,0,0.10564522445201874,0.10564522445201874,0,Aston Villa,Newcastle,13,2,2,13,122,13
3565,0,0,a,365811,2,0,Miguel Almiron,7420,MR,8,0,365816,0,1,86,81,0.11637954413890839,0.029877644032239914,0,0.1462571918964386,0,Aston Villa,Newcastle,13,2,2,13,122,13
3566,0,0,a,365813,0,0,Isaac Hayden,6062,MC,9,0,0,0,1,86,90,0,0.04482993483543396,0.021578770130872726,0.06640870124101639,0,Aston Villa,Newcastle,13,2,2,13,122,13
3567,0,0,a,365812,1,0,Jonjo Shelvey,769,MC,9,0,0,0,1,86,90,0.2853844165802002,0.045020487159490585,0.11159306764602661,0.11159306764602661,0,Aston Villa,Newcastle,13,2,2,13,122,13
3568,0,0,a,365814,0,0,Allan Saint-Maximin,101,ML,10,0,0,0,2,86,90,0,0.06246436759829521,0,0.06246436759829521,0,Aston Villa,Newcastle,13,2,2,13,122,13
3569,0,0,a,365815,2,0,Joelinton,87,FW,15,0,365818,0,3,86,74,0.04834233596920967,0.1769401729106903,0,0.22528250515460968,0,Aston Villa,Newcastle,13,2,2,13,122,13
3570,0,0,a,365816,0,0,Christian Atsu,2344,Sub,17,0,0,365811,1,86,9,0,0.017599204555153847,0,0.017599204555153847,0,Aston Villa,Newcastle,13,2,2,13,122,13
3571,0,0,a,365817,1,0,Andy Carroll,537,Sub,17,0,0,365809,1,86,25,0.021578770130872726,0.03572411835193634,0,0.05730288848280907,0,Aston Villa,Newcastle,13,2,2,13,122,13
3572,0,0,a,365818,0,0,Dwight Gayle,743,Sub,17,0,0,365815,0,86,16,0,0,0,0,0,Aston Villa,Newcastle,13,2,2,13,122,13
3573,0,0,h,365793,0,0,Tom Heaton,1651,GK,1,0,0,0,0,71,90,0,0,0.05582517758011818,0.05582517758011818,0,Aston Villa,Newcastle,2,13,2,13,122,13
3574,0,0,h,365794,0,0,Frederic Guilbert,3253,DR,2,0,0,0,0,71,90,0,0,0.9421355128288269,0.9421355128288269,0,Aston Villa,Newcastle,2,13,2,13,122,13
3575,0,0,h,365795,0,0,Ezri Konsa Ngoyo,7726,DC,3,0,0,0,1,71,90,0,0.3895278871059418,0.16436399519443512,0.16436399519443512,0,Aston Villa,Newcastle,2,13,2,13,122,13
3576,0,0,h,365796,2,0,Tyrone Mings,1024,DC,3,0,0,0,0,71,90,0.07917749136686325,0,0.22566412389278412,0.22566412389278412,0,Aston Villa,Newcastle,2,13,2,13,122,13
3577,0,0,h,365797,2,0,Matt Targett,884,DL,4,0,0,0,0,71,90,0.10235042870044708,0,0.3336889147758484,0.4360393285751343,0,Aston Villa,Newcastle,2,13,2,13,122,13
3578,0,0,h,365798,0,0,Douglas Luiz,6122,MC,9,0,0,0,4,71,90,0,0.18465974926948547,0.13548965752124786,0.2931985557079315,0,Aston Villa,Newcastle,2,13,2,13,122,13
3579,1,1,h,365799,3,0,Conor Hourihane,7721,MC,9,0,365804,0,2,71,90,1.3472100496292114,0.10953912883996964,1.068817377090454,1.0951138734817505,0,Aston Villa,Newcastle,2,13,2,13,122,13
3580,0,0,h,365800,1,0,John McGinn,7723,MC,9,0,0,0,3,71,90,0.09168750047683716,0.24623164534568787,1.068817377090454,1.3150490522384644,0,Aston Villa,Newcastle,2,13,2,13,122,13
3581,0,1,h,365801,2,0,Anwar El Ghazi,5612,FWR,14,0,0,0,1,71,90,0.21656359732151031,0.6268353462219238,0.1349756270647049,0.24351444840431213,0,Aston Villa,Newcastle,2,13,2,13,122,13
3582,0,0,h,365802,2,0,Wesley,7724,FW,15,0,0,0,1,71,90,0.1395658552646637,0.6940781474113464,0.8233794569969177,0.9364611506462097,1,Aston Villa,Newcastle,2,13,2,13,122,13
3583,1,0,h,365803,6,0,Jack Grealish,675,FWL,16,0,0,0,5,71,90,0.6302846074104309,0.44762933254241943,1.220158576965332,1.5461148023605347,0,Aston Villa,Newcastle,2,13,2,13,122,13
3584,0,0,h,365804,0,0,Henri Lansbury,7727,Sub,17,0,0,365799,0,71,1,0,0,0,0,0,Aston Villa,Newcastle,2,13,2,13,122,13
3585,0,0,a,365969,0,0,Ederson,6054,GK,1,0,0,0,0,88,90,0,0,0.06452609598636627,0.06452609598636627,0,Newcastle,Man City,11,13,13,11,136,14
3586,0,0,a,365970,1,0,Kyle Walker,638,DR,2,0,0,0,1,88,90,0.017055191099643707,0.021778706461191177,0.5132855772972107,0.5350642800331116,0,Newcastle,Man City,11,13,13,11,136,14
3587,0,0,a,365971,0,0,Fernandinho,614,DC,3,0,0,0,2,88,90,0,0.0762491449713707,0.2335328459739685,0.2335328459739685,1,Newcastle,Man City,11,13,13,11,136,14
3588,0,0,a,365972,0,0,John Stones,586,DC,3,0,0,0,1,88,90,0,0.021664660423994064,0.6204929947853088,0.6204929947853088,0,Newcastle,Man City,11,13,13,11,136,14
3589,0,0,a,365973,1,0,Benjamin Mendy,3389,DL,4,0,0,0,1,88,90,0.03196067363023758,0.017055191099643707,0.1655993014574051,0.1826545000076294,0,Newcastle,Man City,11,13,13,11,136,14
3590,1,0,a,365976,3,0,David Silva,617,MC,9,0,365982,0,2,88,72,0.5294225811958313,0.04478920251131058,0.20808996260166168,0.7452524900436401,0,Newcastle,Man City,11,13,13,11,136,14
3591,0,1,a,365974,6,0,Kevin De Bruyne,447,MC,9,0,0,0,6,88,90,0.5103896856307983,0.25911441445350647,0.2908223569393158,0.7941787242889404,0,Newcastle,Man City,11,13,13,11,136,14
3592,0,0,a,365975,1,0,Ilkay Gundogan,314,MC,9,0,0,0,1,88,90,0.0245667677372694,0.021159328520298004,0.2908223569393158,0.33654844760894775,1,Newcastle,Man City,11,13,13,11,136,14
3593,0,0,a,365977,0,0,Riyad Mahrez,750,FWR,14,0,365980,0,0,88,71,0,0,0.1435638666152954,0.1435638666152954,0,Newcastle,Man City,11,13,13,11,136,14
3594,0,0,a,365978,1,0,Gabriel Jesus,5543,FW,15,0,365981,0,5,88,86,0.021159328520298004,0.896282434463501,0.045469366014003754,0.9629111289978027,0,Newcastle,Man City,11,13,13,11,136,14
3595,0,1,a,365979,2,0,Raheem Sterling,618,FWL,16,0,0,0,4,88,90,0.1463823765516281,0.7692100405693054,0.06384063512086868,0.979433000087738,0,Newcastle,Man City,11,13,13,11,136,14
3596,0,0,a,365982,1,0,Phil Foden,6055,Sub,17,0,0,365976,0,88,18,0.028085721656680107,0,0.30876803398132324,0.30876803398132324,0,Newcastle,Man City,11,13,13,11,136,14
3597,0,0,a,365980,0,0,Bernardo Silva,3635,Sub,17,0,0,365977,1,88,19,0,0.3576841354370117,0.30876803398132324,0.666452169418335,0,Newcastle,Man City,11,13,13,11,136,14
3598,0,0,a,365981,0,0,Rodri,2496,Sub,17,0,0,365978,0,88,4,0,0,0.30876803398132324,0.30876803398132324,0,Newcastle,Man City,11,13,13,11,136,14
3599,0,0,h,365956,0,0,Martin Dubravka,6532,GK,1,0,0,0,0,86,90,0,0,0.09005223959684372,0.09005223959684372,0,Newcastle,Man City,13,11,13,11,136,14
3600,0,0,h,365957,0,0,Javier Manquillo,1719,DR,2,0,0,0,0,86,90,0,0,0,0,1,Newcastle,Man City,13,11,13,11,136,14
3601,0,0,h,365958,0,0,Federico Fernandez,708,DC,3,0,0,0,0,86,90,0,0,0.01947391778230667,0.01947391778230667,0,Newcastle,Man City,13,11,13,11,136,14
3602,0,0,h,365959,0,0,Ciaran Clark,875,DC,3,0,0,0,0,86,90,0,0,0,0,0,Newcastle,Man City,13,11,13,11,136,14
3603,0,0,h,365960,0,0,Paul Dummett,853,DC,3,0,0,0,0,86,90,0,0,0.0647362545132637,0.0647362545132637,0,Newcastle,Man City,13,11,13,11,136,14
3604,0,1,h,365961,0,0,Jetro Willems,6143,DL,4,0,0,0,1,86,90,0,0.0647362545132637,0.0647362545132637,0.0647362545132637,0,Newcastle,Man City,13,11,13,11,136,14
3605,1,0,h,365962,1,0,Miguel Almiron,7420,MR,8,0,0,0,1,86,90,0.0647362545132637,0.025315985083580017,0.0647362545132637,0.09005223959684372,0,Newcastle,Man City,13,11,13,11,136,14
3606,0,0,h,365964,0,0,Isaac Hayden,6062,MC,9,0,0,0,0,86,90,0,0,0.01947391778230667,0.01947391778230667,0,Newcastle,Man City,13,11,13,11,136,14
3607,0,1,h,365963,1,0,Jonjo Shelvey,769,MC,9,0,0,0,3,86,90,0.01947391778230667,0.09872542321681976,0.0647362545132637,0.08421017229557037,0,Newcastle,Man City,13,11,13,11,136,14
3608,0,0,h,365965,0,0,Allan Saint-Maximin,101,ML,10,0,365967,0,1,86,82,0,0.01947391778230667,0.0647362545132637,0.08421017229557037,0,Newcastle,Man City,13,11,13,11,136,14
3609,0,0,h,365966,1,0,Joelinton,87,FW,15,0,365968,0,0,86,71,0.025315985083580017,0,0.0647362545132637,0.09005223959684372,0,Newcastle,Man City,13,11,13,11,136,14
3610,1,0,h,365967,1,0,Christian Atsu,2344,Sub,17,0,0,365965,0,86,8,0.019489465281367302,0,0,0,0,Newcastle,Man City,13,11,13,11,136,14
3611,0,0,h,365968,0,0,Dwight Gayle,743,Sub,17,0,0,365966,0,86,19,0,0,0,0,0,Newcastle,Man City,13,11,13,11,136,14
3612,0,0,a,366164,0,0,Vicente Guaita,2190,GK,1,0,0,0,0,78,90,0,0,0.5404857993125916,0.5404857993125916,0,Burnley,Crystal Palace,7,5,5,7,131,14
3613,0,0,a,366165,0,0,Martin Kelly,525,DR,2,0,0,0,0,78,90,0,0,0.6252888441085815,0.6252888441085815,0,Burnley,Crystal Palace,7,5,5,7,131,14
3614,1,0,a,366167,1,0,Scott Dann,512,DC,3,0,366176,0,0,78,62,0.05761890858411789,0,0.5760179162025452,0.5760179162025452,0,Burnley,Crystal Palace,7,5,5,7,131,14
3615,0,0,a,366166,0,0,James Tomkins,530,DC,3,0,0,0,0,78,90,0,0,0.5183990001678467,0.5183990001678467,0,Burnley,Crystal Palace,7,5,5,7,131,14
3616,0,0,a,366168,0,0,Patrick van Aanholt,730,DL,4,0,0,0,0,78,90,0,0,0.5404857993125916,0.5404857993125916,0,Burnley,Crystal Palace,7,5,5,7,131,14
3617,0,0,a,366169,1,0,Andros Townsend,775,MR,8,0,366177,0,0,78,72,0.5183990001678467,0,0,0.5183990001678467,0,Burnley,Crystal Palace,7,5,5,7,131,14
3618,0,0,a,366170,0,0,Cheikhou Kouyate,532,MC,9,0,0,0,2,78,90,0,0.5404857993125916,0.10688984394073486,0.6473756432533264,0,Burnley,Crystal Palace,7,5,5,7,131,14
3619,0,0,a,366171,0,0,Luka Milivojevic,5549,MC,9,0,0,0,1,78,90,0,0.047296058386564255,0.5760179162025452,0.5760179162025452,0,Burnley,Crystal Palace,7,5,5,7,131,14
3620,0,0,a,366172,0,0,James McArthur,633,MC,9,0,0,0,1,78,90,0,0.10688984394073486,0.5183990001678467,0.6252888441085815,0,Burnley,Crystal Palace,7,5,5,7,131,14
3621,0,1,a,366173,2,0,Wilfried Zaha,522,ML,10,0,0,0,1,78,90,0.12897664308547974,0.05761890858411789,0.5183990001678467,0.7049945592880249,0,Burnley,Crystal Palace,7,5,5,7,131,14
3622,0,0,a,366174,0,0,Jordan Ayew,672,FW,15,0,366175,0,1,78,85,0,0.1091400757431984,0.5183990001678467,0.6275390982627869,0,Burnley,Crystal Palace,7,5,5,7,131,14
3623,0,0,a,366176,0,0,Mamadou Sakho,485,Sub,17,0,0,366167,0,78,28,0,0,0,0,0,Burnley,Crystal Palace,7,5,5,7,131,14
3624,0,1,a,366177,0,0,Jeffrey Schlupp,757,Sub,17,0,0,366169,1,78,18,0,0.0753011554479599,0,0.0753011554479599,0,Burnley,Crystal Palace,7,5,5,7,131,14
3625,0,0,a,366175,0,0,Christian Benteke,606,Sub,17,0,0,366174,0,78,5,0,0,0,0,0,Burnley,Crystal Palace,7,5,5,7,131,14
3626,0,0,h,366150,0,0,Nick Pope,5552,GK,1,0,0,0,0,92,90,0,0,0,0,0,Burnley,Crystal Palace,5,7,5,7,131,14
3627,0,0,h,366151,0,0,Phil Bardsley,857,DR,2,0,0,0,0,92,90,0,0,0.019807906821370125,0.019807906821370125,1,Burnley,Crystal Palace,5,7,5,7,131,14
3628,0,0,h,366152,0,0,Ben Mee,1654,DC,3,0,0,0,1,92,90,0,0.09868016839027405,0.019807906821370125,0.019807906821370125,0,Burnley,Crystal Palace,5,7,5,7,131,14
3629,0,0,h,366153,0,0,James Tarkowski,1665,DC,3,0,0,0,2,92,90,0,0.12060345709323883,0.023585347458720207,0.023585347458720207,0,Burnley,Crystal Palace,5,7,5,7,131,14
3630,0,0,h,366154,0,0,Charlie Taylor,6044,DL,4,0,366161,0,0,92,35,0,0,0,0,0,Burnley,Crystal Palace,5,7,5,7,131,14
3631,0,0,h,366155,2,0,Robbie Brady,789,MR,8,0,366163,0,0,92,80,0.027937086299061775,0,0,0,0,Burnley,Crystal Palace,5,7,5,7,131,14
3632,0,0,h,366156,3,0,Jeff Hendrick,1746,MC,9,0,0,0,0,92,90,0.47860974073410034,0,0,0,0,Burnley,Crystal Palace,5,7,5,7,131,14
3633,0,0,h,366157,0,0,Jack Cork,712,MC,9,0,0,0,2,92,90,0,0.1630934178829193,0,0.019807906821370125,0,Burnley,Crystal Palace,5,7,5,7,131,14
3634,0,0,h,366158,2,0,Dwight McNeil,6756,ML,10,0,0,0,3,92,90,0.12060345709323883,0.13953910768032074,0,0.13953910768032074,1,Burnley,Crystal Palace,5,7,5,7,131,14
3635,0,0,h,366159,1,0,Chris Wood,4456,FW,15,0,0,0,3,92,90,0.019807906821370125,1.2537028789520264,0,0.39611440896987915,0,Burnley,Crystal Palace,5,7,5,7,131,14
3636,0,0,h,366160,0,0,Ashley Barnes,4422,FW,15,0,366162,0,1,92,65,0,0.023706119507551193,0,0.023706119507551193,0,Burnley,Crystal Palace,5,7,5,7,131,14
3637,0,0,h,366161,0,0,Erik Pieters,887,Sub,17,0,0,366154,2,92,55,0,0.07239937037229538,0,0.07239937037229538,0,Burnley,Crystal Palace,5,7,5,7,131,14
3638,0,0,h,366162,1,0,Jay Rodriguez,844,Sub,17,0,0,366160,1,92,25,0.023585347458720207,0.08039109408855438,0,0.023585347458720207,0,Burnley,Crystal Palace,5,7,5,7,131,14
3639,0,0,h,366163,1,0,Aaron Lennon,593,Sub,17,0,0,366155,0,92,10,0.08801668137311935,0,0,0.08801668137311935,0,Burnley,Crystal Palace,5,7,5,7,131,14
3640,0,0,a,366192,0,0,David Martin,8082,GK,1,0,0,0,0,81,90,0,0,0.06319110840559006,0.06319110840559006,0,Chelsea,West Ham,19,6,6,19,132,14
3641,0,0,a,366193,0,0,Ryan Fredericks,6891,DR,2,0,0,0,0,81,90,0,0,0.10801585018634796,0.10801585018634796,0,Chelsea,West Ham,19,6,6,19,132,14
3642,0,0,a,366195,1,0,Fabian Balbuena,6892,DC,3,0,0,0,1,81,90,0.4616926908493042,0.07212002575397491,0.10801585018634796,0.10801585018634796,0,Chelsea,West Ham,19,6,6,19,132,14
3643,0,0,a,366194,0,0,Angelo Ogbonna,528,DC,3,0,0,0,0,81,90,0,0,0.10801585018634796,0.10801585018634796,0,Chelsea,West Ham,19,6,6,19,132,14
3644,0,1,a,366196,1,0,Aaron Cresswell,534,DL,4,0,0,0,1,81,90,0.10801585018634796,0.06319110840559006,0.10801585018634796,0.17120696604251862,1,Chelsea,West Ham,19,6,6,19,132,14
3645,0,0,a,366197,2,0,Robert Snodgrass,1691,MR,8,0,0,0,0,81,90,0.48743656277656555,0,0.17120696604251862,0.5865234732627869,0,Chelsea,West Ham,19,6,6,19,132,14
3646,0,0,a,366198,0,0,Mark Noble,533,MC,9,0,0,0,0,81,90,0,0,0,0,0,Chelsea,West Ham,19,6,6,19,132,14
3647,0,0,a,366199,0,0,Declan Rice,5553,MC,9,0,0,0,0,81,90,0,0,0.5233323574066162,0.5233323574066162,0,Chelsea,West Ham,19,6,6,19,132,14
3648,1,0,a,366200,1,0,Pablo Fornals,2335,ML,10,0,366203,0,0,81,85,0.06319110840559006,0,0.5233323574066162,0.5865234732627869,1,Chelsea,West Ham,19,6,6,19,132,14
3649,0,0,a,366201,0,0,Felipe Anderson,1208,AMC,12,0,366205,0,0,81,73,0,0,0.5865234732627869,0.5865234732627869,0,Chelsea,West Ham,19,6,6,19,132,14
3650,0,0,a,366202,0,0,Michail Antonio,531,FW,15,0,366204,0,3,81,78,0,0.9850250482559204,0,0.5233323574066162,0,Chelsea,West Ham,19,6,6,19,132,14
3651,0,0,a,366204,0,0,Sebastien Haller,6144,Sub,17,0,0,366202,0,81,12,0,0,0,0,0,Chelsea,West Ham,19,6,6,19,132,14
3652,0,0,a,366205,0,0,Andriy Yarmolenko,6274,Sub,17,0,0,366201,0,81,17,0,0,0,0,1,Chelsea,West Ham,19,6,6,19,132,14
3653,0,0,a,366203,0,0,Arthur Masuaku,1760,Sub,17,0,0,366200,0,81,5,0,0,0,0,0,Chelsea,West Ham,19,6,6,19,132,14
3654,0,0,h,366178,0,0,Kepa,5061,GK,1,0,0,0,0,80,90,0,0,0,0,0,Chelsea,West Ham,6,19,6,19,132,14
3655,0,0,h,366179,0,0,Reece James,8067,DR,2,0,0,0,1,80,90,0,0.018196946009993553,0.3771993815898895,0.39539632201194763,0,Chelsea,West Ham,6,19,6,19,132,14
3656,0,0,h,366180,0,0,Kurt Zouma,935,DC,3,0,0,0,2,80,90,0,0.5209488272666931,0.3771993815898895,0.3771993815898895,0,Chelsea,West Ham,6,19,6,19,132,14
3657,0,0,h,366181,0,0,Fikayo Tomori,703,DC,3,0,0,0,1,80,90,0,0.18007777631282806,0.018453707918524742,0.018453707918524742,0,Chelsea,West Ham,6,19,6,19,132,14
3658,0,0,h,366182,3,0,Emerson,1245,DL,4,0,0,0,1,80,90,0.5466253161430359,0.015698404982686043,0.39539632201194763,0.42652833461761475,0,Chelsea,West Ham,6,19,6,19,132,14
3659,0,0,h,366183,1,0,Mateo Kovacic,2254,DMC,7,0,0,0,1,80,90,0.018196946009993553,0.018453707918524742,0.37694263458251953,0.39539632201194763,0,Chelsea,West Ham,6,19,6,19,132,14
3660,0,0,h,366184,0,0,Jorginho,1389,DMC,7,0,366190,0,0,80,65,0,0,0.3587456941604614,0.3587456941604614,0,Chelsea,West Ham,6,19,6,19,132,14
3661,0,0,h,366185,1,0,Pedro,687,AMR,11,0,366189,0,2,80,65,0.3587456941604614,0.17702911794185638,0,0.535774827003479,0,Chelsea,West Ham,6,19,6,19,132,14
3662,0,0,h,366186,2,0,Mason Mount,7768,AMC,12,0,0,0,3,80,90,0.08844893425703049,0.09780550748109818,0.018196946009993553,0.11600245535373688,0,Chelsea,West Ham,6,19,6,19,132,14
3663,0,0,h,366187,2,0,Christian Pulisic,2662,AML,13,0,0,0,5,80,90,0.05143274366855621,1.101017951965332,0.018196946009993553,1.0786924362182617,0,Chelsea,West Ham,6,19,6,19,132,14
3664,0,0,h,366188,0,0,Olivier Giroud,502,FW,15,0,366191,0,2,80,73,0,0.5883319973945618,0,0.548616349697113,0,Chelsea,West Ham,6,19,6,19,132,14
3665,0,0,h,366189,0,0,Willian,700,Sub,17,0,0,366185,0,80,25,0,0,0.09632808715105057,0.09632808715105057,0,Chelsea,West Ham,6,19,6,19,132,14
3666,0,0,h,366190,2,0,N&#039;Golo Kante,751,Sub,17,0,0,366184,0,80,25,0.2609722912311554,0,0.015433580614626408,0.09632808715105057,0,Chelsea,West Ham,6,19,6,19,132,14
3667,0,0,h,366191,0,0,Callum Hudson-Odoi,6456,Sub,17,0,0,366188,1,80,17,0,0.024412907660007477,0.018196946009993553,0.04260985553264618,0,Chelsea,West Ham,6,19,6,19,132,14
3668,0,0,a,366220,0,0,Mat Ryan,2385,GK,1,0,0,0,0,220,90,0,0,0.32428789138793945,0.32428789138793945,0,Liverpool,Brighton,4,10,10,4,134,14
3669,0,0,a,366221,1,0,Martin Montoya,1950,DR,2,0,366232,0,0,220,70,0.03172766789793968,0,0.09272807836532593,0.09272807836532593,0,Liverpool,Brighton,4,10,10,4,134,14
3670,0,1,a,366223,0,0,Lewis Dunk,6048,DC,3,0,0,0,3,220,90,0,0.37469610571861267,0.4823122024536133,0.4823122024536133,0,Liverpool,Brighton,4,10,10,4,134,14
3671,0,0,a,366222,0,0,Adam Webster,7699,DC,3,0,0,0,1,220,90,0,0.010592395439743996,0.408810555934906,0.41940295696258545,0,Liverpool,Brighton,4,10,10,4,134,14
3672,0,0,a,366224,2,0,Dan Burn,7382,DL,4,0,0,0,1,220,90,0.49858900904655457,0.04177398979663849,0.440538227558136,0.4823122024536133,0,Liverpool,Brighton,4,10,10,4,134,14
3673,0,0,a,366226,0,0,Davy Propper,6050,MC,9,0,0,0,3,220,90,0,0.08107965439558029,0.13952486217021942,0.18429125845432281,0,Liverpool,Brighton,4,10,10,4,134,14
3674,0,0,a,366227,1,0,Dale Stephens,6051,MC,9,0,0,0,0,220,90,0.0363132618367672,0,0.18429125845432281,0.18429125845432281,0,Liverpool,Brighton,4,10,10,4,134,14
3675,0,0,a,366225,1,0,Yves Bissouma,5609,MC,9,0,366231,0,0,220,70,0.02468714490532875,0,0.0363132618367672,0.06100040674209595,0,Liverpool,Brighton,4,10,10,4,134,14
3676,0,0,a,366228,2,0,Pascal Groß,239,FWR,14,0,0,0,1,220,90,0.09389092773199081,0.042997248470783234,0.2260652482509613,0.2260652482509613,0,Liverpool,Brighton,4,10,10,4,134,14
3677,0,0,a,366229,0,0,Aaron Connolly,7991,FW,15,0,366233,0,1,220,77,0,0.03172766789793968,0,0.03172766789793968,0,Liverpool,Brighton,4,10,10,4,134,14
3678,0,0,a,366230,1,0,Aaron Mooy,6033,FWL,16,0,0,0,1,220,90,0.04177398979663849,0.028486687690019608,0.11949130892753601,0.189751997590065,0,Liverpool,Brighton,4,10,10,4,134,14
3679,0,0,a,366232,1,0,Steven Alzate,8020,Sub,17,0,0,366221,0,220,20,0.042997248470783234,0,0.256246954202652,0.2992441952228546,0,Liverpool,Brighton,4,10,10,4,134,14
3680,0,0,a,366233,0,0,Neal Maupay,3621,Sub,17,0,0,366229,0,220,13,0,0,0,0,0,Liverpool,Brighton,4,10,10,4,134,14
3681,0,0,a,366231,1,0,Leandro Trossard,7698,Sub,17,0,0,366225,1,220,20,0.028486687690019608,0.256246954202652,0.07148393243551254,0.3277308940887451,0,Liverpool,Brighton,4,10,10,4,134,14
3682,0,0,h,366206,0,0,Alisson,1257,GK,1,1,0,0,0,87,77,0,0,0,0,0,Liverpool,Brighton,10,4,10,4,134,14
3683,2,0,h,366207,2,0,Trent Alexander-Arnold,1791,DR,2,0,0,0,1,87,90,0.07238606363534927,0.04730658605694771,0.23250913619995117,0.2798157334327698,0,Liverpool,Brighton,10,4,10,4,134,14
3684,0,0,h,366208,0,0,Dejan Lovren,602,DC,3,0,0,0,0,87,90,0,0,0,0,0,Liverpool,Brighton,10,4,10,4,134,14
3685,0,2,h,366209,0,0,Virgil van Dijk,833,DC,3,0,0,0,2,87,90,0,0.07238606363534927,0.35800686478614807,0.35800686478614807,0,Liverpool,Brighton,10,4,10,4,134,14
