,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,total_points,yellow_cards,id,gameweek,fixture,team,teamAgainst,side
6574,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,521,13,128,15,12,home
6575,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,526,13,125,10,7,away
6576,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,530,13,125,10,7,away
6577,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,531,13,125,10,7,away
6578,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,543,13,130,17,19,away
6579,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,548,13,121,16,1,away
6580,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,551,13,126,14,8,away
6581,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,553,13,130,19,17,home
6582,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,555,13,130,17,19,away
6583,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,556,13,125,7,10,home
6584,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,558,13,130,17,19,away
6585,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,562,13,127,11,6,home
6586,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,1,13,121,1,16,home
6587,0,0,10,0,5.8,2,0,2.2,False,11.8,82,0,0,0,0,0,4.0,1,0,2,13,121,1,16,home
6588,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,3,13,121,1,16,home
6589,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,4,13,121,1,16,home
6590,0,0,14,0,4.4,2,0,5.8,False,17.2,90,0,0,0,0,0,36.0,0,1,5,13,121,1,16,home
6591,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,6,13,121,1,16,home
6592,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,7,13,121,1,16,home
6593,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,8,13,121,1,16,home
6594,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,9,13,121,1,16,home
6595,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,10,13,121,1,16,home
6596,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,22,13,122,2,13,home
6597,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,23,13,122,2,13,home
6598,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,24,13,122,2,13,home
6599,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,25,13,122,2,13,home
6600,0,0,4,0,0.6,2,0,1.1,False,0.0,90,0,0,0,0,0,11.0,1,0,37,13,124,4,9,home
6601,0,0,10,0,2.7,1,0,4.6,False,8.2,76,0,0,0,0,0,35.0,2,0,38,13,124,4,9,home
6602,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,39,13,124,4,9,home
6603,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,40,13,124,4,9,home
6604,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,41,13,124,4,9,home
6605,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,42,13,124,4,9,home
6606,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,43,13,124,4,9,home
6607,0,2,31,0,11.0,2,1,11.5,True,64.6,90,0,0,0,0,0,39.0,9,0,58,13,123,3,20,home
6608,0,0,10,0,0.3,2,0,3.4,False,13.0,90,0,0,0,0,0,21.0,1,0,59,13,123,3,20,home
6609,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,60,13,123,3,20,home
6610,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,61,13,123,3,20,home
6611,0,0,-3,0,1.7,2,0,0.4,False,2.6,36,0,0,0,1,0,0.0,-3,0,62,13,123,3,20,home
6612,0,0,12,0,2.3,2,0,0.6,False,3.8,90,0,0,0,0,0,0.0,1,0,63,13,123,3,20,home
6613,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,64,13,123,3,20,home
6614,0,0,10,0,15.6,2,0,3.5,False,19.6,90,0,0,0,0,0,0.0,0,1,65,13,123,3,20,home
6615,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,66,13,123,3,20,home
6616,0,0,24,1,0.1,0,0,2.6,False,24.0,90,0,0,0,0,0,2.0,5,1,83,13,129,5,18,away
6617,1,3,34,1,0.3,0,1,14.8,True,57.8,90,0,0,0,0,0,90.0,17,1,84,13,129,5,18,away
6618,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,85,13,129,5,18,away
6619,0,0,24,1,0.8,0,0,1.6,False,14.0,90,0,0,0,0,0,1.0,6,0,86,13,129,5,18,away
6620,0,0,25,1,0.9,0,0,1.7,False,16.4,90,0,0,0,0,0,0.0,6,0,87,13,129,5,18,away
6621,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,88,13,129,5,18,away
6622,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,89,13,129,5,18,away
6623,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,103,13,127,6,11,away
6624,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,104,13,127,6,11,away
6625,0,0,21,0,13.3,2,0,4.8,False,32.8,90,0,0,0,0,0,2.0,1,0,105,13,127,6,11,away
6626,0,0,16,0,1.0,2,0,3.1,False,26.4,90,0,0,0,0,0,4.0,1,0,106,13,121,1,16,home
6627,0,0,9,0,7.1,2,0,4.2,False,15.4,58,0,0,0,0,0,19.0,0,0,107,13,127,6,11,away
6628,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,108,13,127,6,11,away
6629,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,109,13,127,6,11,away
6630,0,0,9,0,5.2,3,0,1.8,False,12.4,90,0,0,0,0,0,0.0,0,1,122,13,128,12,15,away
6631,0,0,11,0,15.9,2,0,2.8,False,10.8,90,0,0,0,0,0,1.0,1,0,123,13,125,7,10,home
6632,0,0,18,0,10.5,2,0,4.6,False,31.0,90,0,0,0,0,0,4.0,1,0,124,13,125,7,10,home
6633,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,125,13,125,7,10,home
6634,0,0,12,0,0.8,1,0,1.0,False,9.0,69,0,0,0,0,0,0.0,2,0,126,13,125,7,10,home
6635,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,127,13,125,7,10,home
6636,0,0,4,0,14.1,1,0,2.1,False,6.4,20,0,0,0,0,0,0.0,1,0,128,13,125,7,10,home
6637,0,0,14,0,55.8,2,0,9.6,False,29.2,90,0,0,0,0,0,11.0,1,0,141,13,126,8,14,home
6638,0,0,10,0,14.0,2,0,3.0,False,12.0,90,0,0,0,0,0,4.0,1,0,142,13,126,8,14,home
6639,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,143,13,126,8,14,home
6640,0,0,4,0,21.8,1,0,3.9,False,7.2,24,0,0,0,0,0,10.0,0,1,144,13,126,8,14,home
6641,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,145,13,126,8,14,home
6642,0,1,32,1,5.1,0,0,2.8,False,22.4,90,0,0,0,0,0,0.0,7,0,159,13,124,9,4,away
6643,0,0,13,0,11.8,3,0,4.1,False,22.8,90,0,0,0,0,0,6.0,1,0,160,13,128,12,15,away
6644,0,2,36,1,31.7,0,0,6.1,False,22.6,90,0,0,0,0,0,7.0,8,0,161,13,124,9,4,away
6645,0,0,23,1,0.3,0,0,1.3,False,10.6,61,0,0,0,0,0,2.0,6,0,162,13,124,9,4,away
6646,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,163,13,124,9,4,away
6647,0,0,30,1,0.3,0,0,2.4,False,24.0,90,0,0,0,0,0,0.0,6,0,164,13,124,9,4,away
6648,0,0,4,0,0.1,0,0,0.7,False,7.2,28,0,0,0,0,0,0.0,1,0,165,13,124,9,4,away
6649,1,1,25,0,23.3,1,0,6.0,False,37.0,90,0,0,0,0,0,0.0,6,0,181,13,125,10,7,away
6650,0,0,13,0,61.9,1,0,9.0,False,26.2,90,0,0,0,0,0,2.0,2,0,182,13,125,10,7,away
6651,0,0,15,0,4.7,1,0,8.4,False,23.0,90,0,0,0,0,0,56.0,2,0,183,13,125,10,7,away
6652,0,0,3,0,0.3,0,0,0.6,False,5.4,1,0,0,0,0,0,0.0,1,0,184,13,125,10,7,away
6653,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,185,13,125,10,7,away
6654,0,0,13,0,2.1,1,0,2.9,False,22.8,90,0,0,0,0,0,4.0,2,0,186,13,125,10,7,away
6655,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,202,13,127,11,6,home
6656,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,203,13,127,11,6,home
6657,0,0,12,0,6.5,1,0,1.9,False,12.2,90,0,0,0,0,0,0.0,2,0,204,13,127,11,6,home
6658,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,205,13,126,8,14,home
6659,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,206,13,127,11,6,home
6660,0,0,12,0,1.5,1,0,1.4,False,8.6,90,0,0,0,0,0,4.0,2,0,207,13,127,11,6,home
6661,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,208,13,127,11,6,home
6662,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,209,13,127,11,6,home
6663,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,223,13,128,12,15,away
6664,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,224,13,128,12,15,away
6665,0,0,15,0,0.9,3,0,1.8,False,17.0,90,0,0,0,0,0,0.0,1,0,225,13,128,12,15,away
6666,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,226,13,128,12,15,away
6667,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,227,13,128,12,15,away
6668,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,228,13,128,12,15,away
6669,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,229,13,128,12,15,away
6670,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,230,13,128,12,15,away
6671,0,0,4,0,0.6,1,0,0.8,False,7.6,45,0,0,0,0,0,0.0,1,0,231,13,128,12,15,away
6672,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,251,13,122,13,2,away
6673,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,252,13,122,13,2,away
6674,0,0,8,0,28.3,2,0,4.1,False,12.8,90,0,0,0,0,0,0.0,1,0,253,13,122,13,2,away
6675,0,0,5,0,15.1,2,0,7.5,False,23.2,90,0,0,0,0,0,37.0,0,1,254,13,122,13,2,away
6676,0,0,8,0,0.3,2,0,1.4,False,11.6,62,0,0,0,0,0,2.0,1,0,255,13,122,13,2,away
6677,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,256,13,122,13,2,away
6678,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,257,13,122,13,2,away
6679,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,258,13,122,13,2,away
6680,0,0,8,0,0.3,2,0,1.0,False,7.4,90,0,0,0,0,0,2.0,1,0,259,13,122,13,2,away
6681,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,272,13,126,14,8,away
6682,0,0,23,1,0.3,0,0,2.2,False,21.8,90,0,0,0,0,0,0.0,6,0,273,13,126,14,8,away
6683,0,0,21,1,11.4,0,0,2.7,False,15.8,90,0,0,0,0,0,0.0,5,1,274,13,126,14,8,away
6684,0,0,21,1,0.3,0,0,1.6,False,14.0,90,0,0,0,0,0,2.0,5,1,275,13,126,14,8,away
6685,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,276,13,126,14,8,away
6686,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,277,13,126,14,8,away
6687,0,0,15,0,18.6,3,0,2.8,False,9.6,90,0,0,0,0,0,0.0,1,0,291,13,128,15,12,home
6688,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,292,13,128,15,12,home
6689,0,0,12,0,11.1,3,0,3.6,False,20.8,90,0,0,0,0,0,4.0,1,0,293,13,128,15,12,home
6690,0,0,9,0,4.3,3,0,1.3,False,4.4,90,0,0,0,0,0,4.0,1,0,294,13,128,15,12,home
6691,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,295,13,128,15,12,home
6692,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,296,13,128,15,12,home
6693,1,0,12,0,7.3,3,0,5.7,False,7.6,90,0,0,0,0,0,42.0,3,1,297,13,128,15,12,home
6694,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,304,13,121,16,1,away
6695,1,0,22,0,22.2,2,0,5.9,False,33.0,90,0,0,0,0,0,4.0,3,1,305,13,121,16,1,away
6696,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,306,13,121,16,1,away
6697,0,0,10,0,0.3,2,0,1.5,False,15.0,90,0,0,0,0,0,0.0,1,0,307,13,121,16,1,away
6698,0,0,9,0,0.1,2,0,2.0,False,20.0,90,0,0,0,0,0,0.0,1,0,308,13,121,16,1,away
6699,0,1,33,1,13.3,0,0,3.9,False,23.6,90,0,0,0,0,0,2.0,7,0,309,13,122,2,13,home
6700,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,310,13,121,16,1,away
6701,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,311,13,121,16,1,away
6702,0,0,11,0,15.8,1,0,2.6,False,10.0,74,0,0,0,0,0,0.0,1,1,329,13,130,17,19,away
6703,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,330,13,130,17,19,away
6704,0,0,12,0,0.1,2,0,6.8,False,14.0,90,0,0,0,0,0,54.0,1,0,331,13,130,17,19,away
6705,0,0,3,0,0.0,1,0,0.5,False,5.0,15,0,0,0,0,0,0.0,1,0,332,13,130,17,19,away
6706,0,0,13,0,0.3,2,0,3.8,False,20.6,90,0,0,0,0,0,17.0,1,0,333,13,130,17,19,away
6707,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,334,13,130,17,19,away
6708,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,335,13,130,17,19,away
6709,1,2,36,0,26.3,2,0,6.8,False,41.4,90,0,0,0,0,0,0.0,6,0,336,13,130,17,19,away
6710,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,337,13,130,17,19,away
6711,0,0,4,0,11.2,3,0,3.8,False,6.2,90,0,0,0,0,0,21.0,1,0,353,13,129,18,5,home
6712,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,354,13,129,18,5,home
6713,0,0,7,0,11.5,3,0,2.5,False,13.0,45,0,0,0,0,0,0.0,0,0,355,13,129,18,5,home
6714,0,0,12,0,0.9,3,0,3.5,False,16.0,90,0,0,0,0,0,18.0,1,0,356,13,129,18,5,home
6715,0,0,13,0,8.0,3,0,2.6,False,12.0,90,0,0,0,0,0,6.0,1,0,357,13,129,18,5,home
6716,0,0,17,0,4.4,3,0,4.5,False,22.2,90,0,0,0,0,0,18.0,1,0,358,13,129,18,5,home
6717,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,359,13,129,18,5,home
6718,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,360,13,129,18,5,home
6719,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,361,13,129,18,5,home
6720,0,0,12,0,12.9,3,0,4.2,False,21.2,90,0,0,0,0,0,8.0,1,0,376,13,130,19,17,home
6721,0,0,23,0,0.3,3,1,6.5,False,45.8,90,0,0,0,0,0,19.0,7,0,377,13,130,19,17,home
6722,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,378,13,130,19,17,home
6723,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,379,13,130,19,17,home
6724,0,0,9,0,21.3,3,0,4.4,False,20.6,90,0,0,0,0,0,2.0,0,1,380,13,130,19,17,home
6725,0,0,-1,0,0.1,3,0,0.1,False,1.0,63,0,0,0,0,0,0.0,0,1,381,13,130,19,17,home
6726,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,382,13,130,19,17,home
6727,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,383,13,130,19,17,home
6728,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,384,13,130,19,17,home
6729,0,0,9,0,4.7,1,0,3.6,False,10.0,90,0,0,0,0,0,21.0,2,0,401,13,123,20,3,away
6730,0,0,11,0,24.4,1,0,3.9,False,9.4,90,0,0,0,0,0,5.0,2,0,402,13,123,20,3,away
6731,0,0,18,0,0.0,1,0,1.9,False,19.0,90,0,0,0,0,0,0.0,2,0,403,13,123,20,3,away
6732,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,404,13,123,20,3,away
6733,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,405,13,123,20,3,away
6734,0,0,3,0,0.3,0,0,0.0,False,0.0,1,0,0,0,0,0,0.0,1,0,406,13,123,20,3,away
6735,0,0,14,0,4.3,1,0,3.7,False,25.2,90,0,0,0,0,0,7.0,1,1,407,13,123,20,3,away
6736,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,408,13,123,20,3,away
6737,0,0,16,0,1.5,3,0,3.2,False,28.2,82,0,0,0,0,0,2.0,1,0,423,13,128,15,12,home
6738,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,433,13,124,9,4,away
6739,0,0,5,0,10.0,0,0,1.9,False,3.2,45,0,0,0,0,0,6.0,1,0,439,13,129,18,5,home
6740,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,440,13,127,11,6,home
6741,0,0,18,0,4.7,3,0,2.5,False,18.6,90,0,0,0,0,0,2.0,1,0,444,13,128,15,12,home
6742,0,0,32,1,21.0,0,0,3.9,False,18.2,90,0,0,0,0,0,0.0,6,0,445,13,122,2,13,home
6743,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,446,13,123,3,20,home
6744,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,447,13,129,5,18,away
6745,0,0,24,1,1.3,0,0,4.6,False,27.4,90,0,0,0,0,0,17.0,6,0,452,13,122,2,13,home
6746,0,0,14,1,2.0,0,0,5.1,False,15.2,90,0,0,0,0,0,34.0,5,1,454,13,126,14,8,away
6747,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,455,13,122,2,13,home
6748,0,2,34,1,7.4,0,0,3.5,True,25.4,90,0,0,0,0,0,2.0,8,0,458,13,122,2,13,home
6749,0,0,16,0,0.4,2,0,2.4,False,24.0,90,0,0,0,0,0,0.0,1,0,459,13,127,6,11,away
6750,0,0,6,0,1.9,1,0,0.9,False,7.4,45,0,0,0,0,0,0.0,1,0,467,13,121,1,16,home
6751,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,473,13,123,20,3,away
6752,0,0,18,0,17.3,2,0,4.9,False,31.8,90,0,0,0,0,0,0.0,1,0,475,13,124,4,9,home
6753,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,477,13,126,8,14,home
6754,0,0,9,0,4.4,2,0,2.5,False,19.6,90,0,0,0,0,0,1.0,0,1,478,13,126,8,14,home
6755,0,0,2,0,0.5,1,0,0.1,False,0.2,5,0,0,0,0,0,0.0,1,0,481,13,128,12,15,away
6756,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,484,13,126,14,8,away
6757,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,485,13,121,16,1,away
6758,0,0,8,0,1.8,2,0,2.3,False,9.0,90,0,0,0,0,0,12.0,1,0,486,13,121,16,1,away
6759,0,0,6,0,10.8,2,0,1.9,False,6.0,90,0,0,0,0,0,2.0,0,1,493,13,124,4,9,home
6760,0,0,10,0,1.5,2,0,2.1,False,19.8,90,0,0,0,0,0,0.0,1,0,498,13,122,13,2,away
6761,0,0,16,0,0.0,2,0,1.5,False,15.0,90,0,0,0,0,0,0.0,1,0,503,13,125,7,10,home
6762,0,0,6,0,4.6,0,0,1.1,False,6.2,31,0,0,0,0,0,0.0,1,0,506,13,127,6,11,away
6763,0,0,11,0,9.4,1,0,2.1,False,12.0,65,0,0,0,0,0,0.0,2,0,511,13,126,8,14,home
6764,0,0,12,0,35.6,2,0,7.3,False,15.2,90,0,0,0,0,0,22.0,0,1,515,13,121,1,16,home
6765,0,0,11,0,2.8,1,0,2.1,False,11.8,90,0,0,0,0,0,6.0,2,0,518,13,127,11,6,home
6766,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,519,13,122,13,2,away
6767,0,0,16,0,0.3,2,0,2.1,False,16.6,90,0,0,0,0,0,4.0,1,0,529,13,127,6,11,away
6768,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,532,13,121,16,1,away
6769,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,536,13,124,4,9,home
6770,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,542,13,129,18,5,home
6771,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,544,13,127,11,6,home
6772,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,545,13,127,6,11,away
6773,0,0,4,0,0.8,1,0,0.2,False,0.8,13,0,0,0,0,0,0.0,1,0,546,13,124,4,9,home
6774,0,0,21,0,23.3,3,1,8.8,False,47.8,90,0,0,0,0,0,17.0,6,1,549,13,128,12,15,away
6775,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,552,13,126,14,8,away
6776,0,0,16,0,60.7,2,0,10.6,False,20.0,90,0,0,0,0,0,25.0,2,0,15,13,121,1,16,home
6777,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,16,13,121,1,16,home
6778,0,0,6,0,22.4,1,0,3.7,False,11.4,34,0,0,0,0,0,3.0,1,0,17,13,126,8,14,home
6779,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,18,13,121,1,16,home
6780,0,0,10,0,2.1,2,0,1.5,False,8.4,82,0,0,0,0,0,4.0,1,1,19,13,121,1,16,home
6781,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,20,13,121,1,16,home
6782,0,0,16,0,19.8,2,0,5.1,False,29.2,90,0,0,0,0,0,2.0,1,1,21,13,121,1,16,home
6783,1,3,50,1,41.7,0,1,11.9,True,55.4,90,0,0,0,0,0,22.0,14,0,28,13,122,2,13,home
6784,1,0,25,1,75.4,0,0,16.4,False,36.4,90,0,0,0,0,0,52.0,6,0,29,13,122,2,13,home
6785,0,0,23,1,24.5,0,1,10.3,False,41.0,90,0,0,0,0,0,37.0,8,0,30,13,122,2,13,home
6786,0,0,2,1,14.8,0,0,5.3,False,8.6,90,0,0,0,0,0,30.0,3,0,31,13,122,2,13,home
6787,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,32,13,122,2,13,home
6788,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,33,13,122,2,13,home
6789,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,34,13,122,2,13,home
6790,0,0,3,0,0.5,0,0,0.1,False,0.0,1,0,0,0,0,0,0.0,1,0,35,13,122,2,13,home
6791,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,36,13,122,2,13,home
6792,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,49,13,124,4,9,home
6793,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,50,13,124,4,9,home
6794,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,51,13,124,4,9,home
6795,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,52,13,124,4,9,home
6796,0,0,2,0,1.0,1,0,0.2,False,0.8,13,0,0,0,0,0,0.0,1,0,53,13,124,4,9,home
6797,0,0,12,0,4.3,2,0,2.0,False,6.2,90,0,0,0,0,0,9.0,2,0,54,13,124,4,9,home
6798,0,0,9,0,9.7,2,0,2.2,False,8.6,82,0,0,0,0,0,4.0,2,0,55,13,124,4,9,home
6799,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,56,13,124,4,9,home
6800,0,0,8,0,4.1,1,0,0.9,False,5.0,76,0,0,0,0,0,0.0,1,1,57,13,124,4,9,home
